concept_id,text,text_alt,ipa,literal,confidence,provenance
border-customs.i-have-a-return-ticket,Qaytish chiptam bor.,,qajtiʃ tʃiptam bɔr,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.i-am-visiting-family,Qarindoshlarimni koʻrgani keldim.,,qarindɔʃlarimni korɡani keldim,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.this-is-for-personal-use,Bu shaxsiy foydalanish uchun.,,bu ʃaxsij fɔjdalaniʃ utʃun,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.i-am-in-transit,Men tranzit yoʻlovchisiman.,,men tranzit jolɔvtʃisiman,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.i-have-in-cash,Yonimda {} naqd pul bor.,,jɔnimda {} naqd pul bɔr,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.this-is-a-gift,Bu sovgʻa.,,bu sɔvɣa,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.where-do-i-collect-my-baggage,Yukimni qayerdan olaman?,,jukimni qajerdan ɔlaman,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.how-long-may-i-stay,Qancha muddat qola olaman?,,qantʃa muddat qɔla ɔlaman,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.i-have-a-connecting-flight,Ulanish reysim bor.,,ulaniʃ rejsim bɔr,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.may-i-have-an-entry-stamp,Kirish muhrini bosib bera olasizmi?,,kiriʃ muhrini bɔsib bera ɔlasizmi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.visa,viza,,viza,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.i-have-no-food-or-plants,Yonimda oziq-ovqat yoki oʻsimlik yoʻq.,,jɔnimda ɔziqɔvqat jɔki osimlik joq,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.passport-control,pasport nazorati,,paspɔrt nazɔrati,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.customs,bojxona,,bɔdʒxɔna,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.baggage-claim,yuk olish joyi,,juk ɔliʃ dʒɔji,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.customs-declaration,bojxona deklaratsiyasi,,bɔdʒxɔna deklaratsijasi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.arrival-card,kirish kartasi,,kiriʃ kartasi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.transit,tranzit,,tranzit,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
border-customs.boarding-pass,posadka taloni,chiqish taloni,pɔsadka talɔni,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pickup-meeting.where-is-the-pickup-point,Uchrashuv joyi qayerda?,,utʃraʃuv dʒɔji qajerda,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pickup-meeting.please-send-me-the-pickup-point,Uchrashuv joyini yuboring.,,utʃraʃuv dʒɔjini jubɔriŋ,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pickup-meeting.please-pick-us-up-here,Bizni shu yerdan olib keting.,,bizni ʃu jerdan ɔlib ketiŋ,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pickup-meeting.meet-us-at,Uchrashuv joyi: {},,utʃraʃuv dʒɔji {},,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pickup-meeting.please-call-me-a-ride,"Menga mashina chaqiring, iltimos.",,"meŋɡa maʃina tʃaqiriŋ, iltimɔs",,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pickup-meeting.please-call-a-taxi,"Taksi chaqiring, iltimos.",,"taksi tʃaqiriŋ, iltimɔs",,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.high-speed-rail,tezyurar poyezd,,tezjurar pɔjezd,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.maglev,maglev,,maɡlev,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.transfer,almashtirish,,almaʃtiriʃ,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.ticket-gate,turniket,,turniket,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.platform,perron,,perrɔn,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.ticket-office,chipta kassasi,,tʃipta kassasi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.waiting-room,kutish zali,,kutiʃ zali,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.train-number,poyezd raqami,,pɔjezd raqami,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.carriage,vagon,,vaɡɔn,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.seat,oʻrindiq,,orindiq,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.last-train,oxirgi poyezd,,ɔxirɡi pɔjezd,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.delayed,kechikmoqda,,ketʃikmɔqda,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.final-stop,oxirgi bekat,,ɔxirɡi bekat,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.open-on,ochiq,,ɔtʃiq,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.closed-off,yopiq,,jɔpiq,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.occupied,band,,band,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.vacant,boʻsh,,boʃ,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.caution,diqqat,,diqqat,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.no-entry,kirish taqiqlanadi,,kiriʃ taqiqlanadi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.no-smoking,chekish taqiqlanadi,,tʃekiʃ taqiqlanadi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.no-photography,suratga olish taqiqlanadi,,suratɡa ɔliʃ taqiqlanadi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.do-not-touch,qoʻl tegizmang,,qol teɡizmaŋ,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.temporarily-closed,vaqtincha yopiq,,vaqtintʃa jɔpiq,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.open-operating,ishlamoqda,,iʃlamɔqda,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.closed,yopiq,,jɔpiq,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.stopped-stop,toʻxta,,toxta,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
transit-rides.do-i-need-to-validate,Chiptani tasdiqlatishim kerakmi?,,tʃiptani tasdiqlatiʃim kerakmi,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.ticket-validator,validator,,validatɔr,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
common-signs.pork-code,choʻchqa goʻshti kodlari,,tʃotʃqa ɡoʃti kɔdlari,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
rail-station-words.fare,yoʻlkira,,jolkira,,2,"Bodrogligeti, A. J. E., Modern Literary Uzbek: A Manual for Intensive Elementary, Intermediate, and Advanced Courses (LINCOM Europa, 2003); Waterson, N. (comp.), Uzbek-English Dictionary (Oxford University Press, 1980); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
transit-rides.where-do-i-pay-the-fare,Yoʻlkirani qayerda toʻlayman?,,jolkirani qajerda tolajman,,2,translator-requests-v1;in-pack-neighbour;ipa=uz-g2p
