concept_id,text,text_alt,ipa,literal,confidence,provenance
pharmacy-symptoms.bandage,bint,,bint,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.the-pain-is-severe,Ogʻriq juda kuchli.,,ɔɣriq dʒuda kutʃli,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.antiseptic,antiseptik,,antiseptik,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.i-feel-nauseous,Koʻnglim aynayapti.,,koŋlim ajnajapti,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.i-have-a-rash,Menda toshma chiqdi.,,menda tɔʃma tʃiqdi,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.before-or-after-food,Ovqatdan oldinmi yoki keyinmi?,,ɔvqatdan ɔldinmi jɔki kejinmi,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.i-think-it-is-infected,Yara yiringlagan shekilli.,,jara jiriŋlaɡan ʃekilli,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.motion-sickness-tablets,harakat kasalligiga qarshi dori,,harakat kasalliɡiɡa qarʃi dɔri,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.i-have-a-cut,Menda kesilgan joy bor.,,menda kesilɡan dʒɔj bɔr,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.antacid,kislotalikni pasaytiruvchi dori,,kislɔtalikni pasajtiruvtʃi dɔri,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.i-have-a-burn,Menda kuygan joy bor.,,menda kujɡan dʒɔj bɔr,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.it-started-days-ago,{} kun oldin boshlandi.,,{} kun ɔldin bɔʃlandi,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.cough-medicine,yoʻtalga qarshi dori,,jotalɡa qarʃi dɔri,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
pharmacy-symptoms.is-this-safe-during-pregnancy,Homiladorlikda xavfsizmi?,,hɔmiladɔrlikda xavfsizmi,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.head,bosh,,bɔʃ,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.stomach,qorin,,qɔrin,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.back,orqa,bel,ɔrqa,"bel is the lower back, which is what an Uzbek says when the back hurts",2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.throat,tomoq,,tɔmɔq,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.tooth,tish,,tiʃ,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.chest,koʻkrak,,kokrak,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.eye,koʻz,,koz,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.ear,quloq,,qulɔq,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.leg,oyoq,,ɔjɔq,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.arm,qoʻl,,qol,qoʻl covers the arm and the hand both,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.foot,oyoq panjasi,,ɔjɔq pandʒasi,"the foot itself, as against oyoq, which covers the whole leg",2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.hand,panja,qoʻl,pandʒa,"the hand itself, as against qoʻl, which covers the whole arm",2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.knee,tizza,,tizza,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.ankle,toʻpiq,,topiq,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
body-parts.skin,teri,,teri,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-lost-my-passport,Pasportimni yoʻqotib qoʻydim.,,paspɔrtimni joqɔtib qojdim,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-lost-my-phone,Telefonimni yoʻqotib qoʻydim.,,telefɔnimni joqɔtib qojdim,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.please-call-the-police,"Politsiya chaqiring, iltimos.",,"pɔlitsija tʃaqiriŋ, iltimɔs",,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.we-are-here,Biz shu yerdamiz.,,biz ʃu jerdamiz,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.please-look-at-my-location-pin,Joylashuv belgimga qarang.,,dʒɔjlaʃuv belɡimɡa qaraŋ,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-cannot-walk,Yura olmayapman.,,jura ɔlmajapman,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-sprained-my-ankle,Toʻpigʻimni burab oldim.,,topiɣimni burab ɔldim,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.please-contact-rescue,Qutqaruv xizmatiga xabar bering.,,qutqaruv xizmatiɡa xabar beriŋ,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.my-companion-is-missing,Hamrohim yoʻqolib qoldi.,,hamrɔhim joqɔlib qɔldi,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.please-look-at-my-current-location,Hozirgi joylashuvimga qarang.,,hɔzirɡi dʒɔjlaʃuvimɡa qaraŋ,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.my-child-is-missing,Bolam yoʻqolib qoldi.,,bɔlam joqɔlib qɔldi,the child is missing now -- yoʻqolib qoldi has no reading of bereavement,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-do-not-know-where-i-am,Qayerdaligimni bilmayman.,,qajerdaliɡimni bilmajman,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.my-friend-is-hurt,Doʻstim jarohatlandi.,,dostim dʒarɔhatlandi,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-lost-my-wallet,Hamyonimni yoʻqotib qoʻydim.,,hamjɔnimni joqɔtib qojdim,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-lost-my-bag,Sumkamni yoʻqotib qoʻydim.,,sumkamni joqɔtib qojdim,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.where-is-lost-and-found,Yoʻqolgan buyumlar boʻlimi qayerda?,,joqɔlɡan bujumlar bolimi qajerda,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-cannot-find-my-hotel,Mehmonxonamni topa olmayapman.,,mehmɔnxɔnamni tɔpa ɔlmajapman,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-left-it-on-the-train,Poyezdda qoldirib ketdim.,,pɔjezdda qɔldirib ketdim,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
lost-rescue.i-cannot-get-down,Pastga tusha olmayapman.,,pastɡa tuʃa ɔlmajapman,,2,"Ministry of Health of the Republic of Uzbekistan (ssv.uz) public health and patient guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.where-is-the-police-station,Politsiya boʻlimi qayerda?,,pɔlitsija bolimi qajerda,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-want-to-report-a-theft,Oʻgʻirlik haqida xabar bermoqchiman.,,oɣirlik haqida xabar bermɔqtʃiman,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.my-bag-was-stolen,Sumkam oʻgʻirlandi.,,sumkam oɣirlandi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.my-passport-was-stolen,Pasportim oʻgʻirlandi.,,paspɔrtim oɣirlandi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.someone-is-following-me,Kimdir meni kuzatib yuribdi.,,kimdir meni kuzatib juribdi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-need-a-written-police-report,Menga yozma bayonnoma kerak.,,meŋɡa jɔzma bajɔnnɔma kerak,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-want-to-contact-my-embassy,Elchixonam bilan bogʻlanmoqchiman.,,eltʃixɔnam bilan bɔɣlanmɔqtʃiman,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-need-it-for-my-insurance,Bu menga sugʻurta uchun kerak.,,bu meŋɡa suɣurta utʃun kerak,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-need-an-interpreter,Menga tarjimon kerak.,,meŋɡa tardʒimɔn kerak,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.please-leave-me-alone,Meni tinch qoʻying.,,meni tintʃ qojiŋ,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-was-robbed,Meni talab ketishdi.,,meni talab ketiʃdi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-want-a-lawyer,Menga advokat kerak.,,meŋɡa advɔkat kerak,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.please-notify-my-consulate,Konsulligimga xabar bering.,,kɔnsulliɡimɡa xabar beriŋ,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-am-calling-the-police,Men politsiyaga qoʻngʻiroq qilyapman.,,men pɔlitsijaɡa qoŋɣirɔq qiljapman,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.am-i-under-arrest,Men hibsga olindimmi?,,men hibsɡa ɔlindimmi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.no-thank-you-i-am-not-interested,"Yoʻq, rahmat, qiziqmayman.",,"joq, rahmat, qiziqmajman",,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.someone-attacked-me,Menga hujum qilishdi.,,meŋɡa hudʒum qiliʃdi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.i-did-not-agree-to-this-price,Men bu narxga rozi boʻlmaganman.,,men bu narxɡa rɔzi bolmaɡanman,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.please-write-the-report-number,Bayonnoma raqamini yozib bering.,,bajɔnnɔma raqamini jɔzib beriŋ,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.it-happened-here,Bu shu yerda sodir boʻldi.,,bu ʃu jerda sɔdir boldi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
police-consulate.may-i-have-a-copy-of-the-report,Bayonnomaning nusxasini olsam boʻladimi?,,bajɔnnɔmaniŋ nusxasini ɔlsam boladimi,,2,"Ministry of Internal Affairs of the Republic of Uzbekistan (iiv.uz) public guidance; Bodrogligeti, A. J. E., Modern Literary Uzbek (LINCOM Europa, 2003); Oʻzbek tilining izohli lugʻati (5 vols., Toshkent: Oʻzbekiston milliy ensiklopediyasi, 2006-2008);ipa=uz-g2p"
