concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
police-consulate.i-need-it-for-my-insurance,אני צריך את זה בשביל הביטוח,אֲנִי צָרִיךְ אֶת זֶה בִּשְׁבִיל הַבִּיטּוּחַ,ani tsarikh et ze bishvil habitúaẖ,anˈi tsaʁˈix ˈet zˈe biʃvˈil habitˈuax,I need it for the insurance,2,he-agent-v1;ipa=bgn
police-consulate.i-need-an-interpreter,אני צריך מתרגמן,אֲנִי צָרִיךְ מְתֻרְגְּמָן,ani tsarikh meturgman,anˈi tsaʁˈix metuʁɡmˈan,I need an interpreter,2,he-agent-v1;ipa=bgn
police-consulate.please-leave-me-alone,תעזב אותי בבקשה,תַּעֲזֹב אוֹתִי בְּבַקָּשָׁה,ta‘azov oti bevaqasha,taazˈov otˈi bevakaʃˈa,to a man; to a woman ta‘azvi,2,he-agent-v1;ipa=bgn
police-consulate.i-was-robbed,שדדו אותי,שָׁדְדוּ אוֹתִי,shadedu oti,ʃadedˈu otˈi,they robbed me,2,he-agent-v1;ipa=bgn
police-consulate.i-want-a-lawyer,אני רוצה עורך דין,אֲנִי רוֹצֶה עוֹרֵךְ דִּין,ani rotse ‘orekh din,anˈi ʁotsˈe oʁˈex dˈin,,2,he-agent-v1;ipa=bgn
police-consulate.please-notify-my-consulate,"תודיעו לקונסוליה שלי, בבקשה","תּוֹדִיעוּ לַקּוֹנְסוּלְיָה שֶׁלִּי, בְּבַקָּשָׁה","todi‘u laqonsúlya sheli, bevaqasha","todiˈu lakonsˈulja ʃelˈi, bevakaʃˈa","notify my consulate, please",2,he-agent-v1;ipa=bgn
police-consulate.i-am-calling-the-police,אני מתקשר למשטרה,אֲנִי מִתְקַשֵּׁר לַמִּשְׁטָרָה,ani mitqasher lamishtara,anˈi mitkaʃˈeʁ lamiʃtaʁˈa,I am calling the police,2,he-agent-v1;ipa=bgn
police-consulate.am-i-under-arrest,אני עצור?,אֲנִי עָצוּר?,ani ‘atsur?,anˈi atsˈuʁ,am I detained?,2,he-agent-v1;ipa=bgn
police-consulate.no-thank-you-i-am-not-interested,"לא, תודה, לא מענין","לֹא, תּוֹדָה, לֹא מְעֻנְיָן","lo, toda, lo me‘unyan","lˈo, todˈa, lˈo meunjˈan","no thank you, not interested",2,he-agent-v1;ipa=bgn
police-consulate.someone-attacked-me,מישהו תקף אותי,מִישֶׁהוּ תָּקַף אוֹתִי,míshehu taqaf oti,mˈiʃehu takˈaf otˈi,someone attacked me,2,he-agent-v1;ipa=bgn
police-consulate.i-did-not-agree-to-this-price,לא הסכמתי למחיר הזה,לֹא הִסְכַּמְתִּי לַמְּחִיר הַזֶּה,lo hiskámti lamẖir haze,lˈo hiskˈamti lamxˈiʁ hazˈe,I did not agree to this price,2,he-agent-v1;ipa=bgn
police-consulate.please-write-the-report-number,"תכתבו את מספר התלונה, בבקשה","תִּכְתְּבוּ אֶת מִסְפַּר הַתְּלוּנָה, בְּבַקָּשָׁה","tikhtevu et mispar hatluna, bevaqasha","tixtevˈu ˈet mispˈaʁ hatlunˈa, bevakaʃˈa","write the complaint number, please",2,he-agent-v1;ipa=bgn
police-consulate.it-happened-here,זה קרה כאן,זֶה קָרָה כָּאן,ze qara kan,zˈe kaʁˈa kˈan,this happened here,2,he-agent-v1;ipa=bgn
police-consulate.may-i-have-a-copy-of-the-report,אפשר לקבל העתק של התלונה?,אֶפְשָׁר לְקַבֵּל הֶעְתֵּק שֶׁל הַתְּלוּנָה?,efshar leqabel he‘teq shel hatluna?,efʃˈaʁ lekabˈel hetˈek ʃˈel hatlunˈa,,2,he-agent-v1;ipa=bgn
police-consulate.i-will-not-sign-anything-i-cannot-read,אני לא חותם על מה שאני לא יכול לקרא,אֲנִי לֹא חוֹתֵם עַל מָה שֶׁאֲנִי לֹא יָכוֹל לִקְרֹא,ani lo ẖotem ‘al ma she’ani lo yakhol liqro,anˈi lˈo xotˈem ˈal mˈa ʃeanˈi lˈo jaxˈol likʁˈo,I do not sign what I cannot read,2,he-agent-v1;ipa=bgn
police-consulate.am-i-free-to-go,אני חופשי ללכת?,אֲנִי חוֹפְשִׁי לָלֶכֶת?,ani ẖofshi lalékhet?,anˈi xofʃˈi lalˈexet,am I free to go?,2,he-agent-v1;ipa=bgn
police-consulate.i-do-not-want-to-go-with-you,אני לא רוצה לבוא איתכם,אֲנִי לֹא רוֹצֶה לָבוֹא אִיתְּכֶם,ani lo rotse lavo itkhem,anˈi lˈo ʁotsˈe lavˈo itxˈem,I do not want to come with you,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-think-i-have-malaria,אני חושב שיש לי מלריה,אֲנִי חוֹשֵׁב שֶׁיֵּשׁ לִי מַלַרְיָה,ani ẖoshev sheyesh li malarya,anˈi xoʃˈev ʃejˈeʃ lˈi malaʁjˈa,I think I have malaria,2,he-gloss-v1;ipa=bgn
pharmacy-symptoms.i-need-a-malaria-test,אני צריך בדיקת מלריה,אֲנִי צָרִיךְ בְּדִיקַת מַלַרְיָה,ani tsarikh bediqat malarya,anˈi tsaʁˈix bedikˈat malaʁjˈa,I need a malaria test,2,he-gloss-v1;ipa=bgn
pharmacy-symptoms.i-think-i-have-dengue,אני חושב שיש לי דנגי,אֲנִי חוֹשֵׁב שֶׁיֵּשׁ לִי דֶּנְגִי,ani ẖoshev sheyesh li dengi,anˈi xoʃˈev ʃejˈeʃ lˈi denɡˈi,I think I have dengue,2,he-gloss-v1;ipa=bgn
