concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
rail-station-words.delayed,ತಡ,,taḍa,taɖa,late,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.final-stop,ಕೊನೆಯ ನಿಲ್ದಾಣ,,koneya nildāṇa,koneja nildaːɳa,last stop,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.ticket-validator,ಟಿಕೆಟ್ ಮುದ್ರೆ ಯಂತ್ರ,,ṭikeṭ mudre yaṁtra,ʈikeʈ mudre jantra,ticket stamping machine,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.fare,ಪ್ರಯಾಣ ದರ,,prayāṇa dara,prajaːɳa dara,journey rate,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.maglev,ಅಯಸ್ಕಾಂತ ರೈಲು,,ayaskāṁta railu,ajaskaːnta raɪlu,magnet train,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
common-signs.open-on,ತೆರೆದಿದೆ / ಚಾಲೂ,,teredide / cālū,teredide / caːluː,it is open / running,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.closed-off,ಮುಚ್ಚಿದೆ / ಆಫ್,,muccide / āph,muccide / aːpʰ,it is shut / off,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.occupied,ಬಳಕೆಯಲ್ಲಿದೆ,,baḷakeyallide,baɭakejallide,it is in use,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.vacant,ಖಾಲಿ,,khāli,kʰaːli,empty,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.caution,ಎಚ್ಚರಿಕೆ,,eccarike,eccarike,caution,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.no-entry,ಪ್ರವೇಶ ಇಲ್ಲ,,pravēśa illa,praveːʃa illa,no entry,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.no-smoking,ಧೂಮಪಾನ ನಿಷೇಧ,,dhūmapāna niṣēdha,dʰuːmapaːna niʂeːdʰa,smoking prohibited,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.no-photography,ಫೋಟೋ ನಿಷೇಧ,,phōṭō niṣēdha,pʰoːʈoː niʂeːdʰa,photography prohibited,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.do-not-touch,ಮುಟ್ಟಬೇಡಿ,,muṭṭabēḍi,muʈʈabeːɖi,do not touch,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.temporarily-closed,ತಾತ್ಕಾಲಿಕವಾಗಿ ಮುಚ್ಚಿದೆ,,tātkālikavāgi muccide,taːtkaːlikavaːɡi muccide,temporarily shut,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.open-operating,ತೆರೆದಿದೆ / ಕಾರ್ಯನಿರತ,,teredide / kāryanirata,teredide / kaːrjanirata,open / at work,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.closed,ಮುಚ್ಚಿದೆ,,muccide,muccide,shut,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.stopped-stop,ನಿಂತಿದೆ / ನಿಲ್ಲಿಸಿ,,niṁtide / nillisi,nintide / nillisi,it has stopped / stop,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
common-signs.pork-code,B2 · BPK · bakso ಇಂತಹ ಸಂಕೇತ = ಹಂದಿ ಮಾಂಸ,,B2 · BPK · bakso iṁtaha saṁkēta = haṁdi māṁsa,,"codes like B2, BPK and bakso mean pork",2,Kannada gloss of the Indonesian pork-code row; the codes are quoted as printed
