concept_id,text,text_alt,ipa,literal,confidence,provenance
lost-rescue.please-call-the-police,សូមហៅប៉ូលិស,,soːm haw poːlɨh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.we-are-here,យើងនៅទីនេះ,,jəːŋ nɨw tiː nih,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.please-look-at-my-location-pin,សូមមើលចំណុចទីតាំងរបស់ខ្ញុំ,,soːm məːl tɕɑmnotɕ tiːtaŋ rɔbɑh kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-cannot-walk,ខ្ញុំដើរមិនបានទេ,,kʰɲom daə min baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-sprained-my-ankle,ខ្ញុំរមួលក្អែងជើង,,kʰɲom rɔmuəl kʔaeŋtɕəːŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.please-contact-rescue,សូមទាក់ទងក្រុមសង្គ្រោះ,,soːm tiəktɔŋ krom sɑŋkruəh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.my-companion-is-missing,អ្នករួមដំណើររបស់ខ្ញុំបាត់ខ្លួន,,neəʔ ruəmdɑmnaə rɔbɑh kʰɲom bat kʰluən,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.please-look-at-my-current-location,សូមមើលទីតាំងបច្ចុប្បន្នរបស់ខ្ញុំ,,soːm məːl tiːtaŋ bɑtɕtɕopbɑn rɔbɑh kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.my-child-is-missing,កូនរបស់ខ្ញុំបាត់ខ្លួន,,koun rɔbɑh kʰɲom bat kʰluən,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-do-not-know-where-i-am,ខ្ញុំមិនដឹងថាខ្ញុំនៅឯណាទេ,,kʰɲom min dəŋ tʰaː kʰɲom nɨw ʔaenaː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.my-friend-is-hurt,មិត្តរបស់ខ្ញុំរបួស,,mit rɔbɑh kʰɲom rɔbuəh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-lost-my-wallet,ខ្ញុំបាត់កាបូបលុយ,,kʰɲom bat kaːboːp luj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-lost-my-bag,ខ្ញុំបាត់កាបូប,,kʰɲom bat kaːboːp,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.where-is-lost-and-found,កន្លែងរបស់បាត់នៅឯណា,,kɑnlaeŋ rɔbɑh bat nɨw ʔaenaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-cannot-find-my-hotel,ខ្ញុំរកសណ្ឋាគាររបស់ខ្ញុំមិនឃើញ,,kʰɲom rɔːk sɑntʰaːkiə rɔbɑh kʰɲom min kʰəːɲ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-left-it-on-the-train,ខ្ញុំភ្លេចវានៅលើរថភ្លើង,,kʰɲom pʰleːtɕ wiə nɨw ləː rɔtpʰləːŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-cannot-get-down,ខ្ញុំចុះមិនបានទេ,,kʰɲom tɕoh min baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.where-is-the-police-station,ស្ថានីយប៉ូលិសនៅឯណា,,stʰaːniːj poːlɨh nɨw ʔaenaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-want-to-report-a-theft,ខ្ញុំចង់ជូនដំណឹងអំពីការលួច,,kʰɲom tɕɑŋ tɕuːndɑmnəŋ ʔɑmpiː kaː luətɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.my-bag-was-stolen,កាបូបរបស់ខ្ញុំត្រូវគេលួច,,kaːboːp rɔbɑh kʰɲom trəw keː luətɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.my-passport-was-stolen,លិខិតឆ្លងដែនរបស់ខ្ញុំត្រូវគេលួច,,likʰət tɕʰlɑŋdaen rɔbɑh kʰɲom trəw keː luətɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.someone-is-following-me,មានគេដើរតាមខ្ញុំ,,miən keː daə taːm kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-need-a-written-police-report,ខ្ញុំត្រូវការរបាយការណ៍ប៉ូលិសជាលាយលក្ខណ៍អក្សរ,,kʰɲom trəwkaː rɔbaːjkaː poːlɨh tɕiə liəj lɑkkʰɑʔ ʔɑksɑː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-want-to-contact-my-embassy,ខ្ញុំចង់ទាក់ទងស្ថានទូតរបស់ខ្ញុំ,,kʰɲom tɕɑŋ tiəktɔŋ stʰaːntuːt rɔbɑh kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-need-it-for-my-insurance,ខ្ញុំត្រូវការវាសម្រាប់ធានារ៉ាប់រងរបស់ខ្ញុំ,,kʰɲom trəwkaː wiə sɑmrap tʰiəniə raprɔːŋ rɔbɑh kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-need-an-interpreter,ខ្ញុំត្រូវការអ្នកបកប្រែ,,kʰɲom trəwkaː neəʔ bɑkbrae,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.please-leave-me-alone,សូមទុកខ្ញុំម្នាក់ឯង,,soːm tuk kʰɲom mneəʔʔaeŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-was-robbed,ខ្ញុំត្រូវគេប្លន់,,kʰɲom trəw keː blɑn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-want-a-lawyer,ខ្ញុំចង់បានមេធាវី,,kʰɲom tɕɑŋbaːn meːtʰiəwiː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.please-notify-my-consulate,សូមជូនដំណឹងទៅកុងស៊ុលរបស់ខ្ញុំ,,soːm tɕuːndɑmnəŋ tɨw koŋsul rɔbɑh kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-am-calling-the-police,ខ្ញុំកំពុងហៅប៉ូលិស,,kʰɲom kɑmpuŋ haw poːlɨh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.am-i-under-arrest,ខ្ញុំត្រូវបានចាប់ខ្លួនទេ,,kʰɲom trəw baːn tɕap kʰluən teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.no-thank-you-i-am-not-interested,អត់ទេ អរគុណ ខ្ញុំមិនចាប់អារម្មណ៍ទេ,,ʔɑt teː ʔɑːkun kʰɲom min tɕap ʔaːrom teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.someone-attacked-me,មានគេវាយប្រហារខ្ញុំ,,miən keː wiəjbrɑːhaː kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-did-not-agree-to-this-price,ខ្ញុំមិនបានយល់ព្រមចំពោះតម្លៃនេះទេ,,kʰɲom min baːn julprɔm tɕɑmpuəh tɑmlaj nih teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.please-write-the-report-number,សូមសរសេរលេខរបាយការណ៍,,soːm sɑːseː leːk rɔbaːjkaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.it-happened-here,វាបានកើតឡើងនៅទីនេះ,,wiə baːn kaətlaəŋ nɨw tiː nih,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.may-i-have-a-copy-of-the-report,ខ្ញុំសុំច្បាប់ចម្លងរបាយការណ៍បានទេ,,kʰɲom som tɕbap tɕɑmlɔːŋ rɔbaːjkaː baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-will-not-sign-anything-i-cannot-read,ខ្ញុំនឹងមិនចុះហត្ថលេខាលើអ្វីដែលខ្ញុំអានមិនយល់ទេ,,kʰɲom nɨŋ min tɕohhattʰɑleːkʰaː ləː ʔwəj dael kʰɲom ʔaːn min jul teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.am-i-free-to-go,ខ្ញុំទៅបានទេ,,kʰɲom tɨw baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
police-consulate.i-do-not-want-to-go-with-you,ខ្ញុំមិនចង់ទៅជាមួយអ្នកទេ,,kʰɲom min tɕɑŋ tɨw tɕiəmuəj neəʔ teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.i-think-i-have-dengue,ខ្ញុំគិតថាខ្ញុំកើតជំងឺគ្រុនឈាម,,kʰɲom kɨt tʰaː kʰɲom kaət tɕumŋɨː krun tɕʰiəm,,2,"Cambodian Ministry of Health dengue-prevention public wording (ជំងឺគ្រុនឈាម); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
