concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
etiquette.remove-shoes,Կոշիկներս հանե՞մ։,,Koshikners hanem?,kˌoʃiknˈers hanˈem,should I take my shoes off?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.photo-of-you,Կարելի՞ է Ձեզ լուսանկարել։,,Kareli e Dzez lusankarel?,kˌaɾelˈi e dzˈez lˌusankaɾˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.may-i-sit-here,Կարելի՞ է այստեղ նստել։,,Kareli e aystegh nstel?,kˌaɾelˈi e ajstˈeʁ nəstˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.queue-for,Սա {}-ի հերթն է՞։,,Sa {}-i hert’n e?,sˈa {} ˈi hˈertʰən ˈe,is this the queue of {}? — the genitive -ի on a hyphen,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
etiquette.dressed-appropriately,Ես հարմա՞ր եմ հագնված։,,Yes harmar yem hagnvats?,jes harmˈar jˈem haɡnvˈats,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.did-not-mean-to-offend,Չէի ուզում վիրավորել։,,Ch’ei uzum viravorel.,tʃʰeˈi uzˈum vˌiɾavoɾˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.what-is-customary,Այստեղ ի՞նչ է ընդունված։,,Aystegh inch’ e yndunvats?,ajstˈeʁ ˈintʃʰ e əndunvˈats,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.keep-the-change,"Մանրը պահե՛ք, խնդրում եմ։",,"Manry pahek’, khndrum yem.","mˈanɾə pahˈekʰ, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.cannot-find-my-child,Չեմ գտնում իմ երեխային։,,Ch’em gtnum im yerekhayin.,tʃʰˈem ɡətnˈum ˈim jˌeɾexajˈin,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.make-an-announcement,"Խնդրում եմ, հայտարարություն արե՛ք։",,"Khndrum yem, haytararut’yun arek’.","xndɾˈum jˈem, hˌajtaɾˌaɾutʰjˈun aɾˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.child-age,Իմ երեխան {} տարեկան է։,,Im yerekhan {} tarekan e.,ˈim jˌeɾexˈan {} tˌaɾekˈan ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.high-chair,Մանկական բարձր աթոռ ունե՞ք։,,Mankakan bardzr at’orr unek’?,mˌankakˈan bˈardzəɾ atʰˈor unˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.baby-changing-room,Որտե՞ղ է երեխային փոխելու սենյակը։,,Vortegh e yerekhayin p’okhelu senyaky?,vortˈeʁ e jˌeɾexajˈin pʰˌoxelˈu senjˈakə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.childrens-menu,Մանկական ճաշացանկ կա՞։,,Mankakan chashats’ank ka?,mˌankakˈan tʃˌaʃatsʰˈank kˈa,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.suitable-for-children,Սա երեխաների համար հարմա՞ր է։,,Sa yerekhaneri hamar harmar e?,sˈa jˌeɾexˌaneɾˈi hamˈar harmˈaɾ ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.minimum-age,Նվազագույն տարիքը ո՞րն է։,,Nvazaguyn tarik’y vorn e?,nəvˌazaɡˈujn taɾˈikʰə vˈoɾən ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.do-children-pay,Երեխաները վճարո՞ւմ են։,,Yerekhanery vcharum yen?,jˌeɾexanˈeɾə vətʃaɾˈum jˈen,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.crib,Մանկական օրորոց ունե՞ք։,,Mankakan ororots’ unek’?,mˌankakˈan ˌoɾoɾˈotsʰ unˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.warm-this-bottle,"Խնդրում եմ, տաքացրե՛ք այս շիշը։",,"Khndrum yem, tak’ats’rek’ ays shishy.","xndɾˈum jˈem, tˌakʰatsʰɾˈekʰ ajs ʃˈiʃə",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.car-seat,Մեզ պետք է մանկական ավտոաթոռ։,,Mez petk’ e mankakan avtoat’orr.,mˈez pˈetkʰ e mˌankakˈan ˌavtoatʰˈor,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.stroller,մանկասայլակ,,mankasaylak,mˌankasajlˈak,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
children.playground,Խաղահրապարակ կա՞։,,Khaghahraparak ka?,xˌaʁahɾˌapaɾˈak kˈa,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
social-basics.politeness-particles,"Թայերենի քաղաքավարությունը՝ գրեթե ամեն բան ավարտե՛ք khrap-ով, եթե տղամարդ եք, kha-ով, եթե կին եք։ Հարց տվող կինն ասում է kha՝ բարձրացող հնչերանգով։ Այստեղի տողերը մասնիկն առանց թողնում են, այնպես որ ավելացրե՛ք ինքներդ։",,"T’ayereni k’aghak’avarut’yuny: gret’e amen ban avartek’ khrap-ov, yet’e tghamard yek’, kha-ov, yet’e kin yek’. Harts’ tvogh kinn asum e kha: bardzrats’ogh hnch’erangov. Aysteghi toghery masnikn arrants’ t’oghnum yen, aynpes vor avelats’rek’ ink’nerd.",,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011)"
