metabolite_name	rt	mz
Broad_HP_mz264.232_rt1.84	1.84	264.231990399999
Broad_HP_mz288.144_rt1.82	1.82	288.143994
Broad_HP_mz316.1752_rt1.8	1.8	316.175170499999
Broad_HP_mz339.2163_rt1.78	1.78	339.2162836
Broad_HP_mz354.2848_rt1.84	1.84	354.284823899999
Broad_HP_mz355.2241_rt1.83	1.83	355.22412
Broad_HP_mz372.2378_rt1.83	1.83	372.237839699999
Broad_HP_mz374.1808_rt1.79	1.79	374.1807635
Broad_HP_mz388.2327_rt1.78	1.78	388.2326623
Broad_HP_mz392.2638_rt1.84	1.84	392.263838599999
Broad_HP_mz414.2328_rt1.82	1.82	414.232819199999
Broad_HP_mz422.2381_rt1.82	1.82	422.2381181
Broad_HP_mz466.3008_rt1.81	1.81	466.3007971
Broad_HP_mz480.2798_rt1.8	1.8	480.279840799999
Broad_HP_mz516.3527_rt1.84	1.84	516.352741
Broad_HP_mz562.4674_rt1.84	1.84	562.467423
Broad_HP_mz724.5564_rt1.84	1.84	724.556407199999
Broad_HP_mz137.0959_rt1.88	1.88	137.0959014
Broad_HP_mz221.1534_rt1.84	1.84	221.1533842
Broad_HP_mz245.1534_rt1.89	1.89	245.1533532
Broad_HP_mz274.1647_rt1.84	1.84	274.164701499999
Broad_HP_mz281.1745_rt1.84	1.84	281.174493499999
Broad_HP_mz289.2735_rt1.84	1.84	289.273503699999
Broad_HP_mz359.2061_rt1.78	1.78	359.2060961
Broad_HP_mz374.2534_rt1.8	1.8	374.253363799999
Broad_HP_mz376.2326_rt1.84	1.84	376.232632099999
Broad_HP_mz399.2502_rt1.85	1.85	399.250246699999
Broad_HP_mz406.2068_rt1.84	1.84	406.206780999999
Broad_HP_mz406.3524_rt1.84	1.84	406.352380299999
Broad_HP_mz412.2261_rt1.84	1.84	412.2261252
Broad_HP_mz446.2533_rt1.84	1.84	446.253304599999
Broad_HP_mz448.2538_rt1.8	1.8	448.2538094
Broad_HP_mz460.2691_rt1.84	1.84	460.269053699999
Broad_HP_mz622.5256_rt1.79	1.79	622.5256441
Broad_HP_mz272.2218_rt1.85	1.85	272.2218331
Broad_HP_mz283.1537_rt1.87	1.87	283.153736499999
Broad_HP_mz344.2215_rt1.87	1.87	344.2215329
Broad_HP_mz366.3727_rt1.85	1.85	366.3727079
Broad_HP_mz386.2534_rt1.84	1.84	386.253419099999
Broad_HP_mz492.3163_rt1.77	1.77	492.3163455
Broad_HP_mz528.2701_rt1.85	1.85	528.270140399999
Broad_HP_mz125.0595_rt1.87	1.87	125.0594731
Broad_HP_mz340.357_rt1.86	1.86	340.3569514
Broad_HP_mz434.2443_rt1.85	1.85	434.244294799999
Broad_HP_mz437.1931_rt1.85	1.85	437.1930835
Broad_HP_mz453.1671_rt1.85	1.85	453.1671384
Broad_HP_mz696.5252_rt1.87	1.87	696.525157199999
Broad_HP_mz109.0645_rt1.81	1.81	109.0645147
Broad_HP_mz227.1276_rt1.87	1.87	227.1275651
Broad_HP_mz278.1596_rt1.87	1.87	278.159559199999
Broad_HP_mz752.5455_rt1.86	1.86	752.5455259
Broad_HP_mz99.0802_rt1.89	1.89	99.0801990399999
Broad_HP_mz213.1118_rt1.9	1.9	213.1118427
Broad_HP_mz370.2949_rt1.88	1.88	370.294907799999
Broad_HP_mz450.233_rt1.89	1.89	450.232979199999
Broad_HP_mz620.5095_rt1.9	1.9	620.509499
Broad_HP_mz675.6758_rt1.87	1.87	675.6757622
Broad_HP_mz723.6606_rt1.88	1.88	723.660589299999
Broad_HP_mz94.0649_rt1.9	1.9	94.06492074
Broad_HP_mz111.0802_rt1.89	1.89	111.0801992
Broad_HP_mz121.0647_rt1.89	1.89	121.0646684
Broad_HP_mz121.101_rt1.89	1.89	121.1009803
Broad_HP_mz167.1064_rt1.82	1.82	167.1064105
Broad_HP_mz228.1956_rt1.88	1.88	228.1955756
Broad_HP_mz243.1224_rt1.89	1.89	243.122379499999
Broad_HP_mz267.1225_rt1.89	1.89	267.1224795
Broad_HP_mz290.1596_rt1.89	1.89	290.159623099999
Broad_HP_mz332.2793_rt1.9	1.9	332.2793141
Broad_HP_mz418.3886_rt1.89	1.89	418.3886223
Broad_HP_mz431.384_rt1.89	1.89	431.3839874
Broad_HP_mz724.5141_rt1.89	1.89	724.514116299999
Broad_HP_mz772.4989_rt1.89	1.89	772.4988884
Broad_HP_mz105.0696_rt1.89	1.89	105.069598099999
Broad_HP_mz179.1064_rt1.9	1.9	179.106390299999
Broad_HP_mz281.1018_rt1.89	1.89	281.101773799999
Broad_HP_mz296.2945_rt1.9	1.9	296.2945489
Broad_HP_mz310.3102_rt1.9	1.9	310.310218599999
Broad_HP_mz312.1592_rt1.91	1.91	312.1591836
Broad_HP_mz312.3259_rt1.89	1.89	312.3258951
Broad_HP_mz324.3258_rt1.89	1.89	324.325771299999
Broad_HP_mz332.2066_rt1.91	1.91	332.206590399999
Broad_HP_mz369.1693_rt1.89	1.89	369.169293999999
Broad_HP_mz387.1798_rt1.89	1.89	387.179838899999
Broad_HP_mz389.1862_rt1.89	1.89	389.1862482
Broad_HP_mz406.2129_rt1.89	1.89	406.2128702
Broad_HP_mz409.1617_rt1.89	1.89	409.1617398
Broad_HP_mz478.197_rt1.9	1.9	478.1969685
Broad_HP_mz500.2389_rt1.9	1.9	500.2388713
Broad_HP_mz548.4519_rt1.91	1.91	548.451858
Broad_HP_mz671.6447_rt1.89	1.89	671.6447124
Broad_HP_mz790.3792_rt1.89	1.89	790.379166599999
Broad_HP_mz796.6139_rt1.91	1.91	796.6139239
Broad_HP_mz135.1167_rt1.91	1.91	135.116668199999
Broad_HP_mz239.1275_rt1.92	1.92	239.1274836
Broad_HP_mz265.1333_rt1.91	1.91	265.133341599999
Broad_HP_mz298.3104_rt1.9	1.9	298.310358099999
Broad_HP_mz315.1799_rt1.91	1.91	315.179858
Broad_HP_mz376.3183_rt1.92	1.92	376.318346099999
Broad_HP_mz378.3574_rt1.92	1.92	378.3574014
Broad_HP_mz380.3519_rt1.9	1.9	380.3518917
Broad_HP_mz478.4099_rt1.91	1.91	478.4098776
Broad_HP_mz547.5195_rt1.91	1.91	547.5194705
Broad_HP_mz619.6133_rt1.91	1.91	619.6133006
Broad_HP_mz621.6294_rt1.91	1.91	621.629353499999
Broad_HP_mz667.5982_rt1.92	1.92	667.5981636
Broad_HP_mz739.6556_rt1.91	1.91	739.655639899999
Broad_HP_mz151.0963_rt1.93	1.93	151.0963232
Broad_HP_mz181.122_rt1.91	1.91	181.1220448
Broad_HP_mz192.138_rt1.93	1.93	192.1380224
Broad_HP_mz200.1643_rt1.92	1.92	200.1643194
Broad_HP_mz336.2014_rt1.93	1.93	336.201433
Broad_HP_mz364.3419_rt1.93	1.93	364.341862999999
Broad_HP_mz390.313_rt1.92	1.92	390.313027799999
Broad_HP_mz398.326_rt1.92	1.92	398.3260419
Broad_HP_mz476.3943_rt1.92	1.92	476.3942774
Broad_HP_mz738.4932_rt1.92	1.92	738.4931651
Broad_HP_mz740.5095_rt1.91	1.91	740.509465999999
Broad_HP_mz768.5409_rt1.92	1.92	768.540855999999
Broad_HP_mz206.1901_rt1.93	1.93	206.1901047
Broad_HP_mz282.2789_rt1.92	1.92	282.2789349
Broad_HP_mz308.2793_rt1.93	1.93	308.2793064
Broad_HP_mz322.2586_rt1.93	1.93	322.2585836
Broad_HP_mz350.3262_rt1.94	1.94	350.326210199999
Broad_HP_mz354.3363_rt1.93	1.93	354.3362644
Broad_HP_mz366.3365_rt1.94	1.94	366.33649
Broad_HP_mz413.3004_rt1.93	1.93	413.300400799999
Broad_HP_mz565.5668_rt1.92	1.92	565.566828999999
Broad_HP_mz280.2633_rt1.97	1.97	280.263303899999
Broad_HP_mz348.2015_rt1.94	1.94	348.201502699999
Broad_HP_mz374.3026_rt1.94	1.94	374.302614699999
Broad_HP_mz395.3624_rt1.93	1.93	395.362369899999
Broad_HP_mz404.2922_rt1.94	1.94	404.292176799999
Broad_HP_mz440.2849_rt1.95	1.95	440.2849228
Broad_HP_mz519.4881_rt1.94	1.94	519.488068099999
Broad_HP_mz533.5038_rt1.94	1.94	533.5038121
Broad_HP_mz561.5351_rt1.93	1.93	561.5350799
Broad_HP_mz606.4937_rt1.94	1.94	606.4937423
Broad_HP_mz637.4571_rt1.95	1.95	637.4571204
Broad_HP_mz155.1065_rt1.96	1.96	155.106450499999
Broad_HP_mz195.1224_rt1.95	1.95	195.1224443
Broad_HP_mz225.1959_rt1.97	1.97	225.195910099999
Broad_HP_mz256.2633_rt1.95	1.95	256.263260199999
Broad_HP_mz331.1748_rt1.94	1.94	331.1748079
Broad_HP_mz336.311_rt1.94	1.94	336.311044799999
Broad_HP_mz340.3208_rt1.94	1.94	340.320828
Broad_HP_mz344.2429_rt1.96	1.96	344.242905599999
Broad_HP_mz368.3521_rt1.96	1.96	368.352056899999
Broad_HP_mz382.2431_rt1.96	1.96	382.2431426
Broad_HP_mz397.3784_rt1.94	1.94	397.378432799999
Broad_HP_mz406.2436_rt1.83	1.83	406.2436045
Broad_HP_mz414.3211_rt1.95	1.95	414.321112799999
Broad_HP_mz464.4306_rt1.96	1.96	464.430585
Broad_HP_mz537.5351_rt1.94	1.94	537.5350895
Broad_HP_mz580.4781_rt1.95	1.95	580.478078099999
Broad_HP_mz169.0857_rt1.96	1.96	169.0856736
Broad_HP_mz171.1378_rt1.96	1.96	171.1377592
Broad_HP_mz183.1013_rt1.96	1.96	183.101294499999
Broad_HP_mz228.2319_rt1.96	1.96	228.2319253
Broad_HP_mz267.1589_rt1.96	1.96	267.158853
Broad_HP_mz307.2477_rt1.96	1.96	307.2476722
Broad_HP_mz308.2946_rt1.97	1.97	308.2945656
Broad_HP_mz322.2949_rt1.95	1.95	322.294925999999
Broad_HP_mz327.2164_rt1.96	1.96	327.2163803
Broad_HP_mz349.2734_rt1.96	1.96	349.2733524
Broad_HP_mz350.3051_rt1.97	1.97	350.305099499999
Broad_HP_mz400.3054_rt1.96	1.96	400.3053678
Broad_HP_mz406.3077_rt1.96	1.96	406.3077225
Broad_HP_mz408.368_rt1.97	1.97	408.3679636
Broad_HP_mz422.3474_rt1.96	1.96	422.3474332
Broad_HP_mz422.3836_rt1.97	1.97	422.3836448
Broad_HP_mz462.4149_rt1.96	1.96	462.4149239
Broad_HP_mz491.4568_rt1.96	1.96	491.456836599999
Broad_HP_mz524.4155_rt1.96	1.96	524.415528799999
Broad_HP_mz524.4518_rt1.91	1.91	524.4518388
Broad_HP_mz564.2295_rt1.96	1.96	564.2294895
Broad_HP_mz635.4885_rt1.97	1.97	635.488521099999
Broad_HP_mz638.52_rt1.96	1.96	638.5199843
Broad_HP_mz652.5359_rt1.97	1.97	652.535922099999
Broad_HP_mz721.6451_rt1.88	1.88	721.6450604
Broad_HP_mz181.0258_rt1.97	1.97	181.0257856
Broad_HP_mz239.2116_rt1.97	1.97	239.2115676
Broad_HP_mz270.2425_rt1.98	1.98	270.242544
Broad_HP_mz278.2476_rt1.97	1.97	278.2476231
Broad_HP_mz279.0931_rt1.97	1.97	279.0931213
Broad_HP_mz291.2164_rt1.97	1.97	291.2163889
Broad_HP_mz293.1957_rt1.97	1.97	293.1956711
Broad_HP_mz294.2425_rt1.97	1.97	294.242522
Broad_HP_mz295.101_rt1.97	1.97	295.1009755
Broad_HP_mz296.2582_rt1.97	1.97	296.2581677
Broad_HP_mz306.2636_rt1.99	1.99	306.2636392
Broad_HP_mz310.2374_rt1.97	1.97	310.2374012
Broad_HP_mz322.2737_rt1.97	1.97	322.2737472
Broad_HP_mz377.3258_rt1.97	1.97	377.325793999999
Broad_HP_mz378.2638_rt1.97	1.97	378.263837799999
Broad_HP_mz382.2949_rt1.97	1.97	382.2948647
Broad_HP_mz414.2847_rt1.97	1.97	414.2847135
Broad_HP_mz424.3266_rt1.97	1.97	424.326598999999
Broad_HP_mz458.3477_rt1.99	1.99	458.347669399999
Broad_HP_mz466.4099_rt1.97	1.97	466.4098511
Broad_HP_mz540.4105_rt1.97	1.97	540.410474799999
Broad_HP_mz548.426_rt1.97	1.97	548.426025099999
Broad_HP_mz606.468_rt1.97	1.97	606.467953599999
Broad_HP_mz606.9696_rt1.97	1.97	606.969586499999
Broad_HP_mz640.5355_rt1.94	1.94	640.535483399999
Broad_HP_mz189.0479_rt1.99	1.99	189.047850899999
Broad_HP_mz194.1538_rt1.97	1.97	194.1537549
Broad_HP_mz200.1643_rt1.98	1.98	200.164286
Broad_HP_mz214.1799_rt1.98	1.98	214.179924
Broad_HP_mz223.1149_rt1.98	1.98	223.1148771
Broad_HP_mz226.18_rt1.98	1.98	226.1799535
Broad_HP_mz228.1956_rt1.97	1.97	228.1955786
Broad_HP_mz251.164_rt2.01	2.00999999999999	251.163963999999
Broad_HP_mz265.1367_rt2	2	265.136714299999
Broad_HP_mz268.2269_rt1.97	1.97	268.226859199999
Broad_HP_mz276.232_rt1.97	1.97	276.2320194
Broad_HP_mz277.1731_rt1.98	1.98	277.173103299999
Broad_HP_mz279.1799_rt2.01	2.00999999999999	279.1799469
Broad_HP_mz279.2164_rt2	2	279.216404399999
Broad_HP_mz292.2269_rt1.97	1.97	292.2268915
Broad_HP_mz308.2218_rt1.98	1.98	308.221794699999
Broad_HP_mz312.2531_rt1.97	1.97	312.2531068
Broad_HP_mz316.2844_rt1.98	1.98	316.284389999999
Broad_HP_mz320.2582_rt1.97	1.97	320.2581855
Broad_HP_mz326.2323_rt1.97	1.97	326.2323397
Broad_HP_mz338.2535_rt1.99	1.99	338.2534991
Broad_HP_mz340.2691_rt2	2	340.269091199999
Broad_HP_mz366.3209_rt1.97	1.97	366.3209306
Broad_HP_mz396.274_rt1.97	1.97	396.274026499999
Broad_HP_mz396.2952_rt1.99	1.99	396.2952167
Broad_HP_mz396.3316_rt1.98	1.98	396.3315766
Broad_HP_mz410.3109_rt1.98	1.98	410.3109097
Broad_HP_mz410.3472_rt1.97	1.97	410.347233099999
Broad_HP_mz424.3629_rt1.97	1.97	424.3629298
Broad_HP_mz426.3417_rt1.97	1.97	426.341715
Broad_HP_mz438.3423_rt1.98	1.98	438.3422527
Broad_HP_mz438.3786_rt1.98	1.98	438.378600199999
Broad_HP_mz440.3578_rt1.97	1.97	440.3578484
Broad_HP_mz450.3786_rt1.98	1.98	450.378573399999
Broad_HP_mz454.3372_rt1.98	1.98	454.337178499999
Broad_HP_mz454.3734_rt1.98	1.98	454.373419099999
Broad_HP_mz466.3735_rt1.97	1.97	466.3734746
Broad_HP_mz468.3528_rt1.98	1.98	468.352833499999
Broad_HP_mz468.3891_rt1.98	1.98	468.389139199999
Broad_HP_mz470.332_rt2	2	470.331961999999
Broad_HP_mz484.3476_rt1.98	1.98	484.3476314
Broad_HP_mz484.3841_rt1.98	1.98	484.3841284
Broad_HP_mz488.3579_rt1.98	1.98	488.3579156
Broad_HP_mz498.3998_rt1.97	1.97	498.399750799999
Broad_HP_mz510.3997_rt1.98	1.98	510.399651
Broad_HP_mz512.3791_rt1.98	1.98	512.3790712
Broad_HP_mz514.3947_rt1.98	1.98	514.394665799999
Broad_HP_mz526.3948_rt1.98	1.98	526.394762399999
Broad_HP_mz526.431_rt1.99	1.99	526.430962099999
Broad_HP_mz532.3841_rt1.99	1.99	532.3841191
Broad_HP_mz533.2797_rt1.98	1.98	533.2796689
Broad_HP_mz540.4468_rt1.97	1.97	540.4467932
Broad_HP_mz542.426_rt1.98	1.98	542.425950899999
Broad_HP_mz550.4676_rt1.98	1.98	550.4675713
Broad_HP_mz554.4623_rt1.93	1.93	554.462271399999
Broad_HP_mz556.4416_rt1.97	1.97	556.4416238
Broad_HP_mz566.4624_rt1.97	1.97	566.4623808
Broad_HP_mz568.478_rt1.95	1.95	568.4779753
Broad_HP_mz570.4209_rt1.99	1.99	570.4208597
Broad_HP_mz570.457_rt1.98	1.98	570.4569833
Broad_HP_mz576.4104_rt2	2	576.4103674
Broad_HP_mz582.4573_rt1.98	1.98	582.4573354
Broad_HP_mz584.4727_rt1.98	1.98	584.4727146
Broad_HP_mz590.4261_rt1.99	1.99	590.4260838
Broad_HP_mz597.5202_rt1.98	1.98	597.520236299999
Broad_HP_mz598.4885_rt1.97	1.97	598.4884821
Broad_HP_mz614.4834_rt1.97	1.97	614.4834272
Broad_HP_mz626.4833_rt1.99	1.99	626.483297699999
Broad_HP_mz626.5199_rt1.96	1.96	626.5198596
Broad_HP_mz654.5148_rt1.98	1.98	654.514754899999
Broad_HP_mz656.5302_rt1.98	1.98	656.5302185
Broad_HP_mz662.0603_rt2.1	2.1	662.0603336
Broad_HP_mz670.5095_rt1.98	1.98	670.509474899999
Broad_HP_mz670.546_rt1.95	1.95	670.5460097
Broad_HP_mz672.5252_rt1.97	1.97	672.525232999999
Broad_HP_mz684.5616_rt1.96	1.96	684.5616433
Broad_HP_mz700.5717_rt1.98	1.98	700.571721899999
Broad_HP_mz728.5878_rt1.96	1.96	728.5878287
Broad_HP_mz758.5985_rt1.98	1.98	758.598480699999
Broad_HP_mz790.5591_rt1.99	1.99	790.5591028
Broad_HP_mz184.133_rt1.9	1.9	184.132997399999
Broad_HP_mz249.1694_rt2.01	2.00999999999999	249.1694311
Broad_HP_mz263.1851_rt2	2	263.1851054
Broad_HP_mz272.2218_rt1.99	1.99	272.221771999999
Broad_HP_mz382.316_rt1.97	1.97	382.315951199999
Broad_HP_mz386.3261_rt1.97	1.97	386.326098699999
Broad_HP_mz426.3059_rt1.99	1.99	426.3058785
Broad_HP_mz442.3371_rt2.11	2.11	442.3371459
Broad_HP_mz614.4471_rt2.11	2.11	614.4471088
Broad_HP_mz337.2734_rt1.99	1.99	337.273429099999
Broad_HP_mz404.3308_rt1.99	1.99	404.330758899999
Broad_HP_mz470.3952_rt1.98	1.98	470.3951852
Broad_HP_mz792.575_rt1.99	1.99	792.574975799999
Broad_HP_mz128.1432_rt2	2	128.143201699999
Broad_HP_mz195.0585_rt2.02	2.02	195.0584648
Broad_HP_mz323.2426_rt2.01	2.00999999999999	323.242586
Broad_HP_mz382.2797_rt2	2	382.2796558
Broad_HP_mz550.6284_rt2.01	2.00999999999999	550.628369
Broad_HP_mz664.0572_rt2.09	2.09	664.057229399999
Broad_HP_mz191.0635_rt2.05	2.04999999999999	191.063471099999
Broad_HP_mz230.1398_rt2.04	2.04	230.1398221
Broad_HP_mz271.1664_rt2.03	2.02999999999999	271.1663853
Broad_HP_mz309.1906_rt2.02	2.02	309.1905818
Broad_HP_mz170.1538_rt2.04	2.04	170.153755399999
Broad_HP_mz367.2687_rt2.08	2.08	367.2687285
Broad_HP_mz207.1589_rt2.1	2.1	207.158870699999
Broad_HP_mz251.121_rt2.07	2.06999999999999	251.1210404
Broad_HP_mz611.0542_rt2.05	2.04999999999999	611.0542203
Broad_HP_mz265.2008_rt2.09	2.09	265.2007539
Broad_HP_mz179.0635_rt2.09	2.09	179.0635364
Broad_HP_mz181.1221_rt2.05	2.04999999999999	181.1220768
Broad_HP_mz444.0563_rt2.08	2.08	444.0563098
Broad_HP_mz707.0755_rt2.1	2.1	707.07546
Broad_HP_mz711.0695_rt2.1	2.1	711.0695169
Broad_HP_mz265.1644_rt2.01	2.00999999999999	265.164372399999
Broad_HP_mz326.2535_rt2.1	2.1	326.2534681
Broad_HP_mz251.1851_rt2.15	2.15	251.1850641
Broad_HP_mz274.2011_rt2.08	2.08	274.2010938
Broad_HP_mz309.2269_rt2.15	2.15	309.2269463
Broad_HP_mz384.2589_rt2.11	2.11	384.258944199999
Broad_HP_mz217.1432_rt2.11	2.11	217.1432019
Broad_HP_mz231.1489_rt2.1	2.1	231.148914899999
Broad_HP_mz307.2113_rt2.1	2.1	307.2112854
Broad_HP_mz80.0493_rt2.26	2.25999999999999	80.04933511
Broad_HP_mz296.2581_rt2.23	2.23	296.258120799999
Broad_HP_mz498.3635_rt2.19	2.19	498.363527999999
Broad_HP_mz156.1017_rt2.43	2.43	156.1017488
Broad_HP_mz412.2903_rt2.18	2.18	412.2902634
Broad_HP_mz166.0973_rt2.24	2.24	166.0973159
Broad_HP_mz195.1378_rt2.24	2.24	195.137768099999
Broad_HP_mz233.1647_rt2.34	2.34	233.1647225
Broad_HP_mz214.1435_rt2.31	2.31	214.1435106
Broad_HP_mz238.1647_rt2.34	2.34	238.164681
Broad_HP_mz472.3476_rt2.46	2.46	472.347590299999
Broad_HP_mz266.1961_rt2.35	2.35	266.196059699999
Broad_HP_mz412.2902_rt2.32	2.31999999999999	412.2902414
Broad_HP_mz531.4076_rt2.32	2.31999999999999	531.407572599999
Broad_HP_mz796.614_rt2.32	2.31999999999999	796.6139983
Broad_HP_mz284.1702_rt2.35	2.35	284.170232399999
Broad_HP_mz404.2064_rt2.33	2.33	404.2064247
Broad_HP_mz170.0962_rt2.35	2.35	170.096207099999
Broad_HP_mz387.1797_rt2.29	2.29	387.179689
Broad_HP_mz431.3841_rt2.33	2.33	431.3841181
Broad_HP_mz454.3735_rt2.39	2.39	454.3735396
Broad_HP_mz768.5827_rt2.34	2.34	768.582713799999
Broad_HP_mz268.1388_rt2.32	2.31999999999999	268.1388483
Broad_HP_mz309.1906_rt2.36	2.36	309.190559099999
Broad_HP_mz406.2526_rt2.39	2.39	406.2525676
Broad_HP_mz598.4159_rt2.35	2.35	598.415938399999
Broad_HP_mz191.1428_rt2.35	2.35	191.1427888
Broad_HP_mz350.3261_rt2.34	2.34	350.326141
Broad_HP_mz654.3316_rt2.3	2.29999999999999	654.331587099999
Broad_HP_mz158.1538_rt2.34	2.34	158.1537529
Broad_HP_mz295.1747_rt2.35	2.35	295.174713199999
Broad_HP_mz335.2789_rt2.36	2.36	335.2788909
Broad_HP_mz356.1912_rt2.34	2.34	356.1911986
Broad_HP_mz384.3469_rt2.35	2.35	384.346900199999
Broad_HP_mz391.3414_rt2.36	2.36	391.3413853
Broad_HP_mz392.3372_rt2.36	2.36	392.337156499999
Broad_HP_mz394.3159_rt2.28	2.27999999999999	394.315887499999
Broad_HP_mz397.3784_rt2.35	2.35	397.378397199999
Broad_HP_mz498.3635_rt2.35	2.35	498.3634731
Broad_HP_mz740.5514_rt2.35	2.35	740.5513736
Broad_HP_mz97.0645_rt2.37	2.37	97.06452253
Broad_HP_mz256.2633_rt2.36	2.36	256.263280399999
Broad_HP_mz282.279_rt2.35	2.35	282.2789593
Broad_HP_mz295.1011_rt2.36	2.36	295.101054999999
Broad_HP_mz354.3363_rt2.36	2.36	354.336340399999
Broad_HP_mz378.3216_rt2.37	2.37	378.3216019
Broad_HP_mz422.3837_rt2.36	2.36	422.383661399999
Broad_HP_mz428.3366_rt2.35	2.35	428.3365589
Broad_HP_mz472.3269_rt2.36	2.36	472.326908199999
Broad_HP_mz524.4154_rt2.33	2.33	524.4154365
Broad_HP_mz598.4522_rt2.37	2.37	598.4522263
Broad_HP_mz174.1275_rt2.36	2.36	174.127543199999
Broad_HP_mz211.1802_rt2.38	2.38	211.1801919
Broad_HP_mz225.1959_rt2.37	2.37	225.195933099999
Broad_HP_mz229.1795_rt2.36	2.36	229.179545499999
Broad_HP_mz254.2112_rt2.37	2.37	254.2112208
Broad_HP_mz268.2268_rt2.38	2.38	268.226778599999
Broad_HP_mz273.2535_rt2.37	2.37	273.253463399999
Broad_HP_mz278.2477_rt2.37	2.37	278.2476654
Broad_HP_mz280.2633_rt2.37	2.37	280.2632792
Broad_HP_mz294.2425_rt2.37	2.37	294.242507499999
Broad_HP_mz296.2582_rt2.37	2.37	296.2581528
Broad_HP_mz298.2738_rt2.37	2.37	298.2738119
Broad_HP_mz326.305_rt2.38	2.38	326.3050303
Broad_HP_mz336.3259_rt2.5	2.5	336.325917199999
Broad_HP_mz348.2895_rt2.37	2.37	348.2894607
Broad_HP_mz350.3051_rt2.37	2.37	350.305061099999
Broad_HP_mz352.2691_rt2.37	2.37	352.2691016
Broad_HP_mz356.3156_rt2.36	2.36	356.3156035
Broad_HP_mz366.321_rt2.37	2.37	366.3210321
Broad_HP_mz379.3051_rt2.38	2.38	379.305089399999
Broad_HP_mz380.2793_rt2.37	2.37	380.2792738
Broad_HP_mz396.2742_rt2.37	2.37	396.2741861
Broad_HP_mz398.326_rt2.36	2.36	398.326011199999
Broad_HP_mz436.3992_rt2.36	2.36	436.399171599999
Broad_HP_mz438.3423_rt2.37	2.37	438.3422726
Broad_HP_mz450.3786_rt2.37	2.37	450.378618899999
Broad_HP_mz458.3473_rt2.37	2.37	458.3472549
Broad_HP_mz466.3734_rt2.37	2.37	466.373437099999
Broad_HP_mz472.3629_rt2.37	2.37	472.362905899999
Broad_HP_mz482.3684_rt2.35	2.35	482.3684074
Broad_HP_mz484.3842_rt2.38	2.38	484.3841625
Broad_HP_mz494.4048_rt2.37	2.37	494.404767999999
Broad_HP_mz510.4361_rt2.38	2.38	510.4361248
Broad_HP_mz522.4362_rt2.39	2.39	522.436153099999
Broad_HP_mz640.5355_rt2.35	2.35	640.5354763
Broad_HP_mz652.5358_rt2.36	2.36	652.535783799999
Broad_HP_mz730.5672_rt2.38	2.38	730.5671505
Broad_HP_mz200.1643_rt2.38	2.38	200.1643127
Broad_HP_mz210.1851_rt2.38	2.38	210.1850812
Broad_HP_mz211.1326_rt2.39	2.39	211.132621199999
Broad_HP_mz214.1799_rt2.37	2.37	214.1799293
Broad_HP_mz226.18_rt2.37	2.37	226.179960999999
Broad_HP_mz228.1956_rt2.37	2.37	228.195565899999
Broad_HP_mz239.2115_rt2.37	2.37	239.2114967
Broad_HP_mz252.1954_rt2.37	2.37	252.195390699999
Broad_HP_mz254.2476_rt2.37	2.37	254.247621799999
Broad_HP_mz263.1851_rt2.4	2.4	263.1850855
Broad_HP_mz265.1644_rt2.4	2.4	265.1643712
Broad_HP_mz272.2582_rt2.36	2.36	272.258176999999
Broad_HP_mz298.1436_rt2.38	2.38	298.1436079
Broad_HP_mz300.2894_rt2.37	2.37	300.2894307
Broad_HP_mz308.2218_rt2.37	2.37	308.2218222
Broad_HP_mz312.2531_rt2.37	2.37	312.2531131
Broad_HP_mz322.2737_rt2.37	2.37	322.273674299999
Broad_HP_mz341.3159_rt2.37	2.37	341.315944899999
Broad_HP_mz354.2847_rt2.38	2.38	354.284747999999
Broad_HP_mz396.3316_rt2.38	2.38	396.331581
Broad_HP_mz410.3109_rt2.38	2.38	410.310906499999
Broad_HP_mz412.3265_rt2.47	2.47	412.326455099999
Broad_HP_mz424.363_rt2.37	2.37	424.362969599999
Broad_HP_mz438.3786_rt2.38	2.38	438.378627199999
Broad_HP_mz452.3942_rt2.37	2.37	452.3942331
Broad_HP_mz453.3685_rt2.37	2.37	453.368543499999
Broad_HP_mz466.4099_rt2.38	2.38	466.409910299999
Broad_HP_mz468.3529_rt2.39	2.39	468.352923999999
Broad_HP_mz480.4255_rt2.38	2.38	480.4254646
Broad_HP_mz506.4412_rt2.37	2.37	506.441189599999
Broad_HP_mz508.4568_rt2.37	2.37	508.456797999999
Broad_HP_mz564.4467_rt2.4	2.4	564.4466862
Broad_HP_mz566.4624_rt2.39	2.39	566.462360999999
Broad_HP_mz568.4777_rt2.36	2.36	568.477678699999
Broad_HP_mz73.0647_rt2.44	2.44	73.0646865199999
Broad_HP_mz109.1009_rt2.39	2.39	109.1009253
Broad_HP_mz197.1646_rt2.37	2.37	197.1646174
Broad_HP_mz207.1589_rt2.41	2.41	207.1588623
Broad_HP_mz231.1589_rt2.42	2.42	231.1588571
Broad_HP_mz252.1803_rt2.41	2.41	252.1803384
Broad_HP_mz275.2327_rt2.39	2.39	275.232673499999
Broad_HP_mz279.0931_rt2.4	2.4	279.0931112
Broad_HP_mz352.1823_rt2.39	2.39	352.1822545
Broad_HP_mz189.0479_rt2.43	2.43	189.0478626
Broad_HP_mz274.2011_rt2.39	2.39	274.201109499999
