concept_id,respell
etiquette.did-not-mean-to-offend,dahs vahr nikht BUR-zuh guh-MINT
social-basics.no-problem,kine proh-BLAYM
communication.can-you-help-me,KUR-nen zee meer HEL-fen?
time-words.summer,ZOM-er
months.october,ok-TOH-ber
border-customs.i-am-in-transit,ikh bin owf DOORKH-ry-zuh
directions.how-far-is-it,vee vite ist es?
quick-directions.behind,HIN-ten
transit-rides.which-platform,VEL-khes glice?
rail-station-words.seat,ZITS-plahts
common-signs.temporarily-closed,for-EW-ber-gay-ent guh-SHLOSS-en
utility-templates.is-this,ist dahs {}?
toilets.there-is-no-toilet-paper,es ist kine toy-LET-en-pah-peer dah
accessibility.board-first,dahrf ikh tsoo-AIRST INE-shty-gen?
pronouns-verbs.have,HAH-ben
question-words.that,dahs dah
medical-conditions.i-take-medicine-for,ikh NAY-muh may-dee-kah-MEN-tuh GAY-gen {}
pharmacy-symptoms.i-am-vomiting,ikh air-BREKH-uh mikh
police-consulate.i-was-robbed,ikh VOOR-duh buh-ROWPT
body-parts.foot,fooss
dietary-needs.i-am-allergic-to,ikh bin ah-LAIR-gish GAY-gen {}
weather.heat,HIT-suh
trail-words.one-way,INE-fah-khuh SHTREK-uh
laundry.dryer,TROK-ner
introductions.this-is-my-daughter-son,dahs ist MY-nuh TOKH-ter / mine zohn
atm-cash.do-you-have-change,KUR-nen zee VEK-seln?
numbers-money.ji,noyn
sim-data.please-write-the-wifi-password,BIT-tuh dahs VAY-lahn-pahss-vort OWF-shry-ben
children.warm-this-bottle,BIT-tuh dahs FLESH-khen air-VAIR-men
etiquette.what-is-customary,vahs ist heer EWP-likh?
social-basics.i-do-not-know,ikh vice nikht
communication.please-show-me-the-text,TSY-gen zee meer BIT-tuh dayn DOY-chen tekst
time-words.fall,hairpst
months.november,noh-VEM-ber
border-customs.i-have-in-cash,ikh HAH-buh {} in BAHR-gelt
directions.which-exit,VEL-kher OWS-gahng?
transit-rides.what-time-is-the-next-one,vahn fairt dair NEKHS-tuh?
rail-station-words.last-train,LETS-ter tsook
utility-templates.please,"{}, BIT-tuh"
toilets.toilet-paper,toy-LET-en-pah-peer
accessibility.door-width,vee brite ist dee tewr?
pronouns-verbs.do-not-have,nikht HAH-ben
question-words.here,heer
medical-conditions.i-take-blood-thinners,ikh NAY-muh BLOOT-fair-dew-ner
pharmacy-symptoms.rehydration-salts,ay-lek-troh-LEET-pool-ver
police-consulate.i-want-a-lawyer,ikh MURKH-tuh EYE-nen AHN-vahlt
body-parts.hand,hahnt
weather.cold,KEL-tuh
trail-words.round-trip,hin oont tsoo-REWK
laundry.coin-operated,MEWNTS-buh-treep
introductions.i-am-traveling-alone,ikh RY-zuh ah-LINE
atm-cash.may-i-pay-in,kahn ikh in {} buh-TSAH-len?
numbers-money.sh,tsayn
sim-data.sim-card,ZIM-kahr-tuh
children.car-seat,veer BROW-khen EYE-nen KIN-der-zits
etiquette.keep-the-change,shtimt zoh
time-words.winter,VIN-ter
months.december,day-TSEM-ber
border-customs.this-is-a-gift,dahs ist ine guh-SHENK
directions.can-you-show-me-the-way,KUR-nen zee meer dayn vayk TSY-gen?
transit-rides.i-went-past-my-stop,ikh bin tsoo vite guh-FAH-ren
rail-station-words.delayed,fair-SHPAY-tet
utility-templates.i-am-looking-for,ikh ZOO-khuh {}
toilets.it-is-out-of-order,es ist OW-ser buh-TREEP
accessibility.wheelchair-width,mine ROL-shtool ist {} tsen-tee-MAY-ter brite
pronouns-verbs.go,GAY-en
question-words.there,dort
medical-conditions.medicine-allergy,may-dee-kah-MEN-ten-ah-lair-gee: {}
pharmacy-symptoms.how-many-times-a-day,vee oft ahm tahk?
police-consulate.please-notify-my-consulate,BIT-tuh in-for-MEE-ren zee mine kon-zoo-LAHT
body-parts.knee,k-NEE
weather.humid,foykht
atm-cash.please-charge-in-local-currency,BIT-tuh in LAHN-des-vair-oong AHP-boo-khen
numbers-money.y-b-i,HOON-dert
sim-data.where-can-i-buy-a-plug-adapter,voh gipt es EYE-nen RY-zuh-ah-dahp-ter?
children.stroller,KIN-der-vah-gen
border-customs.where-do-i-collect-my-baggage,voh ist dee guh-PEK-ows-gah-buh?
directions.north,NOR-den
rail-station-words.final-stop,ENT-shtah-tsyohn
utility-templates.do-you-accept,NAY-men zee {}?
toilets.out-of-order,OW-ser buh-TREEP
accessibility.hard-of-hearing,ikh bin SHVAIR-hur-ikh
pronouns-verbs.come,KOM-en
question-words.a-little,ine VAY-nikh
medical-conditions.this-card-lists-my-conditions,DEE-zuh KAHR-tuh nent MY-nuh KRAHNK-hy-ten
pharmacy-symptoms.i-have-a-stomach-ache,ikh HAH-buh BOWKH-shmair-tsen
police-consulate.i-am-calling-the-police,ikh ROO-fuh dee poh-lee-TSY
body-parts.ankle,k-NUR-khel
weather.sunrise,ZON-en-owf-gahng
atm-cash.where-can-i-get-coins,voh buh-KOM-uh ikh MEWN-tsen?
numbers-money.y-qi-n,TOW-zent
sim-data.mobile-data,moh-BEE-luh DAH-ten
children.playground,gipt es EYE-nen SHPEEL-plahts?
border-customs.how-long-may-i-stay,vee LAHNG-uh dahrf ikh BLY-ben?
directions.south,ZEW-den
utility-templates.i-cannot-find,ikh FIN-duh {} nikht
toilets.mens-toilet,HAIR-en vay-TSAY
accessibility.speak-louder,SHPREKH-en zee BIT-tuh LOW-ter
pronouns-verbs.would-like,MURKH-ten
question-words.some,ET-vahs
medical-conditions.this-is-my-medicine,dahs ist mine may-dee-kah-MENT
pharmacy-symptoms.i-have-a-cough,ikh HAH-buh HOOS-ten
police-consulate.am-i-under-arrest,bin ikh fair-HAHF-tet?
body-parts.skin,howt
weather.flood,HOHKH-vahss-er
atm-cash.is-there-a-minimum-for-cards,gipt es EYE-nen MIN-dest-buh-trahk?
numbers-money.y-w-n,tsayn-TOW-zent
sim-data.can-i-top-up-this-sim,kahn ikh dee zim OWF-lah-den?
border-customs.i-have-a-connecting-flight,ikh HAH-buh EYE-nen AHN-shlooss-flook
directions.east,OS-ten
utility-templates.there-is-a-problem-with,es gipt ine proh-BLAYM mit {}
toilets.womens-toilet,DAH-men vay-TSAY
accessibility.visually-impaired,ikh bin ZAY-buh-hin-dert
pronouns-verbs.want,VOL-en
question-words.very,zair
medical-conditions.please-give-me-sugar-or-juice,BIT-tuh GAY-ben zee meer TSOO-ker OH-der zahft
pharmacy-symptoms.antihistamine,ahn-tee-hiss-tah-MEE-nee-koom
police-consulate.no-thank-you-i-am-not-interested,"nine DAHNG-kuh, kine in-tair-ESS-uh"
weather.avalanche-risk,lah-VEE-nen-guh-fahr
atm-cash.atm,GELT-ow-toh-maht
numbers-money.b-n,hahlp
sim-data.top-up,OWF-lah-den
border-customs.may-i-have-an-entry-stamp,buh-KOM-uh ikh EYE-nen INE-ry-zuh-shtem-pel?
directions.west,VES-ten
toilets.drinking-water,TRINK-vahss-er
accessibility.take-your-arm,dahrf ikh mikh ahn EE-rem ahrm FEST-hahl-ten?
pronouns-verbs.look-for,ZOO-khen
question-words.too,tsoo
medical-conditions.inject-it-into-my-outer-thigh,BIT-tuh in dayn OY-suh-ren OH-ber-sheng-kel SHPRIT-sen
pharmacy-symptoms.anti-diarrhea-medicine,MIT-tel GAY-gen DOORKH-fahl
police-consulate.someone-attacked-me,ikh VOOR-duh AHN-guh-grif-en
atm-cash.banknote,shine
numbers-money.yu-n,yoo-AHN
sim-data.is-there-coverage-in,gipt es em-PFAHNG in {}?
border-customs.visa,VEE-zoom
toilets.not-for-drinking,kine TRINK-vahss-er
accessibility.guide-dog,dahs ist mine BLIN-den-fewr-hoont
pronouns-verbs.buy,KOW-fen
question-words.also,owkh
medical-conditions.my-blood-type-is,MY-nuh BLOOT-groop-uh ist {}
pharmacy-symptoms.is-this-safe-to-take-with,kahn ikh dahs tsoo-ZAHM-en mit {} NAY-men?
police-consulate.i-did-not-agree-to-this-price,DEE-zen price HAH-buh ikh nikht fair-INE-bahrt
atm-cash.coin,MEWN-tsuh
numbers-money.ku-i,yoo-AHN
sim-data.signal,em-PFAHNG
border-customs.i-have-no-food-or-plants,ikh HAH-buh KY-nuh LAY-bens-mit-tel OH-der PFLAHN-tsen
toilets.accessible-toilet,bah-ree-AIR-uh-fry-es vay-TSAY
pronouns-verbs.like,MUR-gen
question-words.all-both,AH-luh / BY-duh
medical-conditions.do-not-give-me,BIT-tuh GAY-ben zee meer kine {}
pharmacy-symptoms.i-feel-dizzy,meer ist SHVIN-duh-likh
police-consulate.please-write-the-report-number,BIT-tuh noh-TEE-ren zee dahs AHK-ten-tsy-khen
atm-cash.cash-only,noor BAHR-tsah-loong
sim-data.esim,AY-zim
border-customs.passport-control,PAHSS-kon-trol-uh
toilets.where-can-i-wash-my-hands,voh kahn ikh meer dee HEN-duh VAH-shen?
pronouns-verbs.need,BROW-khen
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,ikh bin ah-LAIR-gish GAY-gen AHS-pee-reen oont ee-boo-PROH-fen
pharmacy-symptoms.ibuprofen,ee-boo-PROH-fen
police-consulate.it-happened-here,es ist heer pah-ZEERT
atm-cash.fee,guh-BEWR
sim-data.prepaid,PREE-payd
border-customs.customs,tsol
toilets.can-i-flush-the-paper,dahrf dahs pah-PEER in dee toy-LET-uh?
medical-conditions.my-injector-is-in-my-bag,mine OW-toh-in-yek-tor ist in MY-ner TAH-shuh
pharmacy-symptoms.i-have-a-sore-throat,ikh HAH-buh HAHLS-shmair-tsen
police-consulate.may-i-have-a-copy-of-the-report,buh-KOM-uh ikh EYE-nuh koh-PEE dair AHN-tsy-guh?
atm-cash.change,VEK-sel-gelt
sim-data.roaming,ROH-ming
border-customs.baggage-claim,guh-PEK-ows-gah-buh
toilets.is-there-a-toilet-on-board,gipt es ahn bort EYE-nuh toy-LET-uh?
medical-conditions.i-am-allergic-to-sulfa-drugs,ikh bin ah-LAIR-gish GAY-gen zool-foh-nah-MEE-duh
pharmacy-symptoms.can-i-get-this-medicine-here,buh-KOM-uh ikh DEE-zes may-dee-kah-MENT heer?
police-consulate.i-will-not-sign-anything-i-cannot-read,"ikh oon-ter-SHRY-buh nikhts, vahs ikh nikht LAY-zen kahn"
atm-cash.exchange-rate,VEK-sel-koors
border-customs.customs-declaration,TSOL-ahn-mel-doong
toilets.the-toilet-will-not-flush,dee toy-LET-en-shpew-loong gayt nikht
pharmacy-symptoms.bandage,fair-BAHNT
police-consulate.am-i-free-to-go,dahrf ikh GAY-en?
atm-cash.bank,bahnk
border-customs.arrival-card,INE-ry-zuh-kahr-tuh
toilets.baby-change,VIK-el-rowm
pharmacy-symptoms.the-pain-is-severe,dee SHMAIR-tsen zint shtahrk
police-consulate.i-do-not-want-to-go-with-you,ikh MURKH-tuh nikht MIT-kom-en
atm-cash.money-exchange,GELT-vek-sel
border-customs.transit,TRAHN-zit
toilets.squat-toilet,HOK-toy-let-uh
pharmacy-symptoms.antiseptic,VOONT-des-in-fek-tsyohn
atm-cash.pin,pin
border-customs.boarding-pass,BORT-kahr-tuh
pharmacy-symptoms.i-feel-nauseous,meer ist EW-bel
pharmacy-symptoms.i-have-a-rash,ikh HAH-buh HOWT-ows-shlahk
pharmacy-symptoms.before-or-after-food,for OH-der nahkh daym ESS-en?
pharmacy-symptoms.i-think-it-is-infected,"ikh GLOW-buh, es ist in-fee-TSEERT"
pharmacy-symptoms.motion-sickness-tablets,RY-zuh-tah-blet-ten
pharmacy-symptoms.i-have-a-cut,ikh HAH-buh EYE-nuh SHNIT-voon-duh
pharmacy-symptoms.antacid,ahn-tah-TSEE-doom
pharmacy-symptoms.i-have-a-burn,ikh HAH-buh EYE-nuh fair-BREN-oong
pharmacy-symptoms.it-started-days-ago,es haht for {} TAH-gen AHN-guh-fahng-en
pharmacy-symptoms.cough-medicine,HOOS-ten-zahft
pharmacy-symptoms.is-this-safe-during-pregnancy,ist dahs in dair SHVAHNG-er-shahft ZIKH-er?
trail-transport.how-long-is-the-wait,vee LAHNG-uh mooss mahn VAHR-ten?
tax-refund.is-tax-free-shopping-available,ist tahks free MURK-likh?
place-words.tourist-spot-sightseeing-area,ZAY-ens-vewr-dikh-kite
common-signs.open-operating,in buh-TREEP
time-scheduling.how-long-does-it-take,vee LAHNG-uh DOW-ert es?
transit-rides.can-i-use-this-ticket,gilt DEE-zuh FAHR-kahr-tuh?
common-signs.closed,guh-SHLOSS-en
pronouns-verbs.there-is-have,es gipt
common-signs.stopped-stop,hahlt
pronouns-verbs.there-is-not-do-not-have,es gipt kine
emergency-medical.i-feel-unwell,meer ist nikht goot
food-ordering.what-do-you-recommend,vahs em-PFAY-len zee?
hotel-basics.is-wi-fi-free,ist dahs VAY-lahn KOS-ten-lohs?
hotel-requests.another-towel-please,"nokh ine HAHNT-tookh, BIT-tuh"
numbers-money.2-items,tsvy shtewk
shopping.is-there-a-discount,gipt es EYE-nen rah-BAHT?
social-basics.good-night,GOO-tuh nahkht
quick-responses.can-possible,kahn / MURK-likh
phone-translation.please-type-it-and-show-me,BIT-tuh TIP-en oont TSY-gen
phone-text-power.may-i-charge-my-phone-here,dahrf ikh heer mine HEN-dee LAH-den?
pronouns-verbs.want-to-verb,ikh MURKH-tuh [vairp]
emergency-medical.this-is-an-emergency,dahs ist ine NOHT-fahl
lost-rescue.please-look-at-my-current-location,BIT-tuh SHOW-en zee owf MY-nen SHTAHNT-ort
hotel-words.luggage-storage,guh-PEK-owf-buh-vah-roong
hotel-basics.how-much-per-night,vee feel proh nahkht?
hotel-requests.what-time-is-check-out,vahn ist CHEK-owt?
payment-receipt.please-write-the-number,BIT-tuh dee tsahl OWF-shry-ben
shopping.where-do-i-pay,voh kahn ikh TSAH-len?
communication.i-cannot-make-out-what-you-are-saying,ikh fair-SHTAY-uh zee ah-KOOS-tish nikht
quick-responses.cannot-not-possible,kahn nikht / OON-murk-likh
taxi.i-will-get-off-here,ikh SHTY-guh heer ows
pickup-meeting.please-call-a-taxi,BIT-tuh ROO-fen zee ine TAHK-see
pronouns-verbs.want-thing,ikh MURKH-tuh [ZAH-khuh]
emergency-medical.i-am-having-a-severe-allergic-reaction,ikh HAH-buh EYE-nen ah-nah-few-LAHK-tish-en shok
lost-rescue.my-child-is-missing,mine kint virt fair-MIST
food-ordering.water-please,"VAHSS-er, BIT-tuh"
hiking-parks.is-this-trail-suitable-for-beginners,ist dair vayk fewr AHN-feng-er guh-EYEG-net?
hotel-basics.is-breakfast-included,ist FREW-shtewk in-kloo-ZEE-vuh?
hotel-requests.can-i-check-in-early,kahn ikh FREW-er INE-chek-en?
attractions-tickets.could-you-take-a-photo-for-us,KURN-ten zee ine FOH-toh fon oons MAH-khen?
payment-receipt.how-much-in-total,vahs mahkht dahs tsoo-ZAHM-en?
shopping.i-will-take-this,ikh NAY-muh dahs
communication.i-do-not-understand,ikh fair-SHTAY-uh nikht
quick-responses.okay-fine,in ORT-noong
phone-translation.please-look-at-the-screen,BIT-tuh SHOW-en zee owf dayn BILT-sheerm
pronouns-verbs.need-thing,ikh BROW-khuh [ZAH-khuh]
question-words.how-much-what-price,vee feel KOS-tet dahs?
emergency-medical.i-cannot-breathe,ikh kahn nikht AHT-men
lost-rescue.i-do-not-know-where-i-am,"ikh vice nikht, voh ikh bin"
hotel-basics.may-i-see-the-room,dahrf ikh dahs TSIM-er ZAY-en?
hotel-requests.another-night,kahn ikh nokh EYE-nuh nahkht BLY-ben?
payment-receipt.can-we-pay-separately,KUR-nen veer guh-TRENT TSAH-len?
shopping.what-is-this,vahs ist dahs?
communication.i-cannot-read-it,ikh kahn es nikht LAY-zen
quick-responses.no-good-not-allowed-will-not-work,nikht goot / nikht air-LOWPT
taxi.please-get-me-there-in-time-for-the-shinkansen,BIT-tuh REKHT-tsy-tikh tsoom SHIN-kahn-zen
pronouns-verbs.looking-for-thing,ikh ZOO-khuh [ZAH-khuh]
emergency-medical.i-am-bleeding-badly,ikh BLOO-tuh shtahrk
lost-rescue.my-friend-is-hurt,mine froynt ist fair-LETST
dietary-needs.does-it-contain-fish-stock,ist FISH-brew-uh dah-RIN?
dietary-needs.does-it-contain-pork-stock,ist SHVY-nuh-brew-uh dah-RIN?
hotel-basics.for-nights,fewr {} NEKH-tuh
hotel-requests.is-there-a-safe,gipt es EYE-nen sayf?
payment-receipt.is-tax-included,ist dee MAIR-vairt-shtoy-er in-kloo-ZEE-vuh?
shopping.where-can-i-buy,voh kahn ikh {} KOW-fen?
emergency-medical.i-have-chest-pain,ikh HAH-buh BROOST-shmair-tsen
lost-rescue.i-lost-my-wallet,ikh HAH-buh MY-nuh GELT-bur-zuh fair-LOH-ren
hotel-basics.two-beds,"tsvy BET-ten, BIT-tuh"
hotel-requests.another-blanket,"nokh EYE-nuh DEK-uh, BIT-tuh"
payment-receipt.my-card-was-declined,MY-nuh KAHR-tuh VOOR-duh AHP-guh-laynt
shopping.do-you-have-this-in-stock,HAH-ben zee dahs FOR-ret-ikh?
time-words.night,nahkht
emergency-medical.this-person-is-unconscious,dee pair-ZOHN ist buh-VOOST-lohs
lost-rescue.i-lost-my-bag,ikh HAH-buh MY-nuh TAH-shuh fair-LOH-ren
food-ordering.can-a-vegetarian-eat-this,KUR-nen vay-gay-TAH-ree-er dahs ESS-en?
hotel-basics.is-there-air-conditioning,gipt es EYE-nuh KLEE-mah-ahn-lah-guh?
hotel-requests.wake-up-call,BIT-tuh VEK-en zee mikh oom {}
payment-receipt.the-bill-is-wrong,dee REKH-noong shtimt vohl nikht
shopping.two-of-these,"tsvy dah-FON, BIT-tuh"
social-basics.okay-fine-i-am-okay,AH-les goot
emergency-medical.where-is-the-nearest-hospital,voh ist dahs NEKHS-tuh KRAHNG-ken-hows?
lost-rescue.where-is-lost-and-found,voh ist dahs FOONT-bew-roh?
payment-receipt.i-already-paid,ikh HAH-buh shohn buh-TSAHLT
shopping.what-is-it-made-of,voh-ROWS ist dahs?
emergency-medical.what-is-the-emergency-number,vee LOW-tet dee NOHT-roof-noom-er?
lost-rescue.i-cannot-find-my-hotel,ikh FIN-duh mine hoh-TEL nikht
emergency-medical.is-there-a-doctor-who-speaks-english,"gipt es EYE-nen ahrtst, dair ENG-lish shprikht?"
lost-rescue.i-left-it-on-the-train,ikh HAH-buh es im tsook LEE-gen LAHSS-en
dietary-needs.i-have-a-severe-allergy-to,ikh HAH-buh EYE-nuh SHVAY-ruh ah-lair-GEE GAY-gen {}
communication.please-write-it-in-roman-letters,BIT-tuh in DROOK-bookh-shtah-ben SHRY-ben
emergency-medical.i-think-a-bone-is-broken,"ikh GLOW-buh, ET-vahs ist guh-BROKH-en"
lost-rescue.i-cannot-get-down,ikh KOM-uh nikht mair hair-OON-ter
emergency-medical.please-call-my-emergency-contact,BIT-tuh ROO-fen zee MY-nen NOHT-fahl-kon-tahkt ahn
emergency-medical.i-have-travel-insurance,ikh HAH-buh EYE-nuh RY-zuh-fair-zikh-uh-roong
numbers-money.yen,yen
numbers-money.yen-symbol,yen
numbers-money.euro,OY-roh
numbers-money.euro-symbol,OY-roh
transit-rides.do-i-need-to-validate,mooss ikh dass TIK-et ent-VAIR-ten?
rail-station-words.ticket-validator,ent-VAIR-ter
dietary-needs.no-pork,"kine SHVY-nuh-flysh, kine shpek"
dietary-needs.is-this-halal,ist dahs hah-LAHL?
