concept_id,respell
introductions.what-is-your-name,KOH-meh see kee-AH-mah
introductions.we-are-traveling-together,vee-ad-JAH-moh een-see-EH-meh
introductions.this-is-my-friend,KWES-toh eh eel MEE-oh ah-MEE-koh
introductions.i-am-from,VEN-goh dah {}
introductions.where-are-you-from,dee doh-VEH
introductions.how-are-you,KOH-meh stah
introductions.i-am-a-tourist,SOH-noh oon too-REES-tah
introductions.this-is-my-husband-wife,LOO-ee eh MEE-oh mah-REE-toh / lay eh MEE-ah MOH-lyeh
introductions.this-is-my-daughter-son,lay eh MEE-ah FEE-lyah / LOO-ee eh MEE-oh FEE-lyoh
introductions.i-am-traveling-alone,vee-AD-joh dah SOH-loh
numbers-money.l-ng,DZEH-roh
numbers-money.y,OO-noh
numbers-money.r,DOO-eh
numbers-money.s-n,treh
numbers-money.s,KWAT-troh
numbers-money.w,CHEEN-kweh
numbers-money.li,say
numbers-money.q,SET-teh
numbers-money.b,OT-toh
numbers-money.ji,NOH-veh
numbers-money.sh,dee-EH-chee
numbers-money.y-b-i,CHEN-toh
numbers-money.y-qi-n,MEEL-leh
numbers-money.y-w-n,dee-eh-chee-MEE-lah
numbers-money.b-n,MED-dzoh
atm-cash.where-is-an-atm,doh-VEH oon BAN-koh-mat
atm-cash.does-this-atm-take-foreign-cards,KWES-toh BAN-koh-mat at-CHET-tah KAR-teh strah-nee-EH-reh
atm-cash.the-atm-kept-my-card,eel BAN-koh-mat ah trat-teh-NOO-toh lah MEE-ah KAR-tah
atm-cash.is-there-a-fee,cheh OO-nah kom-mees-see-OH-neh
atm-cash.the-card-was-declined,lah KAR-tah eh STAH-tah ree-fee-oo-TAH-tah
atm-cash.what-is-the-exchange-rate,kwal eh eel TAS-soh dee KAM-bee-oh
atm-cash.no-money-came-out,non SOH-noh oo-SHEE-tee ee SOL-dee
atm-cash.where-can-i-change-money,DOH-veh POS-soh kam-bee-AH-reh vah-LOO-tah
atm-cash.the-machine-is-out-of-service,eel BAN-koh-mat eh FWOH-ree ser-VEE-tsee-oh
atm-cash.please-give-me-smaller-notes,"mee DEE-ah ban-koh-NOH-teh pee-OO PEEK-koh-leh, per fah-VOH-reh"
atm-cash.do-you-have-change,ah dah kam-bee-AH-reh
atm-cash.may-i-pay-in,POS-soh pah-GAH-reh een {}
atm-cash.please-charge-in-local-currency,"ad-DEH-bee-tee een vah-LOO-tah loh-KAH-leh, per fah-VOH-reh"
atm-cash.where-can-i-get-coins,DOH-veh POS-soh troh-VAH-reh DEL-leh moh-NEH-teh
atm-cash.is-there-a-minimum-for-cards,cheh oon MEE-nee-moh kon lah KAR-tah
atm-cash.atm,eel BAN-koh-mat
atm-cash.banknote,lah ban-koh-NOH-tah
atm-cash.coin,lah moh-NEH-tah
atm-cash.cash-only,SOH-loh kon-TAN-tee
atm-cash.fee,lah kom-mees-see-OH-neh
atm-cash.change,eel RES-toh
atm-cash.exchange-rate,eel TAS-soh dee KAM-bee-oh
atm-cash.bank,lah BAN-kah
atm-cash.money-exchange,KAM-bee-oh vah-LOO-tah
atm-cash.pin,eel peen
attractions-tickets.where-can-i-buy-tickets,DOH-veh POS-soh kom-PRAH-reh ee bee-LYET-tee
attractions-tickets.do-i-need-a-reservation,SER-veh lah preh-noh-tah-tsee-OH-neh
attractions-tickets.what-is-the-latest-entry-time,kwal eh LOOL-tee-moh een-GRES-soh
attractions-tickets.are-there-lockers,chee SOH-noh DEH-lyee ar-mah-dee-ET-tee
attractions-tickets.may-i-take-photos,POS-soh FAH-reh FOH-toh
attractions-tickets.please-take-a-photo-of-us,"chee FAT-chah OO-nah FOH-toh, per fah-VOH-reh"
attractions-tickets.could-you-take-a-photo-for-us,pwoh FAR-chee OO-nah FOH-toh
payment-receipt.pay-by-card,POS-soh pah-GAH-reh kon lah KAR-tah
payment-receipt.pay-cash,POS-soh pah-GAH-reh een kon-TAN-tee
payment-receipt.pay-by-qr-code,POS-soh pah-GAH-reh kon eel KOH-dee-cheh koo ER-reh
payment-receipt.a-receipt-please,"OO-noh skon-TREE-noh, per fah-VOH-reh"
shopping.i-am-just-looking,stoh SOH-loh DAN-doh oo-nok-kee-AH-tah
shopping.how-much-is-this,KWAN-toh KOS-tah KWES-toh
shopping.that-is-too-expensive,eh TROP-poh KAH-roh
shopping.can-it-be-a-little-cheaper,pwoh FAR-mee oon poh dee SKON-toh
color-size-returns.do-you-have-another-color,ah-VEH-teh oon AL-troh koh-LOH-reh
color-size-returns.do-you-have-another-size,ah-VEH-teh oo-NAL-trah TAH-lyah
color-size-returns.may-i-try-it-on,POS-soh proh-VAR-loh
color-size-returns.can-i-return-it,POS-soh res-tee-too-EER-loh
color-size-returns.can-i-exchange-it,POS-soh kam-bee-AR-loh
color-size-returns.do-you-have-a-bag,ah-VEH-teh oon sak-KET-toh
tax-refund.can-i-get-a-tax-refund,POS-soh kee-EH-deh-reh eel reem-BOR-soh del-LEE-vah
tax-refund.is-tax-free-shopping-available,FAH-teh eel taks free
shopping.is-there-a-discount,cheh OO-noh SKON-toh
payment-receipt.please-write-the-number,"SKREE-vah lah CHEE-frah, per fah-VOH-reh"
payment-receipt.how-much-in-total,kwan-TEH een TOOT-toh
payment-receipt.can-we-pay-separately,pos-see-AH-moh pah-GAH-reh seh-pah-rah-tah-MEN-teh
payment-receipt.is-tax-included,LEE-vah eh kom-PREH-zah
payment-receipt.my-card-was-declined,lah MEE-ah KAR-tah eh STAH-tah ree-fee-oo-TAH-tah
payment-receipt.the-bill-is-wrong,KREH-doh keh chee SEE-ah oon er-ROH-reh nel KON-toh
payment-receipt.i-already-paid,oh jah pah-GAH-toh
shopping.where-do-i-pay,DOH-veh see PAH-gah
shopping.i-will-take-this,PREN-doh KWES-toh
shopping.what-is-this,keh koh-SEH KWES-toh
shopping.where-can-i-buy,DOH-veh POS-soh kom-PRAH-reh {}
shopping.do-you-have-this-in-stock,cheh lah-VEH-teh dees-poh-NEE-bee-leh
shopping.two-of-these,"DOO-eh dee KWES-tee, per fah-VOH-reh"
shopping.what-is-it-made-of,dee keh KOH-sah eh FAT-toh
social-basics.hello,chow
social-basics.hello-polite,bwon-JOR-noh
social-basics.good-morning,bwon-JOR-noh
social-basics.good-evening,bwoh-nah-SEH-rah
social-basics.goodbye,ar-ree-veh-DER-chee
social-basics.thank-you,GRAH-tsee-eh
social-basics.you-are-welcome,PREH-goh
social-basics.excuse-me-sorry,mee SKOO-zee
social-basics.sorry,mee dees-pee-AH-cheh
social-basics.no-problem,non cheh proh-BLEH-mah
social-basics.i-do-not-know,non loh soh
communication.i-do-not-speak-this-language,non PAR-loh ee-tah-lee-AH-noh
communication.i-speak-only-a-little-of-this,PAR-loh POH-koh ee-tah-lee-AH-noh
communication.do-you-speak-english,PAR-lah een-GLEH-seh
communication.please-speak-more-slowly,"PAR-lee pee-OO len-tah-MEN-teh, per fah-VOH-reh"
communication.i-do-not-understand-spoken,non kah-PEES-koh
communication.i-cannot-read-understand,non soh LED-jeh-reh KWES-toh
communication.please-say-it-again,"ree-PEH-tah, per fah-VOH-reh"
communication.please-write-it-down,"loh SKREE-vah, per fah-VOH-reh"
communication.please-wait-a-moment,"oon moh-MEN-toh, per fah-VOH-reh"
communication.can-you-help-me,mee pwoh ah-yoo-TAH-reh
communication.please-show-me-the-text,mee MOS-tree eel TES-toh een ee-tah-lee-AH-noh
quick-responses.please-go-ahead,PREH-goh
quick-responses.yes-right,see / eh-ZAT-toh
quick-responses.no-not,noh / non
quick-responses.okay-can,dak-KOR-doh
quick-responses.cannot-not-allowed,non see pwoh
quick-responses.works-okay,foon-tsee-OH-nah
quick-responses.does-not-work-no,non foon-tsee-OH-nah
phone-translation.i-am-using-phone-translation,stoh oo-ZAN-doh oon trah-doot-TOH-reh sool teh-LEH-foh-noh
phone-translation.please-speak-toward-the-phone,PAR-lee VER-soh eel teh-LEH-foh-noh
phone-translation.one-sentence-at-a-time-please,"OO-nah FRAH-seh AL-lah VOL-tah, per fah-VOH-reh"
phone-text-power.please-type-it-for-me,"loh SKREE-vah sool teh-LEH-foh-noh, per fah-VOH-reh"
phone-translation.please-write-the-place-name,SKREE-vah eel NOH-meh del POS-toh een ee-tah-lee-AH-noh
phone-text-power.please-use-simple-words,"OO-zee pah-ROH-leh sem-PLEE-chee, per fah-VOH-reh"
phone-text-power.my-phone-battery-is-low,eel teh-LEH-foh-noh ah POH-kah bat-teh-REE-ah
phone-text-power.do-you-have-a-power-bank,ah oon POW-er benk
phone-text-power.the-translation-may-be-inaccurate,lah trah-doo-tsee-OH-neh pwoh ES-seh-reh eem-preh-CHEE-zah
phone-text-power.please-confirm,"kon-FER-mee, per fah-VOH-reh"
social-basics.good-night,bwoh-nah-NOT-teh
social-basics.okay-fine-i-am-okay,stoh BEH-neh
quick-responses.can-possible,see pwoh
quick-responses.cannot-not-possible,non eh pos-SEE-bee-leh
quick-responses.okay-fine,vah BEH-neh
quick-responses.no-good-not-allowed-will-not-work,non eh per-MES-soh
communication.i-cannot-make-out-what-you-are-saying,non kah-PEES-koh KWEL-loh keh DEE-cheh
communication.i-do-not-understand,non kah-PEES-koh
communication.i-cannot-read-it,non ree-ES-koh ah LED-jer-loh
phone-translation.please-type-it-and-show-me,loh SKREE-vah sool teh-LEH-foh-noh eh meh loh MOS-tree
phone-translation.please-look-at-the-screen,"GWAR-dee loh SKER-moh, per fah-VOH-reh"
phone-text-power.may-i-charge-my-phone-here,POS-soh kah-ree-KAH-reh eel teh-LEH-foh-noh kwee
sim-data.i-would-like-a-tourist-sim,vor-RAY OO-nah seem per too-REES-tee
sim-data.may-i-use-your-wifi,POS-soh oo-ZAH-reh eel VOS-troh WEE-fee
sim-data.how-much-data-is-included,KWAN-tee JEE-gah SOH-noh een-KLOO-see
sim-data.do-you-need-my-passport,leh SER-veh eel MEE-oh pas-sah-POR-toh
sim-data.how-long-is-it-valid,KWAN-toh TEM-poh eh VAH-lee-dah
sim-data.please-activate-it,"lah at-TEE-vee, per fah-VOH-reh"
sim-data.do-you-have-an-esim,ah-VEH-teh OO-nah eh-SEEM
sim-data.my-data-is-not-working,ee DAH-tee non foon-tsee-OH-nah-noh
sim-data.does-it-need-registration,vah reh-jees-TRAH-tah
sim-data.i-have-no-signal,non oh seh-NYAH-leh
sim-data.please-write-the-wifi-password,SKREE-vah lah PAS-word del WEE-fee
sim-data.sim-card,lah SKEH-dah seem
sim-data.where-can-i-buy-a-plug-adapter,DOH-veh POS-soh kom-PRAH-reh oon ah-dat-tah-TOH-reh per lah PREH-zah
sim-data.mobile-data,ee DAH-tee MOH-bee-lee
sim-data.can-i-top-up-this-sim,POS-soh ree-kah-ree-KAH-reh KWES-tah seem
sim-data.top-up,lah ree-KAH-ree-kah
sim-data.is-there-coverage-in,cheh koh-per-TOO-rah ah {}
sim-data.signal,eel seh-NYAH-leh
sim-data.esim,lah eh-SEEM
sim-data.prepaid,preh-pah-GAH-tah
sim-data.roaming,eel ROH-meeng
children.cannot-find-my-child,non TROH-voh MEE-oh FEE-lyoh / MEE-ah FEE-lyah
children.make-an-announcement,pwoh FAH-reh oon an-NOON-choh al-lal-toh-par-LAN-teh
children.child-age,MEE-oh FEE-lyoh ah {} AN-nee
children.high-chair,ah-VEH-teh oon sed-joh-LOH-neh
children.baby-changing-room,doh-VEH eel fah-shah-TOH-yoh
children.childrens-menu,cheh oon meh-NOO per bam-BEE-nee
children.suitable-for-children,eh ah-DAT-toh eye bam-BEE-nee
children.minimum-age,kwal eh leh-TAH MEE-nee-mah
children.do-children-pay,ee bam-BEE-nee PAH-gah-noh
children.crib,ah-VEH-teh OO-nah KOOL-lah
children.warm-this-bottle,pwoh skal-DAH-reh KWES-toh bee-BEH-ron
children.car-seat,chee SER-veh oon sed-joh-LEE-noh per OW-toh
children.stroller,eel pas-sed-JEE-noh
children.playground,cheh oon PAR-koh JOH-kee
etiquette.is-this-allowed,eh per-MES-soh
etiquette.is-tipping-expected,see OO-zah lah-SHAH-reh lah MAN-chah
etiquette.is-service-included,eel ser-VEE-tsee-oh eh een-KLOO-soh
etiquette.may-i-enter,POS-soh en-TRAH-reh
etiquette.remove-shoes,DEH-voh toh-LYER-mee leh SKAR-peh
etiquette.photo-of-you,POS-soh FAR-leh OO-nah FOH-toh
etiquette.may-i-sit-here,POS-soh seh-DER-mee kwee
etiquette.queue-for,eh KWES-tah lah FEE-lah per {}
etiquette.dressed-appropriately,eel MEE-oh ab-bee-lyah-MEN-toh eh ah-deh-GWAH-toh
etiquette.did-not-mean-to-offend,non voh-LEH-voh of-FEN-deh-reh
etiquette.what-is-customary,KOH-meh see OO-zah FAH-reh kwee
etiquette.keep-the-change,TEN-gah eel RES-toh
time-scheduling.what-time-is-it,keh OH-reh SOH-noh
time-scheduling.how-many-minutes,KWAN-tee mee-NOO-tee
time-scheduling.what-time-should-we-meet,ah keh OH-rah chee veh-dee-AH-moh
time-scheduling.can-we-change-the-time,pos-see-AH-moh kam-bee-AH-reh LOH-rah
time-scheduling.when-is-convenient,KWAN-doh leh vah BEH-neh
time-scheduling.what-is-today-s-date,keh DAH-tah eh OD-jee
time-scheduling.what-day-is-it-today,keh JOR-noh eh OD-jee
time-scheduling.what-time-does-it-open,ah keh OH-rah AH-preh
time-scheduling.what-time-does-it-close,ah keh OH-rah kee-OO-deh
time-words.today,OD-jee
time-words.tomorrow,doh-MAH-nee
time-words.yesterday,YEH-ree
time-words.this-week,KWES-tah set-tee-MAH-nah
time-words.next-week,lah set-tee-MAH-nah PROS-see-mah
time-words.morning,lah mat-TEE-nah
time-words.afternoon,eel poh-meh-REED-joh
time-words.evening,lah SEH-rah
time-words.spring,lah pree-mah-VEH-rah
time-words.summer,les-TAH-teh
time-words.fall,low-TOON-noh
time-words.winter,leen-VER-noh
days-of-week.monday,loo-neh-DEE
days-of-week.tuesday,mar-teh-DEE
days-of-week.wednesday,mer-koh-leh-DEE
days-of-week.thursday,joh-veh-DEE
days-of-week.friday,veh-ner-DEE
days-of-week.saturday,SAH-bah-toh
days-of-week.sunday,doh-MEH-nee-kah
months.january,jen-NAH-yoh
months.february,feb-BRAH-yoh
months.march,MAR-tsoh
months.april,ah-PREE-leh
months.may,MAD-joh
months.june,JOO-nyoh
months.july,LOO-lyoh
months.august,ah-GOS-toh
months.september,set-TEM-breh
months.october,ot-TOH-breh
months.november,noh-VEM-breh
months.december,dee-CHEM-breh
time-words.night,lah NOT-teh
time-scheduling.how-long-does-it-take,KWAN-toh TEM-poh chee VWOH-leh
directions.where-is,doh-VEH {}
directions.how-do-i-get-to,KOH-meh see ar-REE-vah ah {}
directions.is-it-far,eh lon-TAH-noh
directions.how-long-on-foot,KWAN-toh chee VWOH-leh ah pee-EH-dee
quick-directions.go-straight,SEM-preh DREET-toh
quick-directions.turn-left,JEE-ree ah see-NEES-trah
quick-directions.turn-right,JEE-ree ah DES-trah
quick-directions.this-way,dah KWES-tah PAR-teh
quick-directions.that-way,dah KWEL-lah PAR-teh
quick-directions.on-the-left,ah see-NEES-trah
quick-directions.on-the-right,ah DES-trah
quick-directions.across-from-here,dee FRON-teh
quick-directions.in-front,dah-VAN-tee
quick-directions.behind,dee-EH-troh
taxi.please-take-me-here,"mee POR-tee kwee, per fah-VOH-reh"
taxi.please-send-me-the-address,"mee MAN-dee leen-dee-REET-tsoh, per fah-VOH-reh"
taxi.we-need-the-east-gate-not-the-south-gate,"chee SER-veh leen-GRES-soh est, non leen-GRES-soh sood"
taxi.please-stop-here,"see FER-mee kwee, per fah-VOH-reh"
taxi.can-you-wait-for-me-here,mee pwoh as-pet-TAH-reh kwee
taxi.we-need-to-catch-the-high-speed-train,dob-bee-AH-moh PREN-deh-reh eel TREH-noh ad AL-tah veh-loh-chee-TAH
taxi.please-use-the-meter,"at-CHEN-dah eel tas-SAH-meh-troh, per fah-VOH-reh"
transit-rides.two-tickets,"DOO-eh bee-LYET-tee, per fah-VOH-reh"
transit-rides.where-is-the-subway-station,doh-VEH lah stah-tsee-OH-neh DEL-lah MEH-troh
transit-rides.does-this-bus-train-go-to,KWES-toh ow-TOH-boos oh TREH-noh vah ah {}
transit-rides.what-is-the-next-stop,kwal eh lah PROS-see-mah fer-MAH-tah
transit-rides.please-tell-me-where-to-get-off,"mee DEE-kah DOH-veh DEH-voh SHEN-deh-reh, per fah-VOH-reh"
transit-rides.is-this-direct,eh dee-RET-toh
transit-rides.do-i-need-to-transfer,DEH-voh kam-bee-AH-reh
transit-rides.is-it-delayed,eh een ree-TAR-doh
transit-rides.i-am-in-a-hurry,oh FRET-tah
transit-rides.which-platform,KWAH-leh bee-NAH-ree-oh
transit-rides.what-time-is-the-next-one,ah keh OH-rah cheh eel PROS-see-moh
transit-rides.i-went-past-my-stop,oh pas-SAH-toh lah MEE-ah fer-MAH-tah
place-words.visitor-center,CHEN-troh vee-zee-tah-TOH-ree
place-words.railway-station,stah-tsee-OH-neh fer-roh-vee-AH-ree-ah
place-words.airport,ah-eh-roh-POR-toh
place-words.service-desk,BAN-koh een-for-mah-tsee-OH-nee
place-words.bus-stop,fer-MAH-tah del-low-TOH-boos
place-words.luggage-storage,deh-POH-zee-toh bah-GAH-lyee
pickup-meeting.where-is-the-pickup-point,doh-VEH eel POON-toh dee ree-TROH-voh
pickup-meeting.please-send-me-the-pickup-point,mee MAN-dee eel POON-toh dee ree-TROH-voh
pickup-meeting.please-pick-us-up-here,chee VEN-gah ah PREN-deh-reh kwee
pickup-meeting.meet-us-at,chee veh-dee-AH-moh ah {}
pickup-meeting.please-call-me-a-ride,"mee kee-AH-mee oon EN-neh chee CHEE, per fah-VOH-reh"
rail-station-words.high-speed-rail,AL-tah veh-loh-chee-TAH
rail-station-words.transfer,KAM-bee-oh
rail-station-words.ticket-gate,tor-NEL-loh
rail-station-words.platform,bee-NAH-ree-oh
rail-station-words.ticket-office,bee-lyet-teh-REE-ah
rail-station-words.waiting-room,SAH-lah dat-TEH-sah
rail-station-words.train-number,NOO-meh-roh del TREH-noh
rail-station-words.carriage,kar-ROT-tsah
rail-station-words.seat,POS-toh
rail-station-words.last-train,OOL-tee-moh TREH-noh
rail-station-words.delayed,een ree-TAR-doh
rail-station-words.final-stop,kah-poh-LEE-neh-ah
common-signs.open-on,ah-PER-toh
common-signs.closed-off,kee-OO-zoh
common-signs.occupied,ok-koo-PAH-toh
common-signs.vacant,lee-BEH-roh
common-signs.caution,at-ten-tsee-OH-neh
common-signs.no-entry,vee-eh-TAH-toh lat-CHES-soh
common-signs.no-smoking,vee-eh-TAH-toh foo-MAH-reh
common-signs.no-photography,vee-eh-TAH-toh foh-toh-grah-FAH-reh
common-signs.do-not-touch,non tok-KAH-reh
common-signs.temporarily-closed,kee-OO-zoh tem-poh-rah-neh-ah-MEN-teh
transit-rides.can-i-use-this-ticket,POS-soh oo-ZAH-reh KWES-toh bee-LYET-toh
taxi.i-will-get-off-here,SHEN-doh kwee
pickup-meeting.please-call-a-taxi,"kee-AH-mee oon TAK-see, per fah-VOH-reh"
common-signs.open-operating,een ser-VEE-tsee-oh
common-signs.closed,kee-OO-zoh
common-signs.stopped-stop,FER-moh
place-words.tourist-spot-sightseeing-area,DZOH-nah too-REES-tee-kah
border-customs.i-am-a-tourist,VEN-goh per too-REEZ-moh
border-customs.here-is-my-passport,EK-koh eel MEE-oh pas-sah-POR-toh
border-customs.i-am-staying-for-days,RES-toh {} JOR-nee
border-customs.nothing-to-declare,nee-EN-teh dah dee-kee-ah-RAH-reh
border-customs.i-am-staying-at,al-LOD-joh PRES-soh {}
border-customs.i-am-here-for-business,VEN-goh per lah-VOH-roh
border-customs.i-have-a-return-ticket,oh eel bee-LYET-toh dee ree-TOR-noh
border-customs.i-am-visiting-family,VEN-goh ah troh-VAH-reh day pah-REN-tee
border-customs.this-is-for-personal-use,eh per OO-zoh per-soh-NAH-leh
border-customs.i-am-in-transit,SOH-noh een TRAN-see-toh
border-customs.i-have-in-cash,oh {} een kon-TAN-tee
border-customs.this-is-a-gift,eh oon reh-GAH-loh
border-customs.where-do-i-collect-my-baggage,DOH-veh ree-TEE-roh ee bah-GAH-lyee
border-customs.how-long-may-i-stay,KWAN-toh TEM-poh POS-soh res-TAH-reh
border-customs.i-have-a-connecting-flight,oh oon VOH-loh een koh-een-chee-DEN-tsah
border-customs.may-i-have-an-entry-stamp,mee MET-teh eel TEEM-broh deen-GRES-soh
border-customs.visa,eel VEES-toh
border-customs.i-have-no-food-or-plants,non oh ah-lee-MEN-tee neh pee-AN-teh
border-customs.passport-control,kon-TROL-loh pas-sah-POR-tee
border-customs.customs,doh-GAH-nah
border-customs.baggage-claim,ree-TEE-roh bah-GAH-lyee
border-customs.customs-declaration,dee-kee-ah-rah-tsee-OH-neh doh-gah-NAH-leh
border-customs.arrival-card,KAR-tah dee ZBAR-koh
border-customs.transit,TRAN-see-toh
border-customs.boarding-pass,KAR-tah deem-BAR-koh
directions.please-show-me-on-the-map,"meh loh MOS-tree SOOL-lah MAP-pah, per fah-VOH-reh"
directions.where-is-the-nearest,doh-VEH eel {} pee-OO vee-CHEE-noh
directions.where-am-i,DOH-veh mee TROH-voh
directions.which-way,dah keh PAR-teh
directions.can-i-walk-there,chee POS-soh an-DAH-reh ah pee-EH-dee
directions.how-far-is-it,KWAN-toh DEES-tah
directions.which-exit,KWAH-leh oo-SHEE-tah
directions.can-you-show-me-the-way,mee pwoh een-dee-KAH-reh lah STRAH-dah
directions.north,nord
directions.south,sood
directions.east,est
directions.west,OH-vest
transit-rides.do-i-need-to-validate,DEH-voh kon-vah-lee-DAH-reh eel bee-LYET-toh
rail-station-words.ticket-validator,oh-blee-teh-rah-TREE-cheh
utility-templates.i-want-to-go-to,vor-RAY an-DAH-reh ah {}
utility-templates.please-give-me,"mee DEE-ah {}, per fah-VOH-reh"
utility-templates.may-i,POS-soh {}
utility-templates.please-do-not-add,"SEN-tsah {}, per fah-VOH-reh"
utility-templates.do-you-have,ah-VEH-teh {}
utility-templates.please-write-the-number,"SKREE-vah lah CHEE-frah, per fah-VOH-reh"
utility-templates.i-need,mee SER-veh {}
utility-templates.is-there-nearby,cheh oon {} kwee vee-CHEE-noh
utility-templates.how-much-is,KWAN-toh KOS-tah {}
utility-templates.is-this,KWES-toh eh {}
utility-templates.please,"{}, per fah-VOH-reh"
utility-templates.i-am-looking-for,CHER-koh {}
utility-templates.do-you-accept,at-chet-TAH-teh {}
utility-templates.i-cannot-find,non TROH-voh {}
utility-templates.there-is-a-problem-with,cheh oon proh-BLEH-mah kon {}
