concept_id,respell
question-words.that,THAA-li-ka
medical-conditions.i-take-medicine-for,a-ta-NAA-wal da-WAA li-i-LAAJ
pharmacy-symptoms.i-am-vomiting,a-ta-KAY-ya
police-consulate.i-was-robbed,ta-AR-radt lis-SA-ri-ka
body-parts.foot,KA-dam
dietary-needs.i-am-allergic-to,IN-dee ha-saa-SEE-ya min
weather.heat,HAR
trail-words.one-way,it-ti-JAAH WAA-hid
laundry.dryer,moo-JAF-fi-fa
introductions.this-is-my-daughter-son,HAA-thi-hi IB-na-tee / HAA-tha IB-nee
atm-cash.do-you-have-change,hal la-DAYK noo-KOOD sa-GHEE-ra
numbers-money.ji,TIS-a
sim-data.please-write-the-wifi-password,OOK-toob KA-li-mat SIR al-wai-fai
children.warm-this-bottle,SAKH-khin HAA-thi-hi az-zoo-JAA-ja min FAD-lak
etiquette.what-is-customary,maa al-moo-TAAD HOO-na
social-basics.i-do-not-know,laa A-rif
communication.please-show-me-the-text,A-ri-nee an-NAS bil-a-ra-BEE-ya
time-words.fall,kha-REEF
months.november,noo-FAM-bir
border-customs.i-have-in-cash,MA-ee … NAK-dan
directions.which-exit,ay MAKH-raj
transit-rides.what-time-is-the-next-one,MA-ta al-KAA-dim
rail-station-words.last-train,AA-khir ki-TAAR
utility-templates.please,… min FAD-lak
toilets.toilet-paper,WA-rak ham-MAAM
accessibility.door-width,kam ARD al-BAAB
pronouns-verbs.do-not-have,LAY-sa AN-dee
question-words.here,HOO-na
medical-conditions.i-take-blood-thinners,a-ta-NAA-wal AD-wi-ya moo-SAY-yi-la lid-DAM
pharmacy-symptoms.rehydration-salts,mah-LOOL moo-AA-la-jat al-ja-FAAF
police-consulate.i-want-a-lawyer,oo-REED moo-HAA-mi-yan
body-parts.hand,YAD
weather.cold,BARD
trail-words.round-trip,tha-HAAB wa-OW-da
laundry.coin-operated,bil-OOM-la al-ma-da-NEE-ya
introductions.i-am-traveling-alone,oo-SAA-fir WAH-dee
atm-cash.may-i-pay-in,hal YOOM-kin ad-DAF bi-OOM-lat
numbers-money.sh,A-sha-ra
sim-data.sim-card,sha-REE-ha
children.car-seat,nah-TAAJ KOOR-see say-YAA-ra lil-at-FAAL
etiquette.keep-the-change,IH-ta-fiz bil-BAA-kee
time-words.winter,shi-TAA
months.december,dee-SAM-bir
border-customs.this-is-a-gift,HAA-thi-hi ha-DEE-ya
directions.can-you-show-me-the-way,hal ta-DOOL-loo-nee A-la at-ta-REEK
transit-rides.i-went-past-my-stop,ta-JAA-wazt ma-HAT-ta-tee
rail-station-words.delayed,moo-ta-AKH-khir
utility-templates.i-am-looking-for,AB-hath an
toilets.it-is-out-of-order,IN-noo moo-AT-tal
accessibility.wheelchair-width,ARD al-KOOR-see al-moo-ta-HAR-rik … SAN-ti-mitr
pronouns-verbs.go,ATH-hab
question-words.there,hoo-NAAK
medical-conditions.medicine-allergy,ha-saa-SEE-ya da-waa-EE-ya
pharmacy-symptoms.how-many-times-a-day,kam MAR-ra fil-YOWM
police-consulate.please-notify-my-consulate,AR-joo ib-LAAGH koon-soo-LEE-yat BA-la-dee
body-parts.knee,ROOK-ba
weather.humid,RA-tib
atm-cash.please-charge-in-local-currency,bil-OOM-la al-ma-hal-LEE-ya min FAD-lak
numbers-money.y-b-i,MI-ya
sim-data.where-can-i-buy-a-plug-adapter,AY-na ash-TA-ree moo-HAW-wil kah-ra-BAA
children.stroller,A-ra-bat at-FAAL
border-customs.where-do-i-collect-my-baggage,AY-na as-TA-lim am-TI-a-tee
directions.north,sha-MAAL
rail-station-words.final-stop,al-ma-HAT-ta al-a-KHEE-ra
utility-templates.do-you-accept,hal tak-ba-LOON
toilets.out-of-order,moo-AT-tal
accessibility.hard-of-hearing,A-na min di-AAF as-SAM
pronouns-verbs.come,AA-tee
question-words.a-little,ka-LEEL
medical-conditions.this-card-lists-my-conditions,HAA-thi-hi bi-TAA-ka bi-haa-LAA-tee as-sih-HEE-ya
pharmacy-symptoms.i-have-a-stomach-ache,IN-dee A-lam fil-MA-i-da
police-consulate.i-am-calling-the-police,sa-AT-ta-sil bish-SHOOR-ta
body-parts.ankle,KAA-hil
weather.sunrise,shoo-ROOK ash-SHAMS
atm-cash.where-can-i-get-coins,AY-na A-jid oom-LAAT ma-da-NEE-ya
numbers-money.y-qi-n,ALF
sim-data.mobile-data,ba-yaa-NAAT al-HAA-tif
children.playground,hal YOO-jad MAL-ab at-FAAL
border-customs.how-long-may-i-stay,kam yoom-KI-noo-nee al-ba-KAA
directions.south,ja-NOOB
utility-templates.i-cannot-find,laa A-jid
toilets.mens-toilet,DOW-rat mi-YAAH ri-JAAL
accessibility.speak-louder,ta-HAD-dath bi-SOWT A-la min FAD-lak
pronouns-verbs.would-like,a-WAD
question-words.some,BA-ad
medical-conditions.this-is-my-medicine,HAA-tha da-WAA-ee
pharmacy-symptoms.i-have-a-cough,IN-dee soo-AAL
police-consulate.am-i-under-arrest,hal A-na mow-KOOF
body-parts.skin,JILD
weather.flood,fa-ya-DAAN
atm-cash.is-there-a-minimum-for-cards,hal hoo-NAAK HAD AD-na lil-bi-TAA-ka
numbers-money.y-w-n,A-sha-rat AA-laaf
sim-data.can-i-top-up-this-sim,hal YOOM-kin SHAHN HAA-thi-hi ash-sha-REE-ha
border-customs.i-have-a-connecting-flight,la-DAY-ya RIH-la moot-TA-si-la
directions.east,SHARK
utility-templates.there-is-a-problem-with,hoo-NAAK MOOSH-ki-la fee
toilets.womens-toilet,DOW-rat mi-YAAH say-yi-DAAT
accessibility.visually-impaired,A-na da-EEF al-BA-sar
pronouns-verbs.want,oo-REED
question-words.very,JID-dan
medical-conditions.please-give-me-sugar-or-juice,A-tee-nee SOOK-ka-ran ow a-SEE-ran
pharmacy-symptoms.antihistamine,moo-DAAD lil-hees-taa-MEEN
police-consulate.no-thank-you-i-am-not-interested,"laa SHOOK-ran, LAS-too mooh-TAM-man"
weather.avalanche-risk,KHA-tar in-hi-YAAR thal-JEE
atm-cash.atm,as-sar-RAAF al-AA-lee
numbers-money.b-n,NISF
sim-data.top-up,SHAHN
border-customs.may-i-have-an-entry-stamp,oo-REED KHATM ad-doo-KHOOL min FAD-lak
directions.west,GHARB
toilets.drinking-water,mi-YAAH SAA-li-ha lish-SHOORB
accessibility.take-your-arm,hal yoom-KI-noo-nee al-im-SAAK bi-thi-RAA-ak
pronouns-verbs.look-for,AB-hath an
question-words.too,AK-thar min al-LAA-zim
medical-conditions.inject-it-into-my-outer-thigh,IH-kin-hoo fee MOON-ta-saf al-FA-khith al-KHAA-ri-jee
pharmacy-symptoms.anti-diarrhea-medicine,da-WAA lil-is-HAAL
police-consulate.someone-attacked-me,SHAKHS HAA-ja-ma-nee
atm-cash.banknote,WA-ra-ka nak-DEE-ya
numbers-money.yu-n,yoo-AAN
sim-data.is-there-coverage-in,hal hoo-NAAK tagh-TI-ya fee
border-customs.visa,ta-SHEE-ra
toilets.not-for-drinking,mi-YAAH GHAYR SAA-li-ha lish-SHOORB
accessibility.guide-dog,HAA-tha KALB ir-SHAAD lil-mak-foo-FEEN
pronouns-verbs.buy,ash-TA-ree
question-words.also,AY-dan
medical-conditions.my-blood-type-is,fa-SEE-lat da-MEE
pharmacy-symptoms.is-this-safe-to-take-with,hal HAA-tha AA-min ma
police-consulate.i-did-not-agree-to-this-price,lam oo-WAA-fik A-la HAA-tha as-SIR
atm-cash.coin,OOM-la ma-da-NEE-ya
numbers-money.ku-i,yoo-AAN
sim-data.signal,ir-SAAL
border-customs.i-have-no-food-or-plants,laa AH-mil ta-AA-man ow na-baa-TAAT
toilets.accessible-toilet,DOW-rat mi-YAAH li-tha-WEE al-i-AA-ka
pronouns-verbs.like,oo-HIB
question-words.all-both,KOOL
medical-conditions.do-not-give-me,laa TOO-tee-nee
pharmacy-symptoms.i-feel-dizzy,ASH-oor bi-doo-WAAR
police-consulate.please-write-the-report-number,OOK-toob RAKM al-MAH-dar min FAD-lak
atm-cash.cash-only,NAK-dan FA-kat
sim-data.esim,ee-SIM
border-customs.passport-control,moo-RAA-ka-bat al-ja-waa-ZAAT
toilets.where-can-i-wash-my-hands,AY-na AGH-sil ya-DEE
pronouns-verbs.need,ah-TAAJ
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,IN-dee ha-saa-SEE-ya min al-as-bi-REEN wal-ee-boo-broo-FEEN
pharmacy-symptoms.ibuprofen,ee-boo-broo-FEEN
police-consulate.it-happened-here,HA-dath HOO-na
atm-cash.fee,oo-MOO-la
sim-data.prepaid,MOOS-bak ad-DAF
border-customs.customs,al-ja-MAA-rik
toilets.can-i-flush-the-paper,hal AR-mee al-WA-rak fil-ham-MAAM
medical-conditions.my-injector-is-in-my-bag,KA-lam al-ad-ree-naa-LEEN fee ha-KEE-ba-tee
pharmacy-symptoms.i-have-a-sore-throat,IN-dee il-ti-HAAB fil-HALK
police-consulate.may-i-have-a-copy-of-the-report,oo-REED NOOS-kha min al-MAH-dar
atm-cash.change,al-BAA-kee
sim-data.roaming,ta-JAW-wool
border-customs.baggage-claim,is-ti-LAAM al-AM-ti-a
toilets.is-there-a-toilet-on-board,hal YOO-jad ham-MAAM A-la MATN al-MAR-ka-ba
medical-conditions.i-am-allergic-to-sulfa-drugs,IN-dee ha-saa-SEE-ya min AD-wi-yat as-SOOL-fa
pharmacy-symptoms.can-i-get-this-medicine-here,hal ya-ta-WAF-far HAA-tha ad-da-WAA HOO-na
police-consulate.i-will-not-sign-anything-i-cannot-read,lan oo-WAK-ki A-la maa laa as-ta-TEE ki-RAA-a-too
atm-cash.exchange-rate,SIR as-SARF
border-customs.customs-declaration,al-ik-RAAR al-joom-roo-KEE
toilets.the-toilet-will-not-flush,as-see-FOON laa YA-mal
pharmacy-symptoms.bandage,di-MAA-da
police-consulate.am-i-free-to-go,hal yoom-KI-noo-nee ath-tha-HAAB
atm-cash.bank,BANK
border-customs.arrival-card,bi-TAA-kat al-woo-SOOL
toilets.baby-change,tagh-YEER ha-faa-DAAT
pharmacy-symptoms.the-pain-is-severe,al-A-lam sha-DEED
police-consulate.i-do-not-want-to-go-with-you,laa oo-REED ath-tha-HAAB MA-ak
atm-cash.money-exchange,si-RAA-fa
border-customs.transit,ta-RAAN-zeet
toilets.squat-toilet,ham-MAAM BA-la-dee
pharmacy-symptoms.antiseptic,moo-TAH-hir lil-joo-ROOH
atm-cash.pin,ar-RAKM as-SIR-ree
border-customs.boarding-pass,bi-TAA-kat as-soo-OOD
pharmacy-symptoms.i-feel-nauseous,ASH-oor bil-gha-tha-YAAN
pharmacy-symptoms.i-have-a-rash,IN-dee TAFH JIL-dee
pharmacy-symptoms.before-or-after-food,KABL al-AKL am BA-doo
pharmacy-symptoms.i-think-it-is-infected,a-ZOON an-na al-JOORH MOOL-ta-hib
pharmacy-symptoms.motion-sickness-tablets,ak-RAAS li-doo-WAAR al-HA-ra-ka
pharmacy-symptoms.i-have-a-cut,IN-dee JOORH
pharmacy-symptoms.antacid,moo-DAAD lil-hoo-MOO-da
pharmacy-symptoms.i-have-a-burn,IN-dee HARK
pharmacy-symptoms.it-started-days-ago,BA-da KABL … ay-YAAM
pharmacy-symptoms.cough-medicine,da-WAA lis-soo-AAL
pharmacy-symptoms.is-this-safe-during-pregnancy,hal HAA-tha AA-min lil-HAA-mil
trail-transport.how-long-is-the-wait,kam MOOD-dat al-in-ti-ZAAR
tax-refund.is-tax-free-shopping-available,hal hoo-NAAK ta-SAW-wook MOO-fa min ad-da-REE-ba
place-words.tourist-spot-sightseeing-area,MA-lam si-yaa-HEE
common-signs.open-operating,YA-mal
time-scheduling.how-long-does-it-take,kam yas-TAGH-rik
transit-rides.can-i-use-this-ticket,hal TAS-looh HAA-thi-hi at-TATH-ki-ra
common-signs.closed,MOOGH-lak
pronouns-verbs.there-is-have,YOO-jad
common-signs.stopped-stop,moo-ta-WAK-kif
pronouns-verbs.there-is-not-do-not-have,laa YOO-jad
emergency-medical.i-feel-unwell,LAS-too bi-KHAYR
food-ordering.what-do-you-recommend,bi-MAA-tha TAN-sah
hotel-basics.is-wi-fi-free,hal al-wai-fai maj-JAA-nee
hotel-requests.another-towel-please,MIN-sha-fa OOKH-ra min FAD-lak
numbers-money.2-items,KIT-a-taan
shopping.is-there-a-discount,hal hoo-NAAK KHASM
social-basics.good-night,TOOS-bih A-la KHAYR
quick-responses.can-possible,MOOM-kin
phone-translation.please-type-it-and-show-me,OOK-too-boo wa-A-ri-nee min FAD-lak
phone-text-power.may-i-charge-my-phone-here,hal yoom-KI-noo-nee SHAHN HAA-ti-fee HOO-na
pronouns-verbs.want-to-verb,oo-REED an…
emergency-medical.this-is-an-emergency,HAA-thi-hi HAA-la TAA-ri-a
lost-rescue.please-look-at-my-current-location,OON-zoor i-la MOW-ki-ee al-HAA-lee
hotel-words.luggage-storage,HIFZ al-AM-ti-a
hotel-basics.how-much-per-night,bi-KAM al-LAY-la
hotel-requests.what-time-is-check-out,MA-ta MOW-id al-moo-GHAA-da-ra
payment-receipt.please-write-the-number,OOK-toob ar-RAKM min FAD-lak
shopping.where-do-i-pay,AY-na AD-fa
communication.i-cannot-make-out-what-you-are-saying,laa AF-ham maa ta-KOOL
quick-responses.cannot-not-possible,GHAYR MOOM-kin
taxi.i-will-get-off-here,sa-AN-zil HOO-na
pickup-meeting.please-call-a-taxi,OOT-loob lee TAAK-see min FAD-lak
pronouns-verbs.want-thing,oo-REED…
emergency-medical.i-am-having-a-severe-allergic-reaction,IN-dee ha-saa-SEE-ya MOOF-ra-ta
lost-rescue.my-child-is-missing,TIF-lee maf-KOOD
food-ordering.water-please,MAA min FAD-lak
hiking-parks.is-this-trail-suitable-for-beginners,hal HAA-tha al-ma-SAAR moo-NAA-sib lil-moob-ta-di-EEN
hotel-basics.is-breakfast-included,hal al-foo-TOOR mash-MOOL
hotel-requests.can-i-check-in-early,hal YOOM-kin tas-JEEL al-woo-SOOL moo-BAK-ki-ran
attractions-tickets.could-you-take-a-photo-for-us,hal too-SAW-wir-na min FAD-lak
payment-receipt.how-much-in-total,kam al-maj-MOO
shopping.i-will-take-this,sa-AA-khooth HAA-tha
communication.i-do-not-understand,laa AF-ham
quick-responses.okay-fine,ta-MAAM
phone-translation.please-look-at-the-screen,OON-zoor i-la ash-SHAA-sha min FAD-lak
pronouns-verbs.need-thing,ah-TAAJ i-la…
question-words.how-much-what-price,kam as-SIR
emergency-medical.i-cannot-breathe,laa as-ta-TEE at-ta-NAF-foos
lost-rescue.i-do-not-know-where-i-am,laa A-rif AY-na A-na
hotel-basics.may-i-see-the-room,hal yoom-KI-noo-nee ROO-yat al-GHOOR-fa
hotel-requests.another-night,oo-REED LAY-la OOKH-ra
payment-receipt.can-we-pay-separately,hal NAD-fa bi-SHAKL moon-FA-sil
shopping.what-is-this,maa HAA-tha
communication.i-cannot-read-it,laa as-ta-TEE ki-RAA-a-too
quick-responses.no-good-not-allowed-will-not-work,laa YAS-looh
taxi.please-get-me-there-in-time-for-the-shinkansen,AR-joo al-woo-SOOL KABL MOW-id al-ki-TAAR as-sa-REE
pronouns-verbs.looking-for-thing,AB-hath an…
emergency-medical.i-am-bleeding-badly,A-na AN-zif bi-SHID-da
lost-rescue.my-friend-is-hurt,sa-DEE-kee moo-SAAB
dietary-needs.does-it-contain-fish-stock,hal yah-TA-wee A-la MA-rak SA-mak
hotel-basics.for-nights,li-MOOD-dat … la-YAAL
hotel-requests.is-there-a-safe,hal TOO-jad KHAZ-na
payment-receipt.is-tax-included,hal ad-da-REE-ba mash-MOO-la
shopping.where-can-i-buy,AY-na ash-TA-ree
emergency-medical.i-have-chest-pain,IN-dee A-lam fis-SADR
lost-rescue.i-lost-my-wallet,fa-KADT mih-FA-za-tee
hotel-basics.two-beds,oo-REED sa-ree-RAYN moon-fa-si-LAYN
hotel-requests.another-blanket,bat-taa-NEE-ya OOKH-ra min FAD-lak
payment-receipt.my-card-was-declined,ROO-fi-dat bi-TAA-ka-tee
shopping.do-you-have-this-in-stock,hal HAA-tha moo-ta-WAF-fir
time-words.night,LAYL
emergency-medical.this-person-is-unconscious,HAA-tha ash-SHAKHS FAA-kid lil-WA-ee
lost-rescue.i-lost-my-bag,fa-KADT ha-KEE-ba-tee
food-ordering.can-a-vegetarian-eat-this,hal YAS-looh HAA-tha lin-na-baa-tee-YEEN
hotel-basics.is-there-air-conditioning,hal YOO-jad tak-YEEF
hotel-requests.wake-up-call,AR-joo ee-KAA-zee as-SAA-a
payment-receipt.the-bill-is-wrong,a-ZOON an-na fil-hi-SAAB KHA-ta
shopping.two-of-these,ith-NAYN min HAA-tha min FAD-lak
social-basics.okay-fine-i-am-okay,A-na bi-KHAYR
emergency-medical.where-is-the-nearest-hospital,AY-na AK-rab moos-TASH-fa
lost-rescue.where-is-lost-and-found,AY-na MAK-tab al-maf-koo-DAAT
payment-receipt.i-already-paid,LA-kad da-FAT
shopping.what-is-it-made-of,min ay MAAD-da
emergency-medical.what-is-the-emergency-number,maa RAKM at-ta-WAA-ri
lost-rescue.i-cannot-find-my-hotel,laa A-jid FOON-doo-kee
emergency-medical.is-there-a-doctor-who-speaks-english,hal YOO-jad ta-BEEB ya-ta-HAD-dath al-in-ji-lee-ZEE-ya
lost-rescue.i-left-it-on-the-train,ta-RAK-too fil-ki-TAAR
dietary-needs.i-have-a-severe-allergy-to,IN-dee ha-saa-SEE-ya sha-DEE-da min
communication.please-write-it-in-roman-letters,OOK-too-boo bil-hoo-ROOF al-laa-tee-NEE-ya
emergency-medical.i-think-a-bone-is-broken,a-ZOON an-na hoo-NAAK KAS-ran
lost-rescue.i-cannot-get-down,laa as-ta-TEE an-noo-ZOOL
emergency-medical.please-call-my-emergency-contact,IT-ta-sil bi-JI-hat al-it-ti-SAAL lit-ta-WAA-ri
emergency-medical.i-have-travel-insurance,la-DAY-ya ta-MEEN SA-far
numbers-money.yen,YIN
numbers-money.yen-symbol,YIN
transit-rides.do-i-need-to-validate,hal YA-jib tam-REER at-TATH-ki-ra KABL as-soo-OOD
rail-station-words.ticket-validator,KAA-ri al-bi-taa-KAAT
dietary-needs.no-pork,bi-DOON LAHM khin-ZEER
dietary-needs.is-this-halal,hal HAA-tha ha-LAAL
