concept_id,respell
trail-warnings.service-suspended,seh-fehr-LEHR eep-TAHL
trail-landmarks.water-point,soo nohk-tah-SUH
room-problems.please-send-someone,tah-MEER ee-CHEEN bee-ree-NEE gurn-deh-REEN.
laundry.detergent,deh-tehr-ZHAHN
introductions.i-am-a-tourist,too-rees-TEEM.
numbers-money.q,yeh-DEE
atm-cash.the-machine-is-out-of-service,mah-kee-NEH ah-ruh-zah-LUH.
social-basics.sorry,ur-ZEWR dee-leh-REEM
communication.please-wait-a-moment,"beer dah-kee-KAH, LEWT-fehn."
sim-data.does-it-need-registration,kah-YUHT geh-reh-kee-YOHR moo?
etiquette.dressed-appropriately,kuh-yah-feh-TEEM ooy-GOON moo?
children.do-children-pay,choh-jook-LAHR ewj-REHT ur-dew-YOHR moo?
time-scheduling.what-time-does-it-close,sah-AHT kahch-TAH kah-pah-nuh-YOHR?
time-words.spring,eelk-bah-HAHR
months.september,ay-LEWL
directions.can-i-walk-there,yew-rew-yeh-REHK gee-deh-bee-LEER mee-yeem?
quick-directions.in-front,urn-DEH.
transit-rides.i-am-in-a-hurry,ah-jeh-LEHM VAHR.
border-customs.this-is-for-personal-use,boo kee-shee-SEHL kool-lah-NUHM ee-CHEEN.
rail-station-words.carriage,vah-GOHN
common-signs.do-not-touch,doh-KOON-mah-yuh-nuhz
utility-templates.how-much-is,{} neh kah-DAHR?
accessibility.help-me-carry,tah-shuh-mah-MAH yahr-DUHM eh-DEHR mee-see-neez?
toilets.may-i-have-the-toilet-key,too-vah-LEHT ah-nah-tah-ruh-NUH ah-lah-bee-LEER mee-yeem?
pronouns-verbs.be-called-call,ah-DUH … ohl-MAHK / chah-uhr-MAHK
question-words.this,BOO
medical-conditions.i-carry-an-adrenaline-injector,ahd-reh-nah-LEEN oh-toh-ehn-zhehk-tur-REWM VAHR.
pharmacy-symptoms.how-much-should-i-take,neh kah-DAHR ahl-mah-luh-YUHM?
body-parts.arm,KOHL
police-consulate.please-leave-me-alone,beh-NEE rah-HAHT buh-rah-KUHN.
dietary-needs.i-do-not-eat,{} yeh-MEE-yoh-room.
trail-words.down-downhill,ah-shah-UH / yoh-KOOSH ah-shah-UH
weather.fog,SEES
room-problems.the-heating-does-not-work,uh-suht-MAH chah-LUHSH-muh-yohr.
laundry.dry-cleaning,koo-ROO teh-meez-leh-MEH
introductions.this-is-my-husband-wife,boo eh-SHEEM.
numbers-money.b,seh-KEEZ
atm-cash.please-give-me-smaller-notes,"kew-CHEWK bahnk-NOHT veh-REEN, LEWT-fehn."
social-basics.no-problem,soh-ROON deh-EEL
communication.can-you-help-me,yahr-DUHM eh-DEHR mee-see-neez?
sim-data.i-have-no-signal,CHEHK-mee-yohr.
etiquette.did-not-mean-to-offend,kuhr-MAHK ees-TEH-meh-deem.
children.crib,beh-BEHK yah-tah-UH VAHR muh?
time-words.summer,YAHZ
months.october,eh-KEEM
directions.how-far-is-it,neh kah-DAHR oo-zahk-TAH?
quick-directions.behind,ahr-kah-DAH.
transit-rides.which-platform,HAHN-gee peh-ROHN?
border-customs.i-am-in-transit,trahn-SEET yohl-joo-YOOM.
rail-station-words.seat,kohl-TOOK
common-signs.temporarily-closed,geh-chee-JEE oh-lah-RAHK kah-pah-LUH
utility-templates.is-this,{} BOO moo?
accessibility.board-first,URN-jeh behn bee-neh-bee-LEER mee-yeem?
toilets.there-is-no-toilet-paper,too-vah-LEHT kah-uh-DUH YOHK.
pronouns-verbs.have,behn-DEH VAHR
question-words.that,SHOO
medical-conditions.i-take-medicine-for,{} ee-CHEEN ee-LAHCH ah-luh-yoh-ROOM.
pharmacy-symptoms.i-am-vomiting,koo-soo-yoh-ROOM.
body-parts.foot,ah-YAHK
police-consulate.i-was-robbed,soh-yool-DOOM.
dietary-needs.i-am-allergic-to,{} ah-lehr-ZHEEM VAHR.
trail-words.one-way,tehk YURN
weather.heat,suh-JAHK
laundry.dryer,koo-root-MAH mah-kee-neh-SEE
introductions.this-is-my-daughter-son,boo kuh-ZUHM / oh-LOOM.
numbers-money.ji,doh-KOOZ
atm-cash.do-you-have-change,boh-ZOOK pah-rah-NUHZ VAHR muh?
social-basics.i-do-not-know,BEEL-mee-yoh-room
communication.please-show-me-the-text,"yah-zuh-YUH gurs-teh-REEN, LEWT-fehn."
sim-data.please-write-the-wifi-password,"VYE-fye sheef-reh-see-NEE yah-ZUHN, LEWT-fehn."
etiquette.what-is-customary,BOO-rah-dah NAH-suhl yah-puh-LUHR?
children.warm-this-bottle,boo bee-beh-roh-NOO uh-suh-TUHR muh-suh-nuhz?
time-words.fall,sohn-bah-HAHR
months.november,kah-SUHM
directions.which-exit,HAHN-gee chuh-KUHSH?
transit-rides.what-time-is-the-next-one,sohn-rah-KEE kahch-TAH?
border-customs.i-have-in-cash,yah-nuhm-DAH {} nah-KEET VAHR.
rail-station-words.last-train,sohn TREHN
utility-templates.please,"{}, LEWT-fehn."
accessibility.door-width,kah-PUH geh-neesh-lee-EE KAHCH sahn-tee-MEH-treh?
toilets.toilet-paper,too-vah-LEHT kah-uh-DUH
pronouns-verbs.do-not-have,behn-DEH YOHK
question-words.here,BOO-rah-dah
medical-conditions.i-take-blood-thinners,kahn soo-lahn-duh-ruh-JUH ee-LAHCH ah-luh-yoh-ROOM.
pharmacy-symptoms.rehydration-salts,oh-RAHL reh-heed-rahs-YOHN too-ZOO
body-parts.hand,EHL
police-consulate.i-want-a-lawyer,ah-voo-KAHT ees-tee-yoh-ROOM.
trail-words.round-trip,gee-DEESH dur-NEWSH
weather.cold,soh-OOK
laundry.coin-operated,zheh-tohn-LOO
introductions.i-am-traveling-alone,YAHL-nuhz seh-yah-HAHT eh-dee-yoh-ROOM.
numbers-money.sh,OHN
atm-cash.may-i-pay-in,{} ee-LEH ur-deh-yeh-bee-LEER mee-yeem?
sim-data.sim-card,SEEM KAHRT
etiquette.keep-the-change,ews-TEW kahl-SUHN.
children.car-seat,choh-JOOK oh-TOH kohl-too-OO geh-reh-kee-YOHR.
time-words.winter,KUHSH
months.december,ah-rah-LUHK
directions.can-you-show-me-the-way,yoh-LOO gurs-teh-REER mee-see-neez?
transit-rides.i-went-past-my-stop,doo-rah-uh-MUH gehch-TEEM.
border-customs.this-is-a-gift,boo heh-dee-YEH.
rail-station-words.delayed,rur-tahr-LUH
utility-templates.i-am-looking-for,{} ah-ruh-yoh-ROOM.
accessibility.wheelchair-width,teh-kehr-lehk-LEE sahn-dahl-yeh-MEEN eh-NEE {} sahn-tee-MEH-treh.
toilets.it-is-out-of-order,ah-ruh-zah-LUH.
pronouns-verbs.go,geet-MEHK
question-words.there,OH-rah-dah
medical-conditions.medicine-allergy,ee-LAHCH ah-lehr-zhee-SEE: {}
pharmacy-symptoms.how-many-times-a-day,gewn-DEH kahch KEHZ?
body-parts.knee,DEEZ
police-consulate.please-notify-my-consulate,kohn-soh-lohs-loo-oo-MAH hah-BEHR veh-REEN.
weather.humid,nehm-LEE
numbers-money.y-b-i,YEWZ
atm-cash.please-charge-in-local-currency,tewrk lee-rah-SUH oh-lah-RAHK cheh-KEEN.
sim-data.where-can-i-buy-a-plug-adapter,preez ah-dahp-tur-REW NEH-reh-dehn ah-luh-NUHR?
children.stroller,beh-BEHK ah-rah-bah-SUH
directions.north,koo-ZAY
border-customs.where-do-i-collect-my-baggage,bah-gah-zhuh-MUH NEH-reh-dehn ah-lah-jah-UHM?
rail-station-words.final-stop,sohn doo-RAHK
utility-templates.do-you-accept,{} kah-BOOL eh-dee-YOHR moo-soo-nooz?
accessibility.hard-of-hearing,ee-sheet-MEH ehn-gehl-lee-YEEM.
toilets.out-of-order,ah-ruh-zah-LUH
pronouns-verbs.come,gehl-MEHK
question-words.a-little,bee-RAHZ
medical-conditions.this-card-lists-my-conditions,hahs-tah-luhk-lah-RUHM boo kahrt-TAH yah-zuh-LUH.
pharmacy-symptoms.i-have-a-stomach-ache,kahr-NUHM ah-ruh-YOHR.
body-parts.ankle,ah-YAHK bee-leh-EE
police-consulate.i-am-calling-the-police,poh-lee-SEE ah-ruh-yoh-ROOM.
weather.sunrise,gewn doh-oo-MOO
numbers-money.y-qi-n,BEEN
atm-cash.where-can-i-get-coins,NEH-reh-dehn boh-ZOOK pah-RAH boo-lah-bee-lee-REEM?
sim-data.mobile-data,moh-BEEL een-tehr-NEHT
children.playground,oh-YOON ah-lah-NUH VAHR muh?
directions.south,gew-NAY
border-customs.how-long-may-i-stay,neh kah-DAHR kah-lah-bee-lee-REEM?
rail-station-words.ticket-validator,vah-lee-dah-TUR
utility-templates.i-cannot-find,{} boo-LAH-muh-yoh-room.
accessibility.speak-louder,dah-HAH yewk-SEHK sehs-LEH koh-noo-SHOOR moo-soo-nooz?
toilets.mens-toilet,ehr-KEHK too-vah-leh-TEE
pronouns-verbs.would-like,ees-tee-yoh-ROOM
question-words.some,beer-KAHCH
medical-conditions.this-is-my-medicine,boo beh-NEEM ee-lah-JUHM.
pharmacy-symptoms.i-have-a-cough,urk-sew-rew-EWM VAHR.
body-parts.skin,JEELT
police-consulate.am-i-under-arrest,gur-zahl-tuh-NAH muh ah-luhn-DUHM?
weather.flood,SEHL
numbers-money.y-w-n,ohn BEEN
atm-cash.is-there-a-minimum-for-cards,kahrt-TAH ahlt lee-MEET VAHR muh?
sim-data.can-i-top-up-this-sim,boo kahr-TAH yewk-leh-MEH yah-puh-LUHR muh?
directions.east,doh-OO
border-customs.i-have-a-connecting-flight,ahk-tahr-mah-LUH oo-choo-SHOOM VAHR.
utility-templates.there-is-a-problem-with,{} ee-LEH eel-gee-LEE soh-ROON VAHR.
accessibility.visually-impaired,gur-MEH ehn-gehl-lee-YEEM.
toilets.womens-toilet,kah-DUHN too-vah-leh-TEE
pronouns-verbs.want,ees-teh-MEHK
question-words.very,CHOHK
medical-conditions.please-give-me-sugar-or-juice,bah-NAH sheh-KEHR veh-YAH may-VEH soo-YOO veh-REEN.
pharmacy-symptoms.antihistamine,ahn-tee-hees-tah-mee-NEEK
police-consulate.no-thank-you-i-am-not-interested,"HAH-yuhr, teh-shehk-kewr-LEHR, eel-gee-lehn-mee-yoh-ROOM."
weather.avalanche-risk,chuh rees-KEE
numbers-money.b-n,yah-RUHM
atm-cash.atm,ah-teh-MEH
sim-data.top-up,yewk-leh-MEH
directions.west,bah-TUH
border-customs.may-i-have-an-entry-stamp,gee-REESH dahm-gah-SUH ah-lah-bee-LEER mee-yeem?
accessibility.take-your-arm,koh-loo-noo-ZAH gee-reh-bee-LEER mee-yeem?
toilets.drinking-water,eech-MEH soo-YOO
pronouns-verbs.look-for,ah-rah-MAHK
question-words.too,fahz-LAH
medical-conditions.inject-it-into-my-outer-thigh,ooy-loo-oo-MOON duhsh yah-nuh-NAH ehn-zhehk-TEH eh-DEEN.
pharmacy-symptoms.anti-diarrhea-medicine,ees-HAHL keh-see-JEE
police-consulate.someone-attacked-me,bah-NAH sahl-duhr-duh-LAHR.
atm-cash.banknote,bahnk-NOHT
sim-data.is-there-coverage-in,{} burl-geh-seen-DEH cheh-kee-YOHR moo?
border-customs.visa,vee-ZEH
accessibility.guide-dog,boo beh-NEEM reh-BEHR kur-peh-EEM.
toilets.not-for-drinking,ee-CHEEL-mehz
pronouns-verbs.buy,ahl-MAHK
question-words.also,EYE-ruh-jah
medical-conditions.my-blood-type-is,kahn groo-BOOM {}.
pharmacy-symptoms.is-this-safe-to-take-with,{} ee-LEH beer-leek-TEH ah-luh-NUHR muh?
police-consulate.i-did-not-agree-to-this-price,boo fee-yah-TUH kah-BOOL EHT-meh-deem.
atm-cash.coin,boh-ZOOK pah-RAH
sim-data.signal,seen-YAHL
border-customs.i-have-no-food-or-plants,yah-nuhm-DAH guh-DAH veh-YAH beet-KEE YOHK.
toilets.accessible-toilet,ehn-gehl-LEE too-vah-leh-TEE
pronouns-verbs.like,beh-ehn-MEHK
question-words.all-both,HEHP-see
medical-conditions.do-not-give-me,bah-NAH {} VEHR-meh-yeen.
pharmacy-symptoms.i-feel-dizzy,bah-SHUHM dur-new-YOHR.
police-consulate.please-write-the-report-number,too-tah-NAHK noo-mah-rah-suh-NUH yah-ZUHN.
atm-cash.cash-only,SAH-deh-jeh nah-KEET
sim-data.esim,ee-SEEM
border-customs.passport-control,pah-sah-POHRT kohnt-roh-LEW
toilets.where-can-i-wash-my-hands,NEH-reh-deh ehl yuh-kah-yah-bee-lee-REEM?
pronouns-verbs.need,lah-ZUHM ohl-MAHK
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,ahs-pee-REEN veh ee-boop-roh-FEHN ah-lehr-ZHEEM VAHR.
pharmacy-symptoms.ibuprofen,ee-boop-roh-FEHN
police-consulate.it-happened-here,BOO-rah-dah ohl-DOO.
atm-cash.fee,koh-mees-YOHN
sim-data.prepaid,fah-too-rah-SUHZ
border-customs.customs,gewm-REWK
toilets.can-i-flush-the-paper,kah-uh-DUH kloh-zeh-TEH ah-tah-bee-LEER mee-yeem?
medical-conditions.my-injector-is-in-my-bag,ehn-zhehk-tur-REWM chahn-tahm-DAH.
pharmacy-symptoms.i-have-a-sore-throat,boh-ah-ZUHM ah-ruh-YOHR.
police-consulate.may-i-have-a-copy-of-the-report,too-tah-nah-UHN kohp-yah-suh-NUH ah-lah-bee-LEER mee-yeem?
atm-cash.change,pah-RAH ews-TEW
sim-data.roaming,doh-lah-SHUHM
border-customs.baggage-claim,bah-GAHZH tehs-LEEM
toilets.is-there-a-toilet-on-board,ah-rahch-TAH too-vah-LEHT VAHR muh?
medical-conditions.i-am-allergic-to-sulfa-drugs,sewl-foh-nah-MEED ah-lehr-ZHEEM VAHR.
pharmacy-symptoms.can-i-get-this-medicine-here,boo ee-lah-JUH BOO-rah-dah ah-lah-bee-LEER mee-yeem?
police-consulate.i-will-not-sign-anything-i-cannot-read,oh-koo-YAH-mah-duh-uhm heech-BEER sheh-YEE eem-zah-LAH-mahm.
atm-cash.exchange-rate,dur-VEEZ koo-ROO
border-customs.customs-declaration,gewm-REWK beh-yah-NUH
toilets.the-toilet-will-not-flush,see-FOHN chah-LUHSH-muh-yohr.
pharmacy-symptoms.bandage,sahr-GUH beh-ZEE
police-consulate.am-i-free-to-go,gee-deh-bee-LEER mee-yeem?
atm-cash.bank,bahn-KAH
border-customs.arrival-card,gee-REESH fohr-MOO
toilets.baby-change,beh-BEHK bah-KUHM oh-dah-SUH
pharmacy-symptoms.the-pain-is-severe,ah-RUH chohk sheed-deht-LEE.
police-consulate.i-do-not-want-to-go-with-you,see-zeen-LEH gehl-MEHK ees-TEH-mee-yoh-room.
atm-cash.money-exchange,dur-VEEZ bew-roh-SOO
border-customs.transit,trahn-SEET
toilets.squat-toilet,ah-lah-toor-KAH too-vah-LEHT
pharmacy-symptoms.antiseptic,ahn-tee-sehp-TEEK
atm-cash.pin,sheef-REH
border-customs.boarding-pass,bee-NEESH kahr-TUH
pharmacy-symptoms.i-feel-nauseous,mee-DEHM boo-lah-nuh-YOHR.
pharmacy-symptoms.i-have-a-rash,dur-kewn-TEWM VAHR.
pharmacy-symptoms.before-or-after-food,"yeh-mehk-TEHN URN-jeh mee, SOHN-rah muh?"
pharmacy-symptoms.i-think-it-is-infected,sah-nuh-RUHM ehn-fehk-see-YOHN VAHR.
pharmacy-symptoms.motion-sickness-tablets,ah-RAHCH toot-mah-SUH ee-lah-JUH
pharmacy-symptoms.i-have-a-cut,keh-see-EEM VAHR.
pharmacy-symptoms.antacid,mee-DEH ee-lah-JUH
pharmacy-symptoms.i-have-a-burn,yah-nuh-UHM VAHR.
pharmacy-symptoms.it-started-days-ago,{} gewn URN-jeh bahsh-lah-DUH.
pharmacy-symptoms.cough-medicine,urk-sew-REWK shoo-roo-BOO
pharmacy-symptoms.is-this-safe-during-pregnancy,hah-mee-leh-leek-TEH gew-vehn-LEE mee?
trail-transport.how-long-is-the-wait,neh kah-DAHR behk-leh-NEER?
tax-refund.is-tax-free-shopping-available,vehr-gee-SEEZ ah-luhsh-veh-REESH VAHR muh?
place-words.tourist-spot-sightseeing-area,too-rees-TEEK YEHR
common-signs.open-operating,heez-meht-TEH
time-scheduling.how-long-does-it-take,neh kah-DAHR sew-REHR?
transit-rides.can-i-use-this-ticket,boo bee-LEHT geh-chehr-LEE mee?
common-signs.closed,kah-pah-LUH
pronouns-verbs.there-is-have,VAHR
common-signs.stopped-stop,DOOR
transit-rides.do-i-need-to-validate,bee-leh-TEE oh-koot-MAHM geh-reh-kee-YOHR moo?
pronouns-verbs.there-is-not-do-not-have,YOHK
emergency-medical.i-feel-unwell,kehn-dee-MEE ee-YEE hees-SEHT-mee-yoh-room.
food-ordering.what-do-you-recommend,neh tahv-see-YEH eh-dehr-see-NEEZ?
hotel-basics.is-wi-fi-free,VYE-fye ewj-reht-SEEZ mee?
hotel-requests.another-towel-please,"beer hahv-LOO dah-HAH, LEWT-fehn."
shopping.is-there-a-discount,een-dee-REEM VAHR muh?
social-basics.good-night,ee-YEE geh-jeh-LEHR
quick-responses.can-possible,oh-LOOR / mewm-KEWN
phone-translation.please-type-it-and-show-me,yah-ZUHP bah-NAH gurs-teh-REEN.
phone-text-power.may-i-charge-my-phone-here,teh-leh-foh-noo-MOO BOO-rah-dah shahrzh eh-deh-bee-LEER mee-yeem?
pronouns-verbs.want-to-verb,[fee-EEL]-mehk ees-tee-yoh-ROOM
emergency-medical.this-is-an-emergency,boo ah-JEEL beer doo-ROOM.
lost-rescue.please-look-at-my-current-location,shoo ahn-KEE koh-noo-moo-MAH bah-KUHN.
hotel-words.luggage-storage,eh-mah-NEHT
hotel-basics.how-much-per-night,geh-jeh-lee-EE neh kah-DAHR?
hotel-requests.what-time-is-check-out,chuh-KUHSH sah-ah-TEE KAHCH?
payment-receipt.please-write-the-number,"too-tah-RUH yah-ZUHN, LEWT-fehn."
shopping.where-do-i-pay,kah-SAH NEH-reh-deh?
communication.i-cannot-make-out-what-you-are-saying,neh deh-dee-ee-nee-ZEE ahn-lah-YAH-muh-yoh-room.
quick-responses.cannot-not-possible,OHL-mahz / mewm-KEWN deh-EEL
taxi.i-will-get-off-here,BOO-rah-dah ee-neh-jeh-EEM.
pickup-meeting.please-call-a-taxi,"tahk-SEE chah-uh-RUHN, LEWT-fehn."
pronouns-verbs.want-thing,[shay] ees-tee-yoh-ROOM
emergency-medical.i-am-having-a-severe-allergic-reaction,ah-nah-fee-lahk-SEE geh-chee-ree-yoh-ROOM!
lost-rescue.my-child-is-missing,choh-joo-OOM keye-bohl-DOO.
food-ordering.water-please,"soo, LEWT-fehn."
hiking-parks.is-this-trail-suitable-for-beginners,boo yohl yeh-NEE bahsh-lah-yahn-lah-RAH ooy-GOON moo?
hotel-basics.is-breakfast-included,kah-vahl-TUH dah-HEEL mee?
hotel-requests.can-i-check-in-early,ehr-KEHN gee-REESH yah-pah-bee-LEER mee-yeem?
attractions-tickets.could-you-take-a-photo-for-us,foh-toh-rah-fuh-muh-ZUH cheh-KEHR mee-see-neez?
payment-receipt.how-much-in-total,tohp-LAHM neh kah-DAHR?
shopping.i-will-take-this,boo-NOO ah-luh-yoh-ROOM.
communication.i-do-not-understand,ahn-LAH-mah-duhm.
quick-responses.okay-fine,tah-MAHM
phone-translation.please-look-at-the-screen,"ehk-rah-NAH bah-KUHN, LEWT-fehn."
pronouns-verbs.need-thing,[shay] lah-ZUHM
question-words.how-much-what-price,kahch pah-RAH?
emergency-medical.i-cannot-breathe,neh-FEHS ah-LAH-muh-yoh-room!
lost-rescue.i-do-not-know-where-i-am,NEH-reh-deh ohl-doo-oo-MOO BEEL-mee-yoh-room.
hotel-basics.may-i-see-the-room,oh-dah-YUH gur-reh-bee-LEER mee-yeem?
hotel-requests.another-night,beer geh-JEH dah-HAH kah-lah-bee-LEER mee-yeem?
payment-receipt.can-we-pay-separately,eye-RUH eye-RUH ur-deh-yeh-bee-LEER mee-YEEZ?
shopping.what-is-this,boo NEH?
communication.i-cannot-read-it,boo-NOO oh-koo-YAH-muh-yoh-room.
quick-responses.no-good-not-allowed-will-not-work,OHL-mahz / yah-SAHK / ooy-GOON deh-EEL
pronouns-verbs.looking-for-thing,[shay] ah-ruh-yoh-ROOM
emergency-medical.i-am-bleeding-badly,sheed-deht-LEE kah-nah-MAHM VAHR!
lost-rescue.my-friend-is-hurt,ahr-kah-dah-SHUHM yah-rah-lahn-DUH.
dietary-needs.does-it-contain-fish-stock,ee-cheen-DEH bah-LUHK soo-YOO VAHR muh?
hotel-basics.for-nights,{} geh-JEH ee-CHEEN.
hotel-requests.is-there-a-safe,kah-SAH VAHR muh?
payment-receipt.is-tax-included,keh-deh-VEH dah-HEEL mee?
shopping.where-can-i-buy,{} NEH-reh-dehn ah-lah-bee-lee-REEM?
emergency-medical.i-have-chest-pain,gur-sewm-DEH ah-RUH VAHR.
lost-rescue.i-lost-my-wallet,jewz-dah-nuh-MUH keye-beht-TEEM.
hotel-basics.two-beds,"ee-KEE tehk yah-TAHK, LEWT-fehn."
hotel-requests.another-blanket,"beer baht-tah-nee-YEH dah-HAH, LEWT-fehn."
payment-receipt.my-card-was-declined,kahr-TUHM GEHCH-meh-dee.
shopping.do-you-have-this-in-stock,stohk-TAH VAHR muh?
time-words.night,geh-JEH
emergency-medical.this-person-is-unconscious,boo kee-shee-NEEN bee-leen-JEE kah-pah-LUH.
lost-rescue.i-lost-my-bag,chahn-tah-MUH keye-beht-TEEM.
food-ordering.can-a-vegetarian-eat-this,veh-zheh-tahr-YEHN boo-NOO yee-yeh-bee-LEER mee?
hotel-basics.is-there-air-conditioning,klee-MAH VAHR muh?
hotel-requests.wake-up-call,oo-yahn-duhr-MAH sah-ah-TEE: {}
payment-receipt.the-bill-is-wrong,heh-sahp-TAH beer yahn-luhsh-LUHK vahr GAH-lee-bah.
shopping.two-of-these,"boon-DAHN ee-KEE tah-NEH, LEWT-fehn."
social-basics.okay-fine-i-am-okay,ee-yee-YEEM
emergency-medical.where-is-the-nearest-hospital,ehn yah-KUHN hahs-tah-NEH NEH-reh-deh?
lost-rescue.where-is-lost-and-found,kah-YUHP ehsh-YAH bew-roh-SOO NEH-reh-deh?
payment-receipt.i-already-paid,behn ur-deh-DEEM.
shopping.what-is-it-made-of,mahl-zeh-meh-SEE NEH?
emergency-medical.what-is-the-emergency-number,ah-JEEL noo-mah-rah-SUH KAHCH?
lost-rescue.i-cannot-find-my-hotel,oh-teh-lee-MEE boo-LAH-muh-yoh-room.
emergency-medical.is-there-a-doctor-who-speaks-english,een-gee-leez-JEH bee-LEHN dohk-TOHR VAHR muh?
lost-rescue.i-left-it-on-the-train,trehn-DEH buh-rahk-TUHM.
dietary-needs.i-have-a-severe-allergy-to,ah-UHR {} ah-lehr-ZHEEM VAHR.
emergency-medical.i-think-a-bone-is-broken,sah-nuh-RUHM keh-mee-EEM kuh-ruhl-DUH.
lost-rescue.i-cannot-get-down,ah-shah-UH ee-NEH-mee-yoh-room.
emergency-medical.please-call-my-emergency-contact,"yah-kuh-nuh-MUH ah-rah-YUHN, LEWT-fehn."
emergency-medical.i-have-travel-insurance,seh-yah-HAHT see-gohr-TAHM VAHR.
numbers-money.lira,lee-RAH
numbers-money.lira-symbol,lee-RAH
