concept_id,respell
pharmacy-symptoms.how-much-should-i-take,KWAN-toh DEH-bo to-MAR
police-consulate.please-leave-me-alone,"DEH-heh-meh en pas, por fah-VOR"
body-parts.arm,el BRAH-so
dietary-needs.i-do-not-eat,no KO-mo {}
weather.fog,la nee-EH-bla
trail-words.down-downhill,bah-HAH-da
laundry.dry-cleaning,la teen-toh-reh-REE-ah
room-problems.the-heating-does-not-work,la kah-leh-fak-see-ON no foon-see-OH-na
introductions.this-is-my-husband-wife,es mee es-PO-so / es-PO-sa
atm-cash.please-give-me-smaller-notes,"DEH-meh bee-YEH-tes mas peh-KEH-nyos, por fah-VOR"
numbers-money.b,OH-cho
sim-data.i-have-no-signal,no TEN-go seh-NYAL
children.crib,tee-EH-nen KOO-na
etiquette.did-not-mean-to-offend,no KEE-seh o-fen-DER
social-basics.no-problem,no eye pro-BLEH-ma
communication.can-you-help-me,meh PWEH-deh ah-yoo-DAR
time-words.summer,el veh-RAH-no
months.october,ok-TOO-breh
border-customs.i-am-in-transit,es-TOY en TRAN-see-toh
directions.how-far-is-it,a keh dees-TAN-see-ah es-TA
quick-directions.behind,deh-TRAS
transit-rides.which-platform,keh an-DEN
rail-station-words.seat,ah-see-EN-toh
common-signs.temporarily-closed,seh-RRAH-doh tem-po-ral-MEN-teh
utility-templates.is-this,ES-to es {}
toilets.there-is-no-toilet-paper,no eye pah-PEL ee-hee-EH-nee-ko
accessibility.board-first,PWEH-doh soo-BEER pree-MEH-ro
pronouns-verbs.have,teh-NER
question-words.that,EH-so
medical-conditions.i-take-medicine-for,TOH-mo meh-dee-kah-MEN-tos PAH-ra {}
pharmacy-symptoms.i-am-vomiting,es-TOY vo-mee-TAN-doh
police-consulate.i-was-robbed,meh ro-BAH-ron
body-parts.foot,el pee-EH
dietary-needs.i-am-allergic-to,soy ah-LER-hee-ko a {}
weather.heat,el kah-LOR
trail-words.one-way,SO-lo EE-da
laundry.dryer,la seh-kah-DOH-ra
introductions.this-is-my-daughter-son,es mee EE-ha / EE-ho
atm-cash.do-you-have-change,tee-EH-neh KAM-bee-oh
numbers-money.ji,NWEH-veh
sim-data.please-write-the-wifi-password,es-KREE-ba la kon-tra-SEH-nya del WEE-fee
children.warm-this-bottle,"kah-lee-EN-teh ES-teh bee-beh-RON, por fah-VOR"
etiquette.what-is-customary,keh seh ah-kos-TOOM-bra ah-KEE
social-basics.i-do-not-know,no seh
communication.please-show-me-the-text,MWES-treh-meh el TEKS-toh en es-pah-NYOL
time-words.fall,el o-TOH-nyo
months.november,no-vee-EM-breh
border-customs.i-have-in-cash,YEH-vo {} en eh-fek-TEE-vo
directions.which-exit,keh sah-LEE-da
transit-rides.what-time-is-the-next-one,a keh O-ra es el PROK-see-mo
rail-station-words.last-train,OOL-tee-mo tren
utility-templates.please,"{}, por fah-VOR"
toilets.toilet-paper,pah-PEL ee-hee-EH-nee-ko
accessibility.door-width,KWAN-tos sen-TEE-meh-tros MEE-deh la PWER-ta
pronouns-verbs.do-not-have,no teh-NER
question-words.here,ah-KEE
medical-conditions.i-take-blood-thinners,TOH-mo an-tee-ko-ah-goo-LAN-tes
pharmacy-symptoms.rehydration-salts,SAH-les deh reh-ee-drah-tah-see-ON o-RAL
police-consulate.i-want-a-lawyer,kee-EH-ro oon ah-bo-GAH-doh
body-parts.hand,la MAH-no
weather.cold,el FREE-oh
trail-words.round-trip,EE-da ee VWEL-ta
laundry.coin-operated,foon-see-OH-na kon mo-NEH-das
introductions.i-am-traveling-alone,vee-AH-ho SO-lo
atm-cash.may-i-pay-in,PWEH-doh pah-GAR en {}
numbers-money.sh,dee-ES
sim-data.sim-card,la tar-HEH-ta seem
children.car-seat,neh-seh-see-TAH-mos OO-na SEE-ya deh OW-toh PAH-ra NEE-nyos
etiquette.keep-the-change,KEH-deh-seh kon el KAM-bee-oh
time-words.winter,el een-vee-ER-no
months.december,dee-see-EM-breh
border-customs.this-is-a-gift,es oon reh-GAH-lo
directions.can-you-show-me-the-way,meh PWEH-deh een-dee-KAR el kah-MEE-no
transit-rides.i-went-past-my-stop,meh pah-SEH deh pah-RAH-da
rail-station-words.delayed,reh-trah-SAH-doh
utility-templates.i-am-looking-for,BOOS-ko {}
toilets.it-is-out-of-order,no foon-see-OH-na
accessibility.wheelchair-width,mee SEE-ya deh RWEH-das MEE-deh {} sen-TEE-meh-tros deh AHN-cho
pronouns-verbs.go,eer
question-words.there,ah-YEE
medical-conditions.medicine-allergy,ah-LER-hee-ah a meh-dee-kah-MEN-tos: {}
pharmacy-symptoms.how-many-times-a-day,KWAN-tas VEH-ses al DEE-ah
police-consulate.please-notify-my-consulate,"ah-VEE-seh a mee kon-soo-LAH-doh, por fah-VOR"
body-parts.knee,la ro-DEE-ya
weather.humid,OO-meh-doh
atm-cash.please-charge-in-local-currency,"KO-breh en mo-NEH-da lo-KAL, por fah-VOR"
numbers-money.y-b-i,see-EN
sim-data.where-can-i-buy-a-plug-adapter,DON-deh PWEH-doh kom-PRAR oon ah-dap-tah-DOR deh en-CHOO-feh
children.stroller,el kah-RREE-toh deh beh-BEH
border-customs.where-do-i-collect-my-baggage,DON-deh reh-KO-ho mee eh-kee-PAH-heh
directions.north,NOR-teh
rail-station-words.final-stop,OOL-tee-ma pah-RAH-da
utility-templates.do-you-accept,ah-SEP-ta {}
toilets.out-of-order,FWEH-ra deh ser-VEE-see-oh
accessibility.hard-of-hearing,TEN-go pro-BLEH-mas deh ow-dee-see-ON
pronouns-verbs.come,veh-NEER
question-words.a-little,oon PO-ko
medical-conditions.this-card-lists-my-conditions,ES-ta tar-HEH-ta een-DEE-ka mees en-fer-meh-DAH-des
pharmacy-symptoms.i-have-a-stomach-ache,meh DWEH-leh el es-TO-mah-go
police-consulate.i-am-calling-the-police,voy a yah-MAR a la po-lee-SEE-ah
body-parts.ankle,el to-BEE-yo
weather.sunrise,el ah-mah-neh-SER
atm-cash.where-can-i-get-coins,DON-deh PWEH-doh kon-seh-GHEER mo-NEH-das
numbers-money.y-qi-n,meel
sim-data.mobile-data,los DAH-tos MO-vee-les
children.playground,eye oon PAR-keh een-fan-TEEL
border-customs.how-long-may-i-stay,KWAN-toh tee-EM-po PWEH-doh keh-DAR-meh
directions.south,soor
utility-templates.i-cannot-find,no en-KWEN-tro {}
toilets.mens-toilet,kah-bah-YEH-ros
accessibility.speak-louder,"AH-bleh mas AL-to, por fah-VOR"
pronouns-verbs.would-like,kee-see-EH-ra
question-words.some,al-GOO-nos
medical-conditions.this-is-my-medicine,ES-teh es mee meh-dee-kah-MEN-toh
pharmacy-symptoms.i-have-a-cough,TEN-go tos
police-consulate.am-i-under-arrest,es-TOY deh-teh-NEE-doh
body-parts.skin,la pee-EL
weather.flood,la ee-noon-dah-see-ON
atm-cash.is-there-a-minimum-for-cards,eye oon MEE-nee-mo kon tar-HEH-ta
numbers-money.y-w-n,dee-ES meel
sim-data.can-i-top-up-this-sim,PWEH-doh reh-kar-GAR ES-ta seem
border-customs.i-have-a-connecting-flight,TEN-go oon VWEH-lo deh ko-nek-see-ON
directions.east,ES-teh
utility-templates.there-is-a-problem-with,eye oon pro-BLEH-ma kon {}
toilets.womens-toilet,DAH-mas
accessibility.visually-impaired,TEN-go dees-kah-pah-see-DAD vee-SWAL
pronouns-verbs.want,keh-RER
question-words.very,mwee
medical-conditions.please-give-me-sugar-or-juice,"DEH-meh ah-SOO-kar o HOO-go, por fah-VOR"
pharmacy-symptoms.antihistamine,oon an-tee-ees-tah-MEE-nee-ko
police-consulate.no-thank-you-i-am-not-interested,"no, GRAH-see-as, no meh een-teh-REH-sa"
weather.avalanche-risk,ree-ES-go deh ah-vah-LAN-cha
atm-cash.atm,el kah-HEH-ro ow-toh-MAH-tee-ko
numbers-money.b-n,MEH-dee-oh
sim-data.top-up,la reh-KAR-ga
border-customs.may-i-have-an-entry-stamp,meh PO-neh el SEH-yo deh en-TRAH-da
directions.west,o-ES-teh
toilets.drinking-water,AH-gwa po-TAH-bleh
accessibility.take-your-arm,PWEH-doh to-MAR-leh del BRAH-so
pronouns-verbs.look-for,boos-KAR
question-words.too,deh-mah-see-AH-doh
medical-conditions.inject-it-into-my-outer-thigh,een-YEK-teh-meh en la KAH-ra eks-TER-na del MOOS-lo
pharmacy-symptoms.anti-diarrhea-medicine,oon an-tee-dee-ah-RREH-ee-ko
police-consulate.someone-attacked-me,AL-ghee-en meh ah-greh-dee-O
atm-cash.banknote,el bee-YEH-teh
numbers-money.yu-n,el yoo-AN
sim-data.is-there-coverage-in,eye ko-ber-TOO-ra en {}
border-customs.visa,el vee-SAH-doh
toilets.not-for-drinking,AH-gwa no po-TAH-bleh
accessibility.guide-dog,ES-teh es mee PEH-rro GHEE-ah
pronouns-verbs.buy,kom-PRAR
question-words.also,tam-bee-EN
medical-conditions.my-blood-type-is,mee GROO-po san-GHEE-neh-oh es {}
pharmacy-symptoms.is-this-safe-to-take-with,seh PWEH-deh to-MAR kon {}
police-consulate.i-did-not-agree-to-this-price,no ah-sep-TEH ES-teh PREH-see-oh
atm-cash.coin,la mo-NEH-da
numbers-money.ku-i,el yoo-AN
sim-data.signal,la seh-NYAL
border-customs.i-have-no-food-or-plants,no YEH-vo ah-lee-MEN-tos nee PLAN-tas
toilets.accessible-toilet,BAH-nyo ak-seh-SEE-bleh
pronouns-verbs.like,goos-TAR
question-words.all-both,TOH-doh / AM-bos
medical-conditions.do-not-give-me,no meh DEH {}
pharmacy-symptoms.i-feel-dizzy,TEN-go mah-REH-os
police-consulate.please-write-the-report-number,"es-KREE-ba el NOO-meh-ro deh deh-NOON-see-ah, por fah-VOR"
atm-cash.cash-only,SO-lo eh-fek-TEE-vo
sim-data.esim,la eh-seem
border-customs.passport-control,kon-TROL deh pah-sah-POR-tes
toilets.where-can-i-wash-my-hands,DON-deh PWEH-doh lah-VAR-meh las MAH-nos
pronouns-verbs.need,neh-seh-see-TAR
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,soy ah-LER-hee-ko a la as-pee-REE-na ee al ee-boo-pro-FEH-no
pharmacy-symptoms.ibuprofen,ee-boo-pro-FEH-no
police-consulate.it-happened-here,o-koo-rree-O ah-KEE
atm-cash.fee,la ko-mee-see-ON
sim-data.prepaid,deh preh-PAH-go
border-customs.customs,ah-DWAH-na
toilets.can-i-flush-the-paper,PWEH-doh tee-RAR el pah-PEL al ee-no-DOH-ro
medical-conditions.my-injector-is-in-my-bag,mee ow-toh-een-yek-TOR es-TA en mee BOL-so
pharmacy-symptoms.i-have-a-sore-throat,meh DWEH-leh la gar-GAN-ta
police-consulate.may-i-have-a-copy-of-the-report,meh da OO-na KO-pee-ah deh la deh-NOON-see-ah
atm-cash.change,el KAM-bee-oh
sim-data.roaming,el RO-meen
border-customs.baggage-claim,reh-ko-HEE-da deh eh-kee-PAH-hes
toilets.is-there-a-toilet-on-board,eye BAH-nyo a BOR-doh
medical-conditions.i-am-allergic-to-sulfa-drugs,soy ah-LER-hee-ko a las sool-fah-MEE-das
pharmacy-symptoms.can-i-get-this-medicine-here,tee-EH-nen ES-teh meh-dee-kah-MEN-toh
police-consulate.i-will-not-sign-anything-i-cannot-read,no feer-mah-REH NAH-da keh no PWEH-da leh-ER
atm-cash.exchange-rate,el TEE-po deh KAM-bee-oh
border-customs.customs-declaration,deh-klah-rah-see-ON deh ah-DWAH-na
toilets.the-toilet-will-not-flush,el ee-no-DOH-ro no des-KAR-ga
pharmacy-symptoms.bandage,OO-na VEN-da
police-consulate.am-i-free-to-go,PWEH-doh EER-meh
atm-cash.bank,el BAN-ko
border-customs.arrival-card,tar-HEH-ta deh en-TRAH-da
toilets.baby-change,kam-bee-ah-DOR deh beh-BES
pharmacy-symptoms.the-pain-is-severe,el do-LOR es mwee FWER-teh
police-consulate.i-do-not-want-to-go-with-you,no kee-EH-ro eer kon oos-TED
atm-cash.money-exchange,KAM-bee-oh deh dee-VEE-sas
border-customs.transit,TRAN-see-toh
toilets.squat-toilet,ee-no-DOH-ro a la TOOR-ka
pharmacy-symptoms.antiseptic,oon an-tee-SEP-tee-ko
atm-cash.pin,el peen
border-customs.boarding-pass,tar-HEH-ta deh em-BAR-keh
pharmacy-symptoms.i-feel-nauseous,TEN-go NOW-seh-as
pharmacy-symptoms.i-have-a-rash,TEN-go oon sar-poo-YEE-doh
pharmacy-symptoms.before-or-after-food,AN-tes o des-PWES deh ko-MER
pharmacy-symptoms.i-think-it-is-infected,KREH-oh keh es-TA een-fek-TAH-doh
pharmacy-symptoms.motion-sickness-tablets,pas-TEE-yas PAH-ra el mah-REH-oh
pharmacy-symptoms.i-have-a-cut,TEN-go oon KOR-teh
pharmacy-symptoms.antacid,oon an-tee-AH-see-doh
pharmacy-symptoms.i-have-a-burn,TEN-go OO-na keh-mah-DOO-ra
pharmacy-symptoms.it-started-days-ago,em-peh-SO AH-seh {} DEE-as
pharmacy-symptoms.cough-medicine,hah-RAH-beh PAH-ra la tos
pharmacy-symptoms.is-this-safe-during-pregnancy,es seh-GOO-ro en el em-bah-RAH-so
trail-transport.how-long-is-the-wait,KWAN-toh eye keh es-peh-RAR
tax-refund.is-tax-free-shopping-available,eye KOM-pras LEE-bres deh eem-PWES-tos
place-words.tourist-spot-sightseeing-area,SO-na too-REES-tee-ka
common-signs.open-operating,en ser-VEE-see-oh
time-scheduling.how-long-does-it-take,KWAN-toh tee-EM-po TOH-ma
transit-rides.can-i-use-this-ticket,PWEH-doh oo-SAR ES-teh bo-LEH-toh
common-signs.closed,seh-RRAH-doh
pronouns-verbs.there-is-have,eye
common-signs.stopped-stop,deh-teh-NEE-doh
pronouns-verbs.there-is-not-do-not-have,no eye
emergency-medical.i-feel-unwell,meh see-EN-toh mal
food-ordering.what-do-you-recommend,keh meh reh-ko-mee-EN-da
hotel-basics.is-wi-fi-free,el WEE-fee es GRAH-tees
hotel-requests.another-towel-please,"OH-tra to-AH-ya, por fah-VOR"
numbers-money.2-items,dos
shopping.is-there-a-discount,eye des-KWEN-toh
social-basics.good-night,BWEH-nas NO-ches
quick-responses.can-possible,seh PWEH-deh
phone-translation.please-type-it-and-show-me,es-KREE-bah-lo ee MWES-treh-meh-lo
phone-text-power.may-i-charge-my-phone-here,PWEH-doh kar-GAR el teh-LEH-fo-no ah-KEE
pronouns-verbs.want-to-verb,kee-EH-ro
emergency-medical.this-is-an-emergency,es OO-na eh-mer-HEN-see-ah
lost-rescue.please-look-at-my-current-location,MEE-reh mee oo-bee-kah-see-ON ak-TWAL
hotel-words.luggage-storage,la kon-SEEG-na deh eh-kee-PAH-heh
hotel-basics.how-much-per-night,KWAN-toh KWES-ta por NO-cheh
hotel-requests.what-time-is-check-out,a keh O-ra es la sah-LEE-da
payment-receipt.please-write-the-number,"es-KREE-ba el NOO-meh-ro, por fah-VOR"
shopping.where-do-i-pay,DON-deh seh PAH-ga
communication.i-cannot-make-out-what-you-are-saying,no en-tee-EN-doh lo keh DEE-seh
quick-responses.cannot-not-possible,no es po-SEE-bleh
taxi.i-will-get-off-here,meh BAH-ho ah-KEE
pickup-meeting.please-call-a-taxi,"YAH-meh a oon TAK-see, por fah-VOR"
pronouns-verbs.want-thing,kee-EH-ro
emergency-medical.i-am-having-a-severe-allergic-reaction,"TEN-go ah-nah-fee-LAK-see-ah, reh-ak-see-ON ah-LER-hee-ka GRAH-veh"
lost-rescue.my-child-is-missing,mee EE-ho seh a per-DEE-doh
food-ordering.water-please,"AH-gwa, por fah-VOR"
hiking-parks.is-this-trail-suitable-for-beginners,ES-teh sen-DEH-ro es PAH-ra preen-see-pee-AN-tes
hotel-basics.is-breakfast-included,een-KLOO-yeh el deh-sah-YOO-no
hotel-requests.can-i-check-in-early,PWEH-doh ah-SER el chek-EEN mas tem-PRAH-no
attractions-tickets.could-you-take-a-photo-for-us,nos PWEH-deh to-MAR OO-na FOH-toh
payment-receipt.how-much-in-total,KWAN-toh es en toh-TAL
shopping.i-will-take-this,meh YEH-vo ES-to
communication.i-do-not-understand,no en-tee-EN-doh
quick-responses.okay-fine,es-TA bee-EN
phone-translation.please-look-at-the-screen,"MEE-reh la pan-TAH-ya, por fah-VOR"
pronouns-verbs.need-thing,neh-seh-SEE-toh
question-words.how-much-what-price,KWAN-toh KWES-ta
emergency-medical.i-cannot-breathe,no PWEH-doh res-pee-RAR
lost-rescue.i-do-not-know-where-i-am,no seh DON-deh es-TOY
hotel-basics.may-i-see-the-room,PWEH-doh ver la ah-bee-tah-see-ON
hotel-requests.another-night,PWEH-doh keh-DAR-meh OH-tra NO-cheh
payment-receipt.can-we-pay-separately,po-DEH-mos pah-GAR por seh-pah-RAH-doh
shopping.what-is-this,keh es ES-to
communication.i-cannot-read-it,no PWEH-doh leh-ER-lo
quick-responses.no-good-not-allowed-will-not-work,no es-TA per-mee-TEE-doh
taxi.please-get-me-there-in-time-for-the-shinkansen,YEH-veh-meh a tee-EM-po PAH-ra el tren deh AL-ta veh-lo-see-DAD
pronouns-verbs.looking-for-thing,BOOS-ko
emergency-medical.i-am-bleeding-badly,es-TOY san-GRAN-doh MOO-cho
lost-rescue.my-friend-is-hurt,mee ah-MEE-go es-TA eh-REE-doh
dietary-needs.does-it-contain-fish-stock,YEH-va KAL-doh deh pes-KAH-doh
hotel-basics.for-nights,por {} NO-ches
hotel-requests.is-there-a-safe,eye KAH-ha FWER-teh
payment-receipt.is-tax-included,el eem-PWES-toh es-TA een-kloo-EE-doh
shopping.where-can-i-buy,DON-deh PWEH-doh kom-PRAR {}
emergency-medical.i-have-chest-pain,TEN-go do-LOR en el PEH-cho
lost-rescue.i-lost-my-wallet,per-DEE mee kar-TEH-ra
hotel-basics.two-beds,"dos KAH-mas, por fah-VOR"
hotel-requests.another-blanket,"OH-tra MAN-ta, por fah-VOR"
payment-receipt.my-card-was-declined,mee tar-HEH-ta fweh reh-chah-SAH-da
shopping.do-you-have-this-in-stock,tee-EH-nen ES-to dees-po-NEE-bleh
time-words.night,la NO-cheh
emergency-medical.this-person-is-unconscious,ES-ta per-SO-na es-TA een-kon-see-EN-teh
lost-rescue.i-lost-my-bag,per-DEE mee BOL-so
food-ordering.can-a-vegetarian-eat-this,oon veh-heh-tah-ree-AH-no PWEH-deh ko-MER ES-to
hotel-basics.is-there-air-conditioning,eye AY-reh ah-kon-dee-see-oh-NAH-doh
hotel-requests.wake-up-call,"des-pee-ER-teh-meh a las {}, por fah-VOR"
payment-receipt.the-bill-is-wrong,KREH-oh keh la KWEN-ta es-TA mal
shopping.two-of-these,"dos deh ES-tos, por fah-VOR"
social-basics.okay-fine-i-am-okay,es-TOY bee-EN
emergency-medical.where-is-the-nearest-hospital,DON-deh es-TA el os-pee-TAL mas ser-KAH-no
lost-rescue.where-is-lost-and-found,DON-deh es-TAN los ob-HEH-tos per-DEE-dos
payment-receipt.i-already-paid,ya pah-GEH
shopping.what-is-it-made-of,deh keh es-TA EH-cho
emergency-medical.what-is-the-emergency-number,kwal es el NOO-meh-ro deh eh-mer-HEN-see-as
lost-rescue.i-cannot-find-my-hotel,no en-KWEN-tro mee o-TEL
emergency-medical.is-there-a-doctor-who-speaks-english,eye oon MEH-dee-ko keh AH-bleh een-GLES
lost-rescue.i-left-it-on-the-train,lo deh-HEH en el tren
dietary-needs.i-have-a-severe-allergy-to,TEN-go ah-LER-hee-ah GRAH-veh a {}
communication.please-write-it-in-roman-letters,es-KREE-bah-lo en al-fah-BEH-toh lah-TEE-no
emergency-medical.i-think-a-bone-is-broken,KREH-oh keh TEN-go oon WEH-so RO-toh
lost-rescue.i-cannot-get-down,no PWEH-doh bah-HAR
emergency-medical.please-call-my-emergency-contact,YAH-meh a mee kon-TAK-toh deh eh-mer-HEN-see-ah
emergency-medical.i-have-travel-insurance,TEN-go seh-GOO-ro deh vee-AH-heh
numbers-money.yen,el yen
numbers-money.yen-symbol,yen
