concept_id,respell
introductions.this-is-my-daughter-son,vwah-see mah FEEY / mohn FEESS
utility-templates.please,{} seel voo PLEH
weather.heat,lah shah-LUR
trail-words.one-way,ah-lay SEHM-pluh
laundry.dryer,sesh LEHNZH
atm-cash.do-you-have-change,ah-vay voo duh lah moh-NEH
numbers-money.ji,NUHF
time-words.fall,loh-TON
months.november,noh-VAHM-bruh
sim-data.please-write-the-wifi-password,ay-kree-vay luh moh duh pass dew wee-FEE
children.warm-this-bottle,poo-ryay voo ray-shoh-fay suh bee-buh-ROHN
etiquette.what-is-customary,kel eh lew-zazh ee-SEE
social-basics.i-do-not-know,zhuh nuh seh PAH
communication.please-show-me-the-text,mohn-tray mwah luh tekst ahn frahn-SEH
border-customs.i-have-in-cash,zhay {} ahn nes-PESS
directions.which-exit,kel sor-TEE
transit-rides.what-time-is-the-next-one,ah kel ur eh luh proh-SHEHN
rail-station-words.last-train,dair-nyay TREHN
toilets.toilet-paper,pah-pyay twa-LET
accessibility.door-width,kel eh lah lar-ZHUR duh lah PORT
pronouns-verbs.do-not-have,nuh pah zah-VWAR
question-words.here,ee-SEE
body-parts.hand,lah MEHN
medical-conditions.i-take-blood-thinners,zhuh prahn day zahn-tee-koh-ah-gew-LAHN
pharmacy-symptoms.rehydration-salts,soh-lew-tay duh ray-ee-drah-tah-syohn oh-RAL
police-consulate.i-want-a-lawyer,zhuh vuh uhn nah-voh-KAH
introductions.i-am-traveling-alone,zhuh vwah-yazh SUHL
utility-templates.i-am-looking-for,zhuh SHAIRSH {}
weather.cold,luh FRWAH
trail-words.round-trip,ah-lay ruh-TOOR
laundry.coin-operated,ah PYESS
atm-cash.may-i-pay-in,pwee-zhuh pay-YAY ahn {}
numbers-money.sh,DEESS
time-words.winter,lee-VAIR
months.december,day-SAHM-bruh
sim-data.sim-card,kart SEEM
children.car-seat,noo zah-vohn buh-zwehn duhn syezh oh-TOH
etiquette.keep-the-change,gar-day lah moh-NEH
border-customs.this-is-a-gift,say tuhn kah-DOH
directions.can-you-show-me-the-way,poo-vay voo mehn-dee-kay luh shuh-MEHN
transit-rides.i-went-past-my-stop,zhay day-pah-say mohn nah-REH
rail-station-words.delayed,ruh-tar-DAY
toilets.it-is-out-of-order,say or sair-VEES
accessibility.wheelchair-width,mohn foh-tuhy roo-lahn feh {} sahn-tee-METR duh LARZH
pronouns-verbs.go,ah-LAY
question-words.there,lah / lah-BAH
body-parts.knee,luh zhuh-NOO
medical-conditions.medicine-allergy,ah-lair-zhee may-dee-kah-mahn-TUHZ : {}
pharmacy-symptoms.how-many-times-a-day,kohm-byehn duh fwah par ZHOOR
police-consulate.please-notify-my-consulate,pray-vuh-nay mohn kohn-sew-LAH seel voo PLEH
utility-templates.do-you-accept,ak-sep-tay VOO {}
weather.humid,ew-MEED
atm-cash.please-charge-in-local-currency,day-bee-tay ahn moh-neh loh-KAL
numbers-money.y-b-i,SAHN
sim-data.where-can-i-buy-a-plug-adapter,oo ash-tay uhn nah-dap-tah-tur duh PREEZ
children.stroller,poo-SET
border-customs.where-do-i-collect-my-baggage,oo ray-kew-pay-ray may bah-GAZH
directions.north,NOR
rail-station-words.final-stop,tair-mee-NEWSS
toilets.out-of-order,or sair-VEES
accessibility.hard-of-hearing,zhuh swee mah-lahn-tahn-DAHN
pronouns-verbs.come,vuh-NEER
question-words.a-little,uhn PUH
body-parts.ankle,lah shuh-VEEY
medical-conditions.this-card-lists-my-conditions,set kart ehn-deek may proh-blem duh sahn-TAY
pharmacy-symptoms.i-have-a-stomach-ache,zhay mal oh VAHN-truh
police-consulate.i-am-calling-the-police,zhah-pel lah poh-LEESS
utility-templates.i-cannot-find,zhuh nuh troov PAH {}
weather.sunrise,luh luh-vay dew soh-LEY
atm-cash.where-can-i-get-coins,oo pwee-zhah-vwar day PYESS
numbers-money.y-qi-n,MEEL
sim-data.mobile-data,doh-nay moh-BEEL
children.playground,ee ah-teel ewn air duh ZHUH
border-customs.how-long-may-i-stay,kohm-byehn duh tahn pwee-zhuh res-TAY
directions.south,SEWD
toilets.mens-toilet,twa-LET OM
accessibility.speak-louder,par-lay plew FOR seel voo PLEH
pronouns-verbs.would-like,zhuh voo-DREH
question-words.some,kel-kuh / dew
body-parts.skin,lah POH
medical-conditions.this-is-my-medicine,say mohn may-dee-kah-MAHN
pharmacy-symptoms.i-have-a-cough,zhuh TOOSS
police-consulate.am-i-under-arrest,swee-zhuh ahn gard ah VEW
utility-templates.there-is-a-problem-with,eel yah uhn proh-blem ah-VEK {}
weather.flood,ee-nohn-dah-SYOHN
atm-cash.is-there-a-minimum-for-cards,ee ah-teel uhn mee-nee-mom par KART
numbers-money.y-w-n,dee MEEL
sim-data.can-i-top-up-this-sim,pwee-zhuh ruh-shar-zhay set SEEM
border-customs.i-have-a-connecting-flight,zhay uhn vol ahn koh-res-pohn-DAHNSS
directions.east,EST
toilets.womens-toilet,twa-LET FAM
accessibility.visually-impaired,zhuh swee mal-vwah-YAHN
pronouns-verbs.want,voo-LWAR
question-words.very,TREH
medical-conditions.please-give-me-sugar-or-juice,doh-nay mwah dew SEW-kruh oo dew ZHEW
pharmacy-symptoms.antihistamine,ahn-tee-ees-tah-mee-NEEK
police-consulate.no-thank-you-i-am-not-interested,"nohn mair-SEE, sah nuh mehn-tay-ress PAH"
weather.avalanche-risk,reesk dah-vah-LAHNSH
atm-cash.atm,dees-tree-bew-tur duh bee-YEH
numbers-money.b-n,uhn duh-MEE
sim-data.top-up,ruh-SHARZH
border-customs.may-i-have-an-entry-stamp,pwee-zhah-vwar uhn tahm-pohn dahn-TRAY
directions.west,WEST
toilets.drinking-water,oh poh-TAH-bluh
accessibility.take-your-arm,pwee-zhuh prahn-druh vo-truh BRAH
pronouns-verbs.look-for,shair-SHAY
question-words.too,TROH
medical-conditions.inject-it-into-my-outer-thigh,ehn-zhek-tay luh dahn lah fass eks-tairn duh lah KWEESS
pharmacy-symptoms.anti-diarrhea-medicine,ahn-tee-dyah-ray-EEK (loh-pay-rah-MEED)
police-consulate.someone-attacked-me,ohn mah ah-greh-SAY
atm-cash.banknote,bee-YEH
numbers-money.yu-n,yew-AHN
sim-data.is-there-coverage-in,ee ah-teel dew ray-ZOH ah {}
border-customs.visa,vee-ZAH
toilets.not-for-drinking,oh nohn poh-TAH-bluh
accessibility.guide-dog,say mohn shyehn GEED
pronouns-verbs.buy,ash-TAY
question-words.also,oh-SEE
medical-conditions.my-blood-type-is,mohn groop sahn-GEHN eh {}
pharmacy-symptoms.is-this-safe-to-take-with,pwee-zhuh luh prahn-druh ah-VEK {}
police-consulate.i-did-not-agree-to-this-price,zhuh nay pah zak-sep-tay suh PREE
atm-cash.coin,PYESS
numbers-money.ku-i,yew-AHN
sim-data.signal,ray-ZOH
border-customs.i-have-no-food-or-plants,zhuh nay nee noo-ree-tewr nee PLAHNT
toilets.accessible-toilet,twa-LET ak-seh-SEE-bluh
pronouns-verbs.like,eh-MAY
question-words.all-both,too / too lay DUH
medical-conditions.do-not-give-me,nuh muh doh-nay pah duh {}
pharmacy-symptoms.i-feel-dizzy,zhay day vair-TEEZH
police-consulate.please-write-the-report-number,ay-kree-vay luh new-may-roh duh lah PLEHNT
atm-cash.cash-only,es-pess ew-neek-MAHN
sim-data.esim,ee-SEEM
border-customs.passport-control,kohn-trohl day pass-POR
toilets.where-can-i-wash-my-hands,oo pwee-zhuh muh lah-vay lay MEHN
pronouns-verbs.need,ah-vwar buh-ZWEHN duh
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,zhuh swee zah-lair-zheek ah las-pee-reen ay ah lee-bew-proh-FEN
pharmacy-symptoms.ibuprofen,ee-bew-proh-FEN
police-consulate.it-happened-here,say tah-ree-vay ee-SEE
atm-cash.fee,FREH
sim-data.prepaid,pray-pay-YAY
border-customs.customs,DWAHN
toilets.can-i-flush-the-paper,pwee-zhuh zhuh-tay luh pah-pyay dahn lah kew-VET
medical-conditions.my-injector-is-in-my-bag,mohn nehn-zhek-tur eh dahn mohn SAK
pharmacy-symptoms.i-have-a-sore-throat,zhay mal ah lah GORZH
police-consulate.may-i-have-a-copy-of-the-report,pwee-zhah-vwar ewn koh-pee duh lah PLEHNT
atm-cash.change,lah moh-NEH
sim-data.roaming,ee-tee-nay-RAHNSS
border-customs.baggage-claim,lee-vreh-zohn day bah-GAZH
toilets.is-there-a-toilet-on-board,ee ah-teel day twa-LET ah BOR
medical-conditions.i-am-allergic-to-sulfa-drugs,zhuh swee zah-lair-zheek oh sewl-fah-MEED
pharmacy-symptoms.can-i-get-this-medicine-here,pwee-zhuh ob-tuh-neer suh may-dee-kah-mahn ee-SEE
police-consulate.i-will-not-sign-anything-i-cannot-read,zhuh nuh seeny ryehn kuh zhuh nuh puh pah LEER
atm-cash.exchange-rate,toh duh SHAHNZH
border-customs.customs-declaration,day-klah-rah-syohn ahn DWAHN
toilets.the-toilet-will-not-flush,lah shass doh nuh marsh PAH
pharmacy-symptoms.bandage,pahnss-MAHN
police-consulate.am-i-free-to-go,swee-zhuh lee-bruh duh par-TEER
atm-cash.bank,BAHNK
border-customs.arrival-card,feesh duh day-bar-kuh-MAHN
toilets.baby-change,TAH-bluh ah lahn-ZHAY
pharmacy-symptoms.the-pain-is-severe,lah doo-lur eh treh FORT
police-consulate.i-do-not-want-to-go-with-you,zhuh nuh vuh pah voo SWEE-vruh
atm-cash.money-exchange,bew-roh duh SHAHNZH
border-customs.transit,trahn-ZEET
toilets.squat-toilet,twa-LET ah lah TEWRK
pharmacy-symptoms.antiseptic,ahn-tee-sep-TEEK
atm-cash.pin,kohd kohn-fee-dahn-SYEL
border-customs.boarding-pass,kart dahm-bar-kuh-MAHN
pharmacy-symptoms.i-feel-nauseous,zhay lah noh-ZAY
pharmacy-symptoms.i-have-a-rash,zhay ewn ay-rewp-syohn kew-tah-NAY
pharmacy-symptoms.before-or-after-food,ah-vahn oo ah-preh lay ruh-PAH
pharmacy-symptoms.i-think-it-is-infected,zhuh pahnss kuh say tehn-fek-TAY
pharmacy-symptoms.motion-sickness-tablets,kohm-pree-may kohn-truh luh mal day trahn-SPOR
pharmacy-symptoms.i-have-a-cut,zhay ewn koo-PEWR
pharmacy-symptoms.antacid,ahn-tee-ah-SEED
pharmacy-symptoms.i-have-a-burn,zhay ewn brew-LEWR
pharmacy-symptoms.it-started-days-ago,sah ah koh-mahn-say eel yah {} ZHOOR
pharmacy-symptoms.cough-medicine,see-roh kohn-truh lah TOO
pharmacy-symptoms.is-this-safe-during-pregnancy,ess suh sahn dahn-zhay pahn-dahn lah groh-SESS
tax-refund.is-tax-free-shopping-available,fet voo lah day-TAKS
trail-transport.how-long-is-the-wait,kohm-byehn duh tahn dah-TAHNT
place-words.tourist-spot-sightseeing-area,seet too-rees-TEEK
common-signs.open-operating,ahn sair-VEES
time-scheduling.how-long-does-it-take,kohm-byehn duh tahn foh-TEEL
transit-rides.can-i-use-this-ticket,pwee-zhuh ew-tee-lee-zay suh bee-YEH
common-signs.closed,fair-MAY
pronouns-verbs.there-is-have,eel ee AH
common-signs.stopped-stop,ah-REH
pronouns-verbs.there-is-not-do-not-have,eel nyah pah duh
emergency-medical.i-feel-unwell,zhuh nuh muh sahn pah BYEHN
food-ordering.what-do-you-recommend,kuh ruh-koh-mahn-day VOO
shopping.is-there-a-discount,ee ah-teel ewn ray-dewk-SYOHN
hotel-basics.is-wi-fi-free,luh wee-fee eh-teel grah-TWEE
hotel-requests.another-towel-please,ewn oh-truh sair-VYET seel voo PLEH
numbers-money.2-items,duh zar-TEE-kluh
social-basics.good-night,bon NWEE
quick-responses.can-possible,say poh-SEE-bluh
phone-translation.please-type-it-and-show-me,tah-pay LUH ay mohn-tray MWAH
phone-text-power.may-i-charge-my-phone-here,pwee-zhuh ruh-shar-zhay mohn tay-lay-fon ee-SEE
pronouns-verbs.want-to-verb,zhuh voo-DREH + ehn-fee-nee-TEEF
emergency-medical.this-is-an-emergency,say tewn ewr-ZHAHNSS
lost-rescue.please-look-at-my-current-location,ruh-gar-day mah poh-zee-syohn ak-TWEL
payment-receipt.please-write-the-number,ay-kree-vay luh SHEE-fruh seel voo PLEH
shopping.where-do-i-pay,oo dwah-zhuh pay-YAY
hotel-words.luggage-storage,kohn-seeny ah bah-GAZH
hotel-basics.how-much-per-night,kohm-byehn par NWEE
hotel-requests.what-time-is-check-out,ah kel ur eh luh day-PAR
communication.i-cannot-make-out-what-you-are-saying,zhuh nah-reev pah ah voo kohm-PRAHN-druh
quick-responses.cannot-not-possible,suh neh pah poh-SEE-bluh
taxi.i-will-get-off-here,zhuh deh-sahn zee-SEE
pickup-meeting.please-call-a-taxi,ah-puh-lay uhn tak-SEE seel voo PLEH
pronouns-verbs.want-thing,zhuh voo-DREH + NOHN
emergency-medical.i-am-having-a-severe-allergic-reaction,zhuh feh uhn shok ah-nah-fee-lak-TEEK
lost-rescue.my-child-is-missing,mohn nahn-fahn ah dees-pah-REW
food-ordering.water-please,duh LOH seel voo PLEH
attractions-tickets.could-you-take-a-photo-for-us,poo-ryay voo noo prahn-druh ahn foh-TOH
payment-receipt.how-much-in-total,kohm-byehn oh toh-TAL
shopping.i-will-take-this,zhuh prahn suh-SEE
hiking-parks.is-this-trail-suitable-for-beginners,suh sahn-tyay eh-teel poor day-bew-TAHN
hotel-basics.is-breakfast-included,luh puh-tee day-zhuh-nay eh-teel ehn-KLEW
hotel-requests.can-i-check-in-early,pwee-zhah-ree-vay plew TOH
communication.i-do-not-understand,zhuh nuh kohm-prahn PAH
quick-responses.okay-fine,dah-KOR
phone-translation.please-look-at-the-screen,ruh-gar-day lay-KRAHN
pronouns-verbs.need-thing,zhay buh-ZWEHN duh + NOHN
question-words.how-much-what-price,kohm-byehn sah KOOT
emergency-medical.i-cannot-breathe,zhuh nuh puh plew res-pee-RAY
lost-rescue.i-do-not-know-where-i-am,zhuh nuh seh pah oo zhuh SWEE
payment-receipt.can-we-pay-separately,puh-tohn pay-yay say-pah-ray-MAHN
shopping.what-is-this,kess kuh SAY
hotel-basics.may-i-see-the-room,pwee-zhuh vwar lah SHAHM-bruh
hotel-requests.another-night,pwee-zhuh res-tay ewn nwee duh PLEW
communication.i-cannot-read-it,zhuh nuh puh pah luh LEER
quick-responses.no-good-not-allowed-will-not-work,sah nuh vah PAH
taxi.please-get-me-there-in-time-for-the-shinkansen,day-poh-zay mwah ah tahn poor luh sheen-kahn-SEN
pronouns-verbs.looking-for-thing,zhuh SHAIRSH + NOHN
emergency-medical.i-am-bleeding-badly,zhuh seny boh-KOO
lost-rescue.my-friend-is-hurt,mohn nah-mee eh bleh-SAY
dietary-needs.does-it-contain-fish-stock,ee ah-teel dew boo-yohn duh pwah-SOHN
payment-receipt.is-tax-included,lah tay-vay-AH eh tehn-KLEWZ
shopping.where-can-i-buy,oo pwee-zhuh ash-TAY {}
hotel-basics.for-nights,poor {} NWEE
hotel-requests.is-there-a-safe,ee ah-teel uhn koh-fruh FOR
emergency-medical.i-have-chest-pain,zhay ewn doo-lur ah lah pwah-TREEN
lost-rescue.i-lost-my-wallet,zhay pair-dew mohn por-tuh-FUHY
payment-receipt.my-card-was-declined,mah kart ah ay-tay ruh-few-ZAY
shopping.do-you-have-this-in-stock,lah-vay voo ahn STOK
hotel-basics.two-beds,duh lee say-pah-RAY seel voo PLEH
hotel-requests.another-blanket,ewn oh-truh koo-vair-TEWR seel voo PLEH
time-words.night,lah NWEE
emergency-medical.this-person-is-unconscious,set pair-son eh tehn-kohn-SYAHNT
lost-rescue.i-lost-my-bag,zhay pair-dew mohn SAK
food-ordering.can-a-vegetarian-eat-this,uhn vay-zhay-tah-ryehn puh-teel mahn-zhay SAH
payment-receipt.the-bill-is-wrong,zhuh krwah keel yah ewn eh-RUR
shopping.two-of-these,duh kom SAH seel voo PLEH
hotel-basics.is-there-air-conditioning,ee ah-teel lah klee-mah-tee-zah-SYOHN
hotel-requests.wake-up-call,ray-vey-yay mwah ah {} seel voo PLEH
social-basics.okay-fine-i-am-okay,sah VAH
emergency-medical.where-is-the-nearest-hospital,oo eh loh-pee-tal luh plew PROSH
lost-rescue.where-is-lost-and-found,oo sohn lay zob-zheh troo-VAY
payment-receipt.i-already-paid,zhay day-zhah pay-YAY
shopping.what-is-it-made-of,say feh ahn KWAH
emergency-medical.what-is-the-emergency-number,kel eh luh new-may-roh dewr-ZHAHNSS
lost-rescue.i-cannot-find-my-hotel,zhuh nuh troov pah mohn noh-TEL
emergency-medical.is-there-a-doctor-who-speaks-english,ee ah-teel uhn mayd-sehn kee parl ahn-GLEH
lost-rescue.i-left-it-on-the-train,zhuh lay leh-say dahn luh TREHN
dietary-needs.i-have-a-severe-allergy-to,zhay ewn ah-lair-zhee GRAHV ah {}
communication.please-write-it-in-roman-letters,ay-kree-vay luh ahn nal-fah-beh lah-TEHN
emergency-medical.i-think-a-bone-is-broken,zhuh krwah ah-vwar ewn frak-TEWR
lost-rescue.i-cannot-get-down,zhuh nuh puh pah deh-SAHN-druh
emergency-medical.please-call-my-emergency-contact,ah-puh-lay mohn kohn-tak dewr-ZHAHNSS
emergency-medical.i-have-travel-insurance,zhay ewn ah-sew-rahnss vwah-YAZH
numbers-money.yen,YEN
numbers-money.yen-symbol,YEN
numbers-money.euro,uh-ROH
numbers-money.euro-symbol,uh-ROH
transit-rides.do-i-need-to-validate,zhuh dwah vah-lee-DAY mohn bee-YAY
rail-station-words.ticket-validator,vah-lee-DUHR
