concept_id,respell
transit-rides.i-am-in-a-hurry,SAH-yah suh-DAHNG BOO-roo BOO-roo
border-customs.this-is-for-personal-use,EE-nee OON-took puh-mah-KEYE-ahn pree-BAH-dee
rail-station-words.carriage,guhr-BOHNG
common-signs.do-not-touch,dee-LAH-rahng muh-nyuhn-TOOH
utility-templates.how-much-is,{} buh-RAH-pah?
accessibility.help-me-carry,TOH-lohng BAHN-too BAH-wah EE-nee
toilets.may-i-have-the-toilet-key,BOH-leh MEEN-tah KOON-chee TOY-leht?
pronouns-verbs.be-called-call,buhr-NAH-mah
question-words.this,EE-nee
medical-conditions.i-carry-an-adrenaline-injector,SAH-yah BAH-wah soon-TEE-kahn ah-dreh-NAH-leen
pharmacy-symptoms.how-much-should-i-take,doh-SEES-nyah buh-RAH-pah?
body-parts.arm,luh-NGAHN
police-consulate.please-leave-me-alone,TOH-lohng JAH-ngahn GAHNG-goo SAH-yah
dietary-needs.i-do-not-eat,SAH-yah TEE-dahk MAH-kahn {}
trail-words.down-downhill,TOO-roon
weather.fog,KAH-boot
room-problems.the-heating-does-not-work,puh-mah-NAHS-nyah TEE-dahk buhr-FOONG-see
laundry.dry-cleaning,dreye KLEE-neeng
introductions.this-is-my-husband-wife,EE-nee soo-AH-mee / EES-tree SAH-yah
numbers-money.b,duh-LAH-pahn
atm-cash.please-give-me-smaller-notes,MEEN-tah puh-CHAH-hahn yahng luh-BEEH kuh-CHEEL
social-basics.no-problem,TEE-dahk AH-pah AH-pah
communication.can-you-help-me,BEE-sah BAHN-too SAH-yah?
sim-data.i-have-no-signal,TEE-dahk AH-dah SEE-nyahl
etiquette.did-not-mean-to-offend,"MAH-ahf, BOO-kahn MAHK-sood SAH-yah muh-NYEENG-goong"
children.crib,AH-dah tuhm-PAHT TEE-door BAH-yee?
time-words.summer,MOO-seem PAH-nahs
months.october,ohk-TOH-buhr
directions.how-far-is-it,buh-RAH-pah JAH-ooh?
quick-directions.behind,dee buh-LAH-kahng
transit-rides.which-platform,PEH-rohn MAH-nah?
border-customs.i-am-in-transit,SAH-yah TRAHN-seet
rail-station-words.seat,KOOR-see
common-signs.temporarily-closed,TOO-toop suh-muhn-TAH-rah
utility-templates.is-this,EE-nee {}?
accessibility.board-first,BOH-leh SAH-yah MAH-sook DOO-loo?
toilets.there-is-no-toilet-paper,TEE-dahk AH-dah TEE-soo TOY-leht
pronouns-verbs.have,POO-nyah
question-words.that,EE-too
medical-conditions.i-take-medicine-for,SAH-yah MEE-noom OH-baht OON-took {}
pharmacy-symptoms.i-am-vomiting,SAH-yah MOON-tah
body-parts.foot,KAH-kee
police-consulate.i-was-robbed,SAH-yah dee-RAHM-pohk
dietary-needs.i-am-allergic-to,SAH-yah ah-LEHR-gee {}
trail-words.one-way,suh-KAH-lee JAH-lahn
weather.heat,PAH-nahs
laundry.dryer,muh-SEEN puh-nguh-REENG
introductions.this-is-my-daughter-son,EE-nee AH-nahk SAH-yah
numbers-money.ji,suhm-BEE-lahn
atm-cash.do-you-have-change,AH-dah OO-ahng kuh-CHEEL?
social-basics.i-do-not-know,SAH-yah TEE-dahk TAH-hoo
communication.please-show-me-the-text,TOH-lohng toon-JOOK-kahn too-lee-SAHN-nyah
sim-data.please-write-the-wifi-password,TOH-lohng TOO-lees PAHS-wohrd WEE-fee
etiquette.what-is-customary,kuh-bee-ah-SAH-ahn dee SEE-nee bah-geye-MAH-nah?
children.warm-this-bottle,TOH-lohng hah-NGAHT-kahn BOH-tohl SOO-soo EE-nee
time-words.fall,MOO-seem GOO-goor
months.november,noh-VEHM-buhr
directions.which-exit,PEEN-too kuh-LOO-ar MAH-nah?
transit-rides.what-time-is-the-next-one,buh-ree-KOOT-nyah jahm buh-RAH-pah?
border-customs.i-have-in-cash,SAH-yah muhm-BAH-wah OO-ahng TOO-neye {}
rail-station-words.last-train,kuh-REH-tah tuh-RAH-keer
utility-templates.please,MEEN-tah {}
accessibility.door-width,luh-BAR peen-TOO-nyah buh-RAH-pah?
toilets.toilet-paper,TEE-soo TOY-leht
pronouns-verbs.do-not-have,TEE-dahk POO-nyah
question-words.here,dee SEE-nee
medical-conditions.i-take-blood-thinners,SAH-yah MEE-noom OH-baht puh-nguhn-CHUHR DAH-rah
pharmacy-symptoms.rehydration-salts,oh-RAH-leet
body-parts.hand,TAH-ngahn
police-consulate.i-want-a-lawyer,SAH-yah mow puh-ngah-CHAH-rah
trail-words.round-trip,POO-lahng puhr-GEE
weather.cold,DEE-ngeen
laundry.coin-operated,PAH-keye KOH-een
introductions.i-am-traveling-alone,SAH-yah buh-puhr-GEE-ahn suhn-DEE-ree
numbers-money.sh,suh-POO-looh
atm-cash.may-i-pay-in,BOH-leh BAH-yar PAH-keye {}?
sim-data.sim-card,KAR-too seem
etiquette.keep-the-change,TEE-dahk puhr-LOO kuhm-bah-LEE-ahn
children.car-seat,KAH-mee puhr-LOO kahr seet AH-nahk
time-words.winter,MOO-seem DEE-ngeen
months.december,deh-SEHM-buhr
directions.can-you-show-me-the-way,BEE-sah toon-JOOK-kahn jah-LAHN-nyah?
transit-rides.i-went-past-my-stop,SAH-yah kuh-leh-WAH-tahn
border-customs.this-is-a-gift,EE-nee hah-DEE-ah
rail-station-words.delayed,tuhr-LAHM-baht
utility-templates.i-am-looking-for,SAH-yah CHAH-ree {}
accessibility.wheelchair-width,KOOR-see ROH-dah SAH-yah luh-BAR {} sehn-tee-MEH-tuhr
toilets.it-is-out-of-order,EE-nee ROO-sahk
pronouns-verbs.go,puhr-GEE
question-words.there,dee SAH-nah
medical-conditions.medicine-allergy,ah-LEHR-gee OH-baht: {}
pharmacy-symptoms.how-many-times-a-day,buh-RAH-pah KAH-lee suh-HAH-ree?
body-parts.knee,LOO-toot
police-consulate.please-notify-my-consulate,TOH-lohng buh-REE TAH-hoo kohn-SOO-laht SAH-yah
weather.humid,luhm-BAHP
numbers-money.y-b-i,suh-RAH-toos
atm-cash.please-charge-in-local-currency,TOH-lohng TAH-geeh DAH-lahm roo-PEE-ah
sim-data.where-can-i-buy-a-plug-adapter,dee MAH-nah BEE-sah buh-LEE ah-DAHP-tohr choh-LOH-kahn?
children.stroller,STROH-luhr
directions.north,oo-TAH-rah
border-customs.where-do-i-collect-my-baggage,AHM-beel bah-GAH-see dee MAH-nah?
rail-station-words.final-stop,stah-SEE-oon tuh-RAH-keer
utility-templates.do-you-accept,tuh-REE-mah {}?
accessibility.hard-of-hearing,puhn-duh-NGAH-rahn SAH-yah KOO-rahng
toilets.out-of-order,ROO-sahk
pronouns-verbs.come,DAH-tahng
question-words.a-little,suh-DEE-keet
medical-conditions.this-card-lists-my-conditions,EE-nee DAHF-tar kohn-DEE-see MEH-dees SAH-yah
pharmacy-symptoms.i-have-a-stomach-ache,puh-ROOT SAH-yah SAH-keet
body-parts.ankle,puhr-guh-LAH-ngahn KAH-kee
police-consulate.i-am-calling-the-police,SAH-yah AH-kahn teh-LEH-pohn poh-LEE-see
weather.sunrise,mah-tah-HAH-ree tuhr-BEET
numbers-money.y-qi-n,suh-REE-boo
atm-cash.where-can-i-get-coins,dee MAH-nah BEE-sah DAH-paht KOH-een?
sim-data.mobile-data,koo-OH-tah een-tuhr-NEHT
children.playground,AH-dah TAH-mahn buhr-MAH-een?
directions.south,suh-LAH-tahn
border-customs.how-long-may-i-stay,BOH-leh TEENG-gahl buh-RAH-pah LAH-mah?
rail-station-words.ticket-validator,muh-SEEN vah-lee-DAH-see
utility-templates.i-cannot-find,SAH-yah TEE-dahk muh-nuh-MOO-kahn {}
accessibility.speak-louder,TOH-lohng bee-CHAH-rah luh-BEEH kuh-RAHS
toilets.mens-toilet,TOY-leht PREE-ah
pronouns-verbs.would-like,EE-ngeen
question-words.some,buh-buh-RAH-pah
medical-conditions.this-is-my-medicine,EE-nee OH-baht SAH-yah
pharmacy-symptoms.i-have-a-cough,SAH-yah BAH-took
body-parts.skin,KOO-leet
police-consulate.am-i-under-arrest,SAH-yah dee-TAHNG-kahp?
weather.flood,BAHN-jeer
numbers-money.y-w-n,suh-POO-looh REE-boo
atm-cash.is-there-a-minimum-for-cards,AH-dah mee-NEE-moom OON-took KAR-too?
sim-data.can-i-top-up-this-sim,BEE-sah EE-see POOL-sah?
directions.east,TEE-moor
border-customs.i-have-a-connecting-flight,SAH-yah AH-dah puh-nuhr-BAH-ngahn lahn-JOO-tahn
utility-templates.there-is-a-problem-with,AH-dah mah-SAH-lah duh-NGAHN {}
accessibility.visually-impaired,SAH-yah too-nah-NEH-trah
toilets.womens-toilet,TOY-leht wah-NEE-tah
pronouns-verbs.want,mow
question-words.very,SAH-ngaht
medical-conditions.please-give-me-sugar-or-juice,TOH-lohng buh-REE SAH-yah GOO-lah AH-tow joos
pharmacy-symptoms.antihistamine,ahn-tee-hees-TAH-meen
police-consulate.no-thank-you-i-am-not-interested,"tuh-REE-mah KAH-seeh, SAH-yah TEE-dahk tuhr-TAH-reek"
weather.avalanche-risk,RAH-wahn lohng-SOH-rahn SAHL-joo
numbers-money.b-n,suh-tuh-NGAH
atm-cash.atm,ah-teh-EHM
sim-data.top-up,EE-see POOL-sah
directions.west,BAH-raht
border-customs.may-i-have-an-entry-stamp,BOH-leh MEEN-tah chahp MAH-sook?
accessibility.take-your-arm,BOH-leh SAH-yah puh-GAHNG luh-NGAHN-nyah?
toilets.drinking-water,AH-eer SEE-ahp MEE-noom
pronouns-verbs.look-for,muhn-CHAH-ree
question-words.too,tuhr-LAH-loo
medical-conditions.inject-it-into-my-outer-thigh,soon-TEEK-kahn kuh OH-toht PAH-hah LOO-ar SAH-yah
pharmacy-symptoms.anti-diarrhea-medicine,OH-baht dee-AH-reh
police-consulate.someone-attacked-me,SAH-yah dee-suh-RAHNG OH-rahng
atm-cash.banknote,OO-ahng kuhr-TAHS
sim-data.is-there-coverage-in,AH-dah SEE-nyahl dee {}?
border-customs.visa,VEE-sah
accessibility.guide-dog,EE-nee AHN-jeeng puh-MAHN-doo SAH-yah
toilets.not-for-drinking,AH-eer TEE-dahk LAH-yahk MEE-noom
pronouns-verbs.buy,muhm-buh-LEE
question-words.also,JOO-gah
medical-conditions.my-blood-type-is,goh-LOH-ngahn DAH-rah SAH-yah {}
pharmacy-symptoms.is-this-safe-to-take-with,EE-nee AH-mahn dee-MEE-noom buhr-SAH-mah {}?
police-consulate.i-did-not-agree-to-this-price,SAH-yah TEE-dahk suh-TOO-joo HAR-gah EE-nee
atm-cash.coin,KOH-een
sim-data.signal,SEE-nyahl
border-customs.i-have-no-food-or-plants,SAH-yah TEE-dahk BAH-wah mah-KAH-nahn AH-tow tah-NAH-mahn
toilets.accessible-toilet,TOY-leht dee-sah-bee-LEE-tahs
pronouns-verbs.like,SOO-kah
question-words.all-both,suh-MOO-ah
medical-conditions.do-not-give-me,JAH-ngahn buh-REE SAH-yah {}
pharmacy-symptoms.i-feel-dizzy,SAH-yah POO-seeng
police-consulate.please-write-the-report-number,TOH-lohng TOO-lees NOH-mohr lah-poh-RAHN-nyah
atm-cash.cash-only,TOO-neye SAH-jah
sim-data.esim,EE-seem
border-customs.passport-control,ee-mee-GRAH-see
toilets.where-can-i-wash-my-hands,dee MAH-nah BEE-sah CHOO-chee TAH-ngahn?
pronouns-verbs.need,puhr-LOO
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,SAH-yah ah-LEHR-gee ahs-PEE-reen dahn ee-boo-PROH-fehn
pharmacy-symptoms.ibuprofen,ee-boo-PROH-fehn
police-consulate.it-happened-here,kuh-jah-dee-AHN-nyah dee SEE-nee
atm-cash.fee,bee-AH-yah
sim-data.prepaid,prah-BAH-yar
border-customs.customs,BEH-ah CHOO-keye
toilets.can-i-flush-the-paper,tee-SOO-nyah BOH-leh dee-BOO-ahng kuh KLOH-seht?
medical-conditions.my-injector-is-in-my-bag,soon-TEE-kahn SAH-yah AH-dah dee tahs
pharmacy-symptoms.i-have-a-sore-throat,tuhng-goh-ROH-kahn SAH-yah SAH-keet
police-consulate.may-i-have-a-copy-of-the-report,BOH-leh MEEN-tah sah-LEE-nahn lah-poh-RAHN-nyah?
atm-cash.change,kuhm-bah-LEE-ahn
sim-data.roaming,ROH-meeng
border-customs.baggage-claim,puh-ngahm-BEE-lahn bah-GAH-see
toilets.is-there-a-toilet-on-board,AH-dah TOY-leht dee DAH-lahm?
medical-conditions.i-am-allergic-to-sulfa-drugs,SAH-yah ah-LEHR-gee OH-baht SOOL-fah
pharmacy-symptoms.can-i-get-this-medicine-here,OH-baht EE-nee AH-dah dee SEE-nee?
police-consulate.i-will-not-sign-anything-i-cannot-read,SAH-yah TEE-dahk TAHN-dah TAH-ngahn yahng TEE-dahk BEE-sah SAH-yah BAH-chah
atm-cash.exchange-rate,koors
border-customs.customs-declaration,puhm-buh-ree-tah-HOO-ahn pah-BEH-ahn
toilets.the-toilet-will-not-flush,toy-LEHT-nyah TEE-dahk BEE-sah dee-SEE-rahm
pharmacy-symptoms.bandage,PLEHS-tuhr
police-consulate.am-i-free-to-go,SAH-yah BOH-leh puhr-GEE?
atm-cash.bank,bahnk
border-customs.arrival-card,KAR-too kuh-dah-TAH-ngahn
toilets.baby-change,ROO-ahng GAHN-tee BAH-yee
pharmacy-symptoms.the-pain-is-severe,sah-KEET-nyah PAH-rah
police-consulate.i-do-not-want-to-go-with-you,SAH-yah TEE-dahk mow EE-koot
atm-cash.money-exchange,MAH-nee CHEHN-juhr
border-customs.transit,TRAHN-seet
toilets.squat-toilet,KLOH-seht JOHNG-kohk
pharmacy-symptoms.antiseptic,ahn-tee-SEHP-teek
atm-cash.pin,peen
border-customs.boarding-pass,BOR-deeng pahs
pharmacy-symptoms.i-feel-nauseous,SAH-yah MOO-ahl
pharmacy-symptoms.i-have-a-rash,KOO-leet SAH-yah ROO-ahm
pharmacy-symptoms.before-or-after-food,suh-buh-LOOM AH-tow suh-SOO-dah MAH-kahn?
pharmacy-symptoms.i-think-it-is-infected,suh-puhr-TEE-nyah een-FEHK-see
pharmacy-symptoms.motion-sickness-tablets,OH-baht MAH-book puhr-jah-LAH-nahn
pharmacy-symptoms.i-have-a-cut,SAH-yah AH-dah LOO-kah SAH-yaht
pharmacy-symptoms.antacid,ahn-tah-SEE-dah
pharmacy-symptoms.i-have-a-burn,SAH-yah LOO-kah BAH-kar
pharmacy-symptoms.it-started-days-ago,MOO-leye {} HAH-ree LAH-loo
pharmacy-symptoms.cough-medicine,OH-baht BAH-took
pharmacy-symptoms.is-this-safe-during-pregnancy,EE-nee AH-mahn OON-took EE-boo HAH-meel?
trail-transport.how-long-is-the-wait,buh-RAH-pah LAH-mah muh-NOONG-goo?
tax-refund.is-tax-free-shopping-available,AH-dah lah-YAH-nahn vaht REE-fahnd?
place-words.tourist-spot-sightseeing-area,tuhm-PAHT wee-SAH-tah
common-signs.open-operating,buh-roh-puh-RAH-see
time-scheduling.how-long-does-it-take,buh-RAH-pah LAH-mah?
transit-rides.can-i-use-this-ticket,TEE-keht EE-nee BEE-sah dee-PAH-keye?
common-signs.closed,TOO-toop
pronouns-verbs.there-is-have,AH-dah
common-signs.stopped-stop,buhr-huhn-TEE
transit-rides.do-i-need-to-validate,EE-nee puhr-LOO tahp een DOO-loo?
pronouns-verbs.there-is-not-do-not-have,TEE-dahk AH-dah
emergency-medical.i-feel-unwell,SAH-yah TEE-dahk EH-nahk BAH-dahn
food-ordering.what-do-you-recommend,AH-pah yahng EH-nahk dee SEE-nee?
hotel-basics.is-wi-fi-free,WEE-fee-nyah GRAH-tees?
hotel-requests.another-towel-please,MEEN-tah HAHN-dook LAH-gee
shopping.is-there-a-discount,AH-dah DEES-kohn?
social-basics.good-night,suh-LAH-maht TEE-door
quick-responses.can-possible,BEE-sah
phone-translation.please-type-it-and-show-me,TOH-lohng kuh-TEEK dahn toon-JOOK-kahn
phone-text-power.may-i-charge-my-phone-here,BOH-leh chahs hah-PEH dee SEE-nee?
pronouns-verbs.want-to-verb,mow + KAH-tah kuhr-JAH
emergency-medical.this-is-an-emergency,EE-nee dah-ROO-raht!
lost-rescue.please-look-at-my-current-location,TOH-lohng LEE-haht loh-KAH-see SAH-yah suh-KAH-rahng
hotel-words.luggage-storage,puh-nee-TEE-pahn BAH-rahng
hotel-basics.how-much-per-night,buh-RAH-pah puhr MAH-lahm?
hotel-requests.what-time-is-check-out,chehk-OWT jahm buh-RAH-pah?
payment-receipt.please-write-the-number,TOH-lohng TOO-lees ahng-KAH-nyah
shopping.where-do-i-pay,BAH-yar dee MAH-nah?
communication.i-cannot-make-out-what-you-are-saying,SAH-yah TEE-dahk muh-NAHNG-kahp oo-chah-PAHN-nyah
quick-responses.cannot-not-possible,TEE-dahk BEE-sah
taxi.i-will-get-off-here,SAH-yah TOO-roon dee SEE-nee
pickup-meeting.please-call-a-taxi,TOH-lohng PAHNG-geel TAHK-see
pronouns-verbs.want-thing,mow + BEHN-dah
emergency-medical.i-am-having-a-severe-allergic-reaction,SAH-yah muh-ngah-LAH-mee ah-nah-fee-LAHK-sees
lost-rescue.my-child-is-missing,AH-nahk SAH-yah HEE-lahng
food-ordering.water-please,MEEN-tah AH-eer POO-teeh
hiking-parks.is-this-trail-suitable-for-beginners,JAH-loor EE-nee CHOH-chohk OON-took puh-MOO-lah?
hotel-basics.is-breakfast-included,tuhr-MAH-sook sah-RAH-pahn?
hotel-requests.can-i-check-in-early,BOH-leh UHR-lee chehk-EEN?
attractions-tickets.could-you-take-a-photo-for-us,BEE-sah foh-TOH-kahn KAH-mee?
payment-receipt.how-much-in-total,toh-TAHL-nyah buh-RAH-pah?
shopping.i-will-take-this,SAH-yah AHM-beel EE-nee
communication.i-do-not-understand,SAH-yah TEE-dahk muh-nguhr-TEE
quick-responses.okay-fine,BAH-eek
phone-translation.please-look-at-the-screen,TOH-lohng LEE-haht lah-YAR-nyah
pronouns-verbs.need-thing,puhr-LOO + BEHN-dah
question-words.how-much-what-price,buh-RAH-pah har-GAH-nyah
emergency-medical.i-cannot-breathe,SAH-yah TEE-dahk BEE-sah buhr-NAH-pahs
lost-rescue.i-do-not-know-where-i-am,SAH-yah TEE-dahk TAH-hoo SAH-yah dee MAH-nah
hotel-basics.may-i-see-the-room,BOH-leh LEE-haht kah-MAR-nyah?
hotel-requests.another-night,BOH-leh TAHM-bah SAH-too MAH-lahm?
payment-receipt.can-we-pay-separately,BOH-leh BAH-yar tuhr-PEE-sah?
shopping.what-is-this,EE-nee AH-pah?
communication.i-cannot-read-it,SAH-yah TEE-dahk BEE-sah muhm-bah-CHAH-nyah
quick-responses.no-good-not-allowed-will-not-work,TEE-dahk BOH-leh
pronouns-verbs.looking-for-thing,CHAH-ree + BEHN-dah
emergency-medical.i-am-bleeding-badly,puhr-dah-RAH-hahn SAH-yah HEH-baht
lost-rescue.my-friend-is-hurt,tuh-MAHN SAH-yah tuhr-LOO-kah
dietary-needs.does-it-contain-fish-stock,AH-dah tuh-RAH-see AH-tow KAHL-doo EE-kahn?
hotel-basics.for-nights,OON-took {} MAH-lahm
hotel-requests.is-there-a-safe,AH-dah sehf DEH-poh-seet bohks?
payment-receipt.is-tax-included,SOO-dah tuhr-MAH-sook PAH-jahk?
shopping.where-can-i-buy,dee MAH-nah BEE-sah buh-LEE {}?
emergency-medical.i-have-chest-pain,DAH-dah SAH-yah nyuh-REE
lost-rescue.i-lost-my-wallet,DOHM-peht SAH-yah HEE-lahng
hotel-basics.two-beds,MEEN-tah DOO-ah tuhm-PAHT TEE-door
hotel-requests.another-blanket,MEEN-tah suh-LEE-moot LAH-gee
payment-receipt.my-card-was-declined,KAR-too SAH-yah dee-TOH-lahk
shopping.do-you-have-this-in-stock,AH-dah STOHK-nyah?
time-words.night,MAH-lahm
emergency-medical.this-person-is-unconscious,OH-rahng EE-nee TEE-dahk SAH-dar
lost-rescue.i-lost-my-bag,tahs SAH-yah HEE-lahng
food-ordering.can-a-vegetarian-eat-this,"EE-nee PAH-keye DAH-geeng, EE-kahn, AH-tow tuh-RAH-see?"
hotel-basics.is-there-air-conditioning,AH-dah ah-SEH?
hotel-requests.wake-up-call,TOH-lohng bah-NGOON-kahn SAH-yah jahm {}
payment-receipt.the-bill-is-wrong,suh-puhr-TEE-nyah tah-gee-HAHN-nyah kuh-LEE-roo
shopping.two-of-these,"yahng EE-nee DOO-ah, yah"
social-basics.okay-fine-i-am-okay,SAH-yah BAH-eek BAH-eek SAH-jah
emergency-medical.where-is-the-nearest-hospital,ROO-mah SAH-keet tuhr-duh-KAHT dee MAH-nah?
lost-rescue.where-is-lost-and-found,bah-GEE-ahn BAH-rahng HEE-lahng dee MAH-nah?
payment-receipt.i-already-paid,SAH-yah SOO-dah BAH-yar
shopping.what-is-it-made-of,EE-nee bah-HAHN-nyah AH-pah?
emergency-medical.what-is-the-emergency-number,NOH-mohr dah-roo-RAHT-nyah buh-RAH-pah?
lost-rescue.i-cannot-find-my-hotel,SAH-yah TEE-dahk muh-nuh-MOO-kahn HOH-tehl SAH-yah
emergency-medical.is-there-a-doctor-who-speaks-english,AH-dah DOHK-tuhr yahng BEE-sah bah-HAH-sah EENG-grees?
lost-rescue.i-left-it-on-the-train,bah-RAHNG-nyah tuhr-TEENG-gahl dee kuh-REH-tah
dietary-needs.i-have-a-severe-allergy-to,SAH-yah ah-LEHR-gee buh-RAHT {}
emergency-medical.i-think-a-bone-is-broken,suh-puhr-TEE-nyah SAH-yah PAH-tah TOO-lahng
lost-rescue.i-cannot-get-down,SAH-yah TEE-dahk BEE-sah TOO-roon
emergency-medical.please-call-my-emergency-contact,TOH-lohng hoo-BOO-ngee KOHN-tahk dah-ROO-raht SAH-yah
emergency-medical.i-have-travel-insurance,SAH-yah POO-nyah ah-soo-RAHN-see puhr-jah-LAH-nahn
numbers-money.rupiah,roo-PEE-ah
numbers-money.rupiah-symbol,roo-PEE-ah
dietary-needs.no-pork,TAHN-pah BAH-bee
dietary-needs.is-this-halal,EE-nee HAH-lahl?
