concept_id,respell
toilets.accessible-toilet,HAWNG nahm POO pi-gahn
pronouns-verbs.like,CHAWP
question-words.all-both,tang-mot
medical-conditions.do-not-give-me,HAHM HAI {}
pharmacy-symptoms.i-feel-dizzy,wian hua
police-consulate.please-write-the-report-number,CHUAI kian LAYK-TEE JAENG kwahm
atm-cash.cash-only,rap ngern sot TOW-nan
sim-data.esim,ee-sim
border-customs.passport-control,truat nang-sue dern tahng
toilets.where-can-i-wash-my-hands,lahng mue TEE nai
pronouns-verbs.need,TAWNG-gahn
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,pae aes-pai-rin lae ai-boo-proh-fen
pharmacy-symptoms.ibuprofen,ai-boo-proh-fen
police-consulate.it-happened-here,gert TEE-NEE
atm-cash.fee,KAH tam-niam
sim-data.prepaid,ra-bop term ngern
border-customs.customs,sun-la-gah-gawn
toilets.can-i-flush-the-paper,ting gra-daht nai toh DAI mai
medical-conditions.my-injector-is-in-my-bag,yah cheet yoo nai gra-pow
pharmacy-symptoms.i-have-a-sore-throat,jep kaw
police-consulate.may-i-have-a-copy-of-the-report,kaw sam-now bai JAENG kwahm
atm-cash.change,ngern tawn
sim-data.roaming,rohm-ming
border-customs.baggage-claim,rap gra-pow
toilets.is-there-a-toilet-on-board,bon rot mee HAWNG nahm mai
medical-conditions.i-am-allergic-to-sulfa-drugs,pae yah san-fah
pharmacy-symptoms.can-i-get-this-medicine-here,mee yah nee mai
police-consulate.i-will-not-sign-anything-i-cannot-read,"ahn MAI awk, ja MAI sen"
atm-cash.exchange-rate,at-trah laek-plian
border-customs.customs-declaration,kawng TAWNG sam-daeng
toilets.the-toilet-will-not-flush,chak-KROHK got MAI long
pharmacy-symptoms.bandage,PAH pan plae
police-consulate.am-i-free-to-go,pai DAI mai
atm-cash.bank,ta-nah-kahn
border-customs.arrival-card,bat kah-KAO
toilets.baby-change,TEE plian PAH-AWM
pharmacy-symptoms.the-pain-is-severe,puat MAHK
police-consulate.i-do-not-want-to-go-with-you,MAI pai gap kun
atm-cash.money-exchange,rap laek ngern
border-customs.transit,plian KRUEANG
toilets.squat-toilet,SUAM NANG yong
pharmacy-symptoms.antiseptic,yah sai plae
atm-cash.pin,ra-hat
border-customs.boarding-pass,bat KUEN KRUEANG
pharmacy-symptoms.i-feel-nauseous,KLUEN SAI
pharmacy-symptoms.i-have-a-rash,mee puen
pharmacy-symptoms.before-or-after-food,gawn rue lang ah-hahn
pharmacy-symptoms.i-think-it-is-infected,NAH ja tit chuea
pharmacy-symptoms.motion-sickness-tablets,yah GAE mow rot
pharmacy-symptoms.i-have-a-cut,mee baht-plae
pharmacy-symptoms.antacid,yah lot grot
pharmacy-symptoms.i-have-a-burn,mee plae MAI
pharmacy-symptoms.it-started-days-ago,RERM mah {} wan
pharmacy-symptoms.cough-medicine,yah GAE ai
pharmacy-symptoms.is-this-safe-during-pregnancy,kon tawng gin DAI mai
trail-transport.how-long-is-the-wait,raw nahn TOW-rai
tax-refund.is-tax-free-shopping-available,mee baw-ri-gahn kuen pah-see mai
place-words.tourist-spot-sightseeing-area,sa-tahn-TEE TAWNG-TIAO
common-signs.open-operating,pert HAI baw-ri-gahn
time-scheduling.how-long-does-it-take,chai way-lah nahn TOW-rai
transit-rides.can-i-use-this-ticket,chai tua nee DAI mai
common-signs.closed,pit HAI baw-ri-gahn
pronouns-verbs.there-is-have,mee
common-signs.stopped-stop,yut
transit-rides.do-i-need-to-validate,TAWNG tae bat gawn mai
pronouns-verbs.there-is-not-do-not-have,MAI mee
emergency-medical.i-feel-unwell,MAI sa-bai
food-ordering.what-do-you-recommend,nae-nam a-rai dee
hotel-basics.is-wi-fi-free,wai-fai free mai
hotel-requests.another-towel-please,kaw PAH chet tua perm
shopping.is-there-a-discount,mee suan-lot mai
social-basics.good-night,rah-tree sa-wat
quick-responses.can-possible,pen pai DAI
phone-translation.please-type-it-and-show-me,pim HAI doo noi
phone-text-power.may-i-charge-my-phone-here,chaht TEE-NEE DAI mai
pronouns-verbs.want-to-verb,yahk ...
emergency-medical.this-is-an-emergency,chuk-chern
lost-rescue.please-look-at-my-current-location,doo tam-naeng pat-ju-ban nee
hotel-words.luggage-storage,TEE fahk gra-pow
hotel-basics.how-much-per-night,kuen la TOW-rai
hotel-requests.what-time-is-check-out,chek-owt gee mohng
payment-receipt.please-write-the-number,CHUAI kian tua-LAYK
shopping.where-do-i-pay,jai ngern TEE nai
communication.i-cannot-make-out-what-you-are-saying,fang MAI tan
quick-responses.cannot-not-possible,pen pai MAI DAI
taxi.i-will-get-off-here,long TEE-NEE
pickup-meeting.please-call-a-taxi,CHUAI RIAK taek-SEE
pronouns-verbs.want-thing,ao ...
emergency-medical.i-am-having-a-severe-allergic-reaction,mee ah-gahn pae run-raeng
lost-rescue.my-child-is-missing,LOOK hai
food-ordering.water-please,kaw nahm plow
hiking-parks.is-this-trail-suitable-for-beginners,mue mai dern DAI mai
hotel-basics.is-breakfast-included,ruam ah-hahn chow mai
hotel-requests.can-i-check-in-early,chek-in gawn DAI mai
attractions-tickets.could-you-take-a-photo-for-us,tai roop HAI DAI mai
payment-receipt.how-much-in-total,tang-mot TOW-rai
shopping.i-will-take-this,ao an nee
communication.i-do-not-understand,MAI KAO-jai
quick-responses.okay-fine,oh-kay
phone-translation.please-look-at-the-screen,doo NAH-jaw noi
pronouns-verbs.need-thing,TAWNG-gahn ...
question-words.how-much-what-price,rah-kah TOW-rai
emergency-medical.i-cannot-breathe,hai-jai MAI awk
lost-rescue.i-do-not-know-where-i-am,MAI roo WAH yoo TEE nai
hotel-basics.may-i-see-the-room,kaw doo HAWNG gawn
hotel-requests.another-night,kaw yoo eek kuen
payment-receipt.can-we-pay-separately,jai YAEK gan DAI mai
shopping.what-is-this,NEE a-rai
communication.i-cannot-read-it,ahn MAI awk
quick-responses.no-good-not-allowed-will-not-work,HAHM
pronouns-verbs.looking-for-thing,hah ...
emergency-medical.i-am-bleeding-badly,lueat awk MAHK
lost-rescue.my-friend-is-hurt,PUEAN baht-jep
dietary-needs.does-it-contain-fish-stock,sai nahm plah mai
hotel-basics.for-nights,{} kuen
hotel-requests.is-there-a-safe,mee TOO sayf mai
payment-receipt.is-tax-included,ruam pah-see laeo mai
shopping.where-can-i-buy,sue {} DAI TEE nai
emergency-medical.i-have-chest-pain,jep NAH-awk
lost-rescue.i-lost-my-wallet,gra-pow ngern hai
hotel-basics.two-beds,kaw tiang YAEK
hotel-requests.another-blanket,kaw PAH-hom perm
payment-receipt.my-card-was-declined,bat chai MAI DAI
shopping.do-you-have-this-in-stock,mee kawng mai
time-words.night,glahng-kuen
emergency-medical.this-person-is-unconscious,kon nee mot sa-ti
lost-rescue.i-lost-my-bag,gra-pow hai
food-ordering.can-a-vegetarian-eat-this,kon mang-sa-wi-rat gin DAI mai
hotel-basics.is-there-air-conditioning,mee ae mai
hotel-requests.wake-up-call,CHUAI pluk tawn {}
payment-receipt.the-bill-is-wrong,bin NAH ja pit
shopping.two-of-these,kaw an nee sawng an
social-basics.okay-fine-i-am-okay,sa-bai dee
emergency-medical.where-is-the-nearest-hospital,rong pa-yah-bahn GLAI sut yoo nai
lost-rescue.where-is-lost-and-found,soon kawng hai yoo nai
payment-receipt.i-already-paid,jai laeo
shopping.what-is-it-made-of,tam jahk a-rai
emergency-medical.what-is-the-emergency-number,ber chuk-chern a-rai
lost-rescue.i-cannot-find-my-hotel,hah rong-raem MAI jer
emergency-medical.is-there-a-doctor-who-speaks-english,mee maw POOT ang-grit DAI mai
lost-rescue.i-left-it-on-the-train,luem wai bon rot-fai
dietary-needs.i-have-a-severe-allergy-to,"pae {} run-raeng, aht tueng tai"
emergency-medical.i-think-a-bone-is-broken,gra-dook NAH ja hak
lost-rescue.i-cannot-get-down,long MAI DAI
emergency-medical.please-call-my-emergency-contact,CHUAI toh hah kon tit-taw chuk-chern
emergency-medical.i-have-travel-insurance,mee pra-gan dern tahng
dietary-needs.no-pork,"MAI sai moo, nahm-man moo, nahm sup moo"
dietary-needs.is-this-halal,an nee hah-lahn mai
numbers-money.baht,baht
numbers-money.baht-symbol,baht
