concept_id,respell
communication.can-you-help-me,vih MOH-zhe-tye pa-MOCH
sim-data.i-have-no-signal,nyet SVYAH-zi
etiquette.did-not-mean-to-offend,yah nyi kha-TYEL vas a-BEE-dyet
children.crib,yest DYET-ska-ya kra-VAT-ka
time-words.summer,LYEH-ta
months.october,ak-TYABR
directions.how-far-is-it,kak da-lyi-KOH
quick-directions.behind,ZAH-di
transit-rides.which-platform,s ka-KOY plat-FOR-mi
border-customs.i-am-in-transit,yah tran-ZEE-tam
rail-station-words.seat,MYES-ta
common-signs.temporarily-closed,VRYEH-mye-na za-KRIH-ta
utility-templates.is-this,EH-ta {}
accessibility.board-first,MOZH-na mnyeh zay-TEE PYER-vim
toilets.there-is-no-toilet-paper,nyet too-a-LYET-nay boo-MAH-gi
pronouns-verbs.have,oo myi-NYAH yest
question-words.that,toh
medical-conditions.i-take-medicine-for,yah pri-ni-MAH-yoo li-KAR-stva at {}
pharmacy-symptoms.i-am-vomiting,oo myi-NYAH RVOH-ta
body-parts.foot,stoop-NYAH
police-consulate.i-was-robbed,myi-NYAH a-GRAH-bi-li
dietary-needs.i-am-allergic-to,oo myi-NYAH a-lyir-GEE-ya na {}
trail-words.one-way,v ad-NOO STOH-ra-noo
weather.heat,zha-RAH
laundry.dryer,soo-SHIHL-ka
introductions.this-is-my-daughter-son,EH-ta ma-YAH doch / moy sihn
numbers-money.ji,DYEH-vyat
atm-cash.do-you-have-change,oo vas yest raz-MYEN
social-basics.i-do-not-know,yah nyi ZNAH-yoo
communication.please-show-me-the-text,pa-ka-ZHIH-tye mnyeh tyekst
sim-data.please-write-the-wifi-password,na-pi-SHIH-tye pa-ROL at Wi-Fi
etiquette.what-is-customary,kak zdyes PREE-nya-ta
children.warm-this-bottle,pa-da-GRYEY-tye boo-TIH-lach-koo pa-ZHAL-sta
time-words.fall,OH-syen
months.november,na-YABR
directions.which-exit,ka-KOY VIH-khat
transit-rides.what-time-is-the-next-one,kag-DAH SLYEH-doo-yoo-shchiy
border-customs.i-have-in-cash,oo myi-NYAH {} na-LEECH-ni-mi
rail-station-words.last-train,pa-SLYED-niy POH-yest
utility-templates.please,{} pa-ZHAL-sta
accessibility.door-width,ka-KAH-ya shi-ri-NAH DVYEH-ri
toilets.toilet-paper,too-a-LYET-na-ya boo-MAH-ga
pronouns-verbs.do-not-have,oo myi-NYAH nyet
question-words.here,zdyes
medical-conditions.i-take-blood-thinners,yah pri-ni-MAH-yoo an-ti-ka-a-goo-LYAN-ti
pharmacy-symptoms.rehydration-salts,ryi-gi-DRON
body-parts.hand,keest
police-consulate.i-want-a-lawyer,yah kha-CHOO ad-va-KAH-ta
trail-words.round-trip,too-DAH i a-BRAT-na
weather.cold,KHOH-lat
laundry.coin-operated,a-PLAH-ta ma-NYEH-ta-mi
introductions.i-am-traveling-alone,yah poo-tyi-SHEST-voo-yoo a-DEEN
numbers-money.sh,DYEH-syat
atm-cash.may-i-pay-in,MOZH-na za-pla-TEET v {}
sim-data.sim-card,seem-KAR-ta
etiquette.keep-the-change,ZDAH-chi nyi NAH-da
children.car-seat,nam NOOZH-na DYET-ska-ye KRYEH-sla
time-words.winter,zi-MAH
months.december,dyi-KABR
directions.can-you-show-me-the-way,vih MOH-zhe-tye pa-ka-ZAT da-ROH-goo
transit-rides.i-went-past-my-stop,yah pra-YEH-khal sva-YOO as-ta-NOF-koo
border-customs.this-is-a-gift,EH-ta pa-DAH-rak
rail-station-words.delayed,za-DYER-zhi-va-yet-sa
utility-templates.i-am-looking-for,yah i-SHCHOO {}
accessibility.wheelchair-width,shi-ri-NAH ma-YEY ka-LYAH-ski {} san-ti-MYET-raf
toilets.it-is-out-of-order,nyi ra-BOH-ta-yet
pronouns-verbs.go,it-TEE / YEH-khat
question-words.there,tam
medical-conditions.medicine-allergy,a-lyir-GEE-ya na li-KAR-stva {}
pharmacy-symptoms.how-many-times-a-day,SKOL-ka ras v dyen
body-parts.knee,ka-LYEH-na
police-consulate.please-notify-my-consulate,sa-ap-SHCHEE-tye v ma-YOH KON-sool-stva
weather.humid,VLAZH-na
numbers-money.y-b-i,stoh
atm-cash.please-charge-in-local-currency,spi-SHIH-tye v MYES-nay va-LYOO-tye
sim-data.where-can-i-buy-a-plug-adapter,gdyeh koo-PEET pyi-ryi-KHOD-nik dlya ra-ZYET-ki
children.stroller,ka-LYAH-ska
directions.north,SYEH-vyer
border-customs.where-do-i-collect-my-baggage,gdyeh pa-loo-CHEET ba-GASH
rail-station-words.final-stop,ka-NYECH-na-ya
utility-templates.do-you-accept,vih pri-ni-MAH-ye-tye {}
accessibility.hard-of-hearing,yah PLOH-kha SLIH-shoo
toilets.out-of-order,nyi ra-BOH-ta-yet
pronouns-verbs.come,priy-TEE
question-words.a-little,nyim-NOH-ga
medical-conditions.this-card-lists-my-conditions,na EH-tay KAR-tach-kye ma-EE di-AG-na-zi
pharmacy-symptoms.i-have-a-stomach-ache,oo myi-NYAH ba-LEET zhi-VOT
body-parts.ankle,SHCHEE-ka-lat-ka
police-consulate.i-am-calling-the-police,yah zva-NYOO f pa-LEE-tsi-yoo
weather.sunrise,vas-KHOT
numbers-money.y-qi-n,TIH-sya-cha
atm-cash.where-can-i-get-coins,gdyeh vzyat ma-NYEH-ti
sim-data.mobile-data,ma-BEEL-niy in-ter-NET
children.playground,yest DYET-ska-ya pla-SHCHAT-ka
directions.south,yook
border-customs.how-long-may-i-stay,SKOL-ka yah ma-GOO zdyes pra-BIHT
rail-station-words.ticket-validator,va-li-DAH-tar
utility-templates.i-cannot-find,yah nyi ma-GOO nay-TEE {}
accessibility.speak-louder,ga-va-REE-tye GROM-che pa-ZHAL-sta
toilets.mens-toilet,moosh-SKOY too-a-LYET
pronouns-verbs.would-like,kha-TYEL bi
question-words.some,NYEH-skal-ka
medical-conditions.this-is-my-medicine,EH-ta ma-YOH li-KAR-stva
pharmacy-symptoms.i-have-a-cough,oo myi-NYAH KAH-shel
body-parts.skin,KOH-zha
police-consulate.am-i-under-arrest,yah za-DYER-zhan
weather.flood,na-vad-NYEH-ni-ye
numbers-money.y-w-n,DYEH-syat TIH-syach
atm-cash.is-there-a-minimum-for-cards,yest mi-ni-MAL-na-ya SOO-ma dlya KAR-ti
sim-data.can-i-top-up-this-sim,MOZH-na pa-pal-NEET EH-too seem-KAR-too
directions.east,vas-TOK
border-customs.i-have-a-connecting-flight,oo myi-NYAH sti-KOH-vach-niy ryeys
utility-templates.there-is-a-problem-with,pra-BLYEH-ma {}
accessibility.visually-impaired,yah sla-ba-VEE-dya-shchiy
toilets.womens-toilet,ZHEN-skiy too-a-LYET
pronouns-verbs.want,kha-CHOO
question-words.very,OH-chen
medical-conditions.please-give-me-sugar-or-juice,DAY-tye mnyeh SAH-khar EE-li sok
pharmacy-symptoms.antihistamine,SRYET-stva at a-lyir-GEE-i
police-consulate.no-thank-you-i-am-not-interested,nyet spa-SEE-ba mnyeh nyi in-tyi-RYES-na
weather.avalanche-risk,la-VEE-na-ya a-PAS-nast
numbers-money.b-n,pa-la-VEE-na
atm-cash.atm,ban-ka-MAT
sim-data.top-up,pa-POL-nye-ni-ye SHCHOH-ta
directions.west,ZAH-pat
border-customs.may-i-have-an-entry-stamp,MOZH-na shtamp a VYEZ-dye
accessibility.take-your-arm,MOZH-na vzyat vas pad roo-koo
toilets.drinking-water,pi-tyi-VAH-ya va-DAH
pronouns-verbs.look-for,i-SKAT
question-words.too,SLEESH-kam
medical-conditions.inject-it-into-my-outer-thigh,vyi-DEE-tye v na-ROOZH-noo-yoo chast byi-DRAH
pharmacy-symptoms.anti-diarrhea-medicine,SRYET-stva ad di-a-RYEH-i
police-consulate.someone-attacked-me,na myi-NYAH na-PAH-li
atm-cash.banknote,koo-PYOO-ra
sim-data.is-there-coverage-in,{} tam yest svyas
border-customs.visa,VEE-za
accessibility.guide-dog,EH-ta ma-YAH sa-BAH-ka-pa-va-DIHR
toilets.not-for-drinking,nyi pi-tyi-VAH-ya va-DAH
pronouns-verbs.buy,koo-PEET
question-words.also,TOH-zhe
medical-conditions.my-blood-type-is,ma-YAH GROO-pa KROH-vi {}
pharmacy-symptoms.is-this-safe-to-take-with,EH-ta MOZH-na pri-ni-MAT s {}
police-consulate.i-did-not-agree-to-this-price,mih da-ga-VAH-ri-va-lis a droo-GOY tsi-NYEH
atm-cash.coin,ma-NYEH-ta
sim-data.signal,svyas / sig-NAL
border-customs.i-have-no-food-or-plants,oo myi-NYAH nyet pra-DOOK-taf i ras-TYEH-niy
toilets.accessible-toilet,too-a-LYET dlya in-va-LEE-daf
pronouns-verbs.like,NRAH-vit-sa
question-words.all-both,fsyeh / OH-ba
medical-conditions.do-not-give-me,nyi da-VAY-tye mnyeh {}
pharmacy-symptoms.i-feel-dizzy,oo myi-NYAH KROO-zhit-sa ga-la-VAH
police-consulate.please-write-the-report-number,na-pi-SHIH-tye NOH-myer za-yi-VLYEH-ni-ya
atm-cash.cash-only,TOL-ka na-LEECH-ni-ye
sim-data.esim,eSIM
border-customs.passport-control,pas-PORT-niy kan-TROL
toilets.where-can-i-wash-my-hands,gdyeh MOZH-na pa-MIHT ROO-ki
pronouns-verbs.need,NOOZH-na
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,oo myi-NYAH a-lyir-GEE-ya na as-pi-REEN i i-boo-pra-FYEN
pharmacy-symptoms.ibuprofen,i-boo-pra-FYEN
police-consulate.it-happened-here,EH-ta sloo-CHEE-las zdyes
atm-cash.fee,ka-MEE-si-ya
sim-data.prepaid,pryi-da-PLAH-ta
border-customs.customs,ta-MOZH-nya
toilets.can-i-flush-the-paper,boo-MAH-goo MOZH-na smi-VAT
medical-conditions.my-injector-is-in-my-bag,moy i-NYEK-tar f SOOM-kye
pharmacy-symptoms.i-have-a-sore-throat,oo myi-NYAH ba-LEET GOR-la
police-consulate.may-i-have-a-copy-of-the-report,MOZH-na KOH-pi-yoo za-yi-VLYEH-ni-ya
atm-cash.change,ZDAH-cha
sim-data.roaming,ROH-oo-mink
border-customs.baggage-claim,VIH-da-cha ba-ga-ZHAH
toilets.is-there-a-toilet-on-board,na BOR-too yest too-a-LYET
medical-conditions.i-am-allergic-to-sulfa-drugs,oo myi-NYAH a-lyir-GEE-ya na sool-fa-ni-la-MEE-di
pharmacy-symptoms.can-i-get-this-medicine-here,EH-ta li-KAR-stva oo vas yest
police-consulate.i-will-not-sign-anything-i-cannot-read,nyi pat-pi-SHOO toh shto nyi ma-GOO pra-chi-TAT
atm-cash.exchange-rate,koors va-LYOOT
border-customs.customs-declaration,ta-MOH-zhe-na-ya dyi-kla-RAH-tsi-ya
toilets.the-toilet-will-not-flush,too-a-LYET nyi smi-VAH-yet-sa
pharmacy-symptoms.bandage,beent
police-consulate.am-i-free-to-go,yah ma-GOO it-TEE
atm-cash.bank,bank
border-customs.arrival-card,mi-gra-tsi-OH-na-ya KAR-ta
toilets.baby-change,pyi-lyi-NAL-niy STOH-lik
pharmacy-symptoms.the-pain-is-severe,bol OH-chen SEEL-na-ya
police-consulate.i-do-not-want-to-go-with-you,yah nyi kha-CHOO it-TEE s VAH-mi
atm-cash.money-exchange,ab-MYEN va-LYOO-ti
border-customs.transit,tran-ZEET
toilets.squat-toilet,na-POL-niy too-a-LYET
pharmacy-symptoms.antiseptic,an-ti-SYEP-tik
atm-cash.pin,peen-kot
border-customs.boarding-pass,pa-SAH-dach-niy ta-LON
pharmacy-symptoms.i-feel-nauseous,myi-NYAH tash-NEET
pharmacy-symptoms.i-have-a-rash,oo myi-NYAH sihp
pharmacy-symptoms.before-or-after-food,da yi-DIH EE-li POH-slye
pharmacy-symptoms.i-think-it-is-infected,KAH-zhet-sa EH-ta vas-pa-LEE-las
pharmacy-symptoms.motion-sickness-tablets,ta-BLYET-ki at oo-KAH-chi-va-ni-ya
pharmacy-symptoms.i-have-a-cut,oo myi-NYAH pa-RYES
pharmacy-symptoms.antacid,SRYET-stva at i-ZHOH-gi
pharmacy-symptoms.i-have-a-burn,oo myi-NYAH a-ZHOK
pharmacy-symptoms.it-started-days-ago,EH-ta na-cha-LOS {} dnyey na-ZAT
pharmacy-symptoms.cough-medicine,SRYET-stva at KAH-shlya
pharmacy-symptoms.is-this-safe-during-pregnancy,EH-ta MOZH-na pri byi-RYEH-mye-nas-ti
trail-transport.how-long-is-the-wait,SKOL-ka zhdat
tax-refund.is-tax-free-shopping-available,oo vas yest taks-free
place-words.tourist-spot-sightseeing-area,das-ta-pri-myi-CHAH-tyel-nast
common-signs.open-operating,ra-BOH-ta-yet
time-scheduling.how-long-does-it-take,SKOL-ka EH-ta zay-MYOT
transit-rides.can-i-use-this-ticket,EH-tat bi-LYET pa-day-DYOT
common-signs.closed,za-KRIH-ta
pronouns-verbs.there-is-have,yest
common-signs.stopped-stop,stop
transit-rides.do-i-need-to-validate,NOOZH-na pri-la-ZHIHT bi-LYET k va-li-DAH-ta-roo
pronouns-verbs.there-is-not-do-not-have,nyet
emergency-medical.i-feel-unwell,mnyeh PLOH-kha
food-ordering.what-do-you-recommend,shto pa-sa-VYEH-too-ye-tye
hotel-basics.is-wi-fi-free,Wi-Fi byis-PLAT-niy
hotel-requests.another-towel-please,yi-SHCHOH ad-NOH pa-la-TYEN-tse pa-ZHAL-sta
shopping.is-there-a-discount,yest SKEET-ka
social-basics.good-night,spa-KOY-nay NOH-chi
quick-responses.can-possible,MOZH-na
phone-translation.please-type-it-and-show-me,na-byi-REE-tye i pa-ka-ZHIH-tye mnyeh
phone-text-power.may-i-charge-my-phone-here,MOZH-na zdyes za-ryi-DEET tyi-lyi-FON
pronouns-verbs.want-to-verb,kha-CHOO [gla-GOL]
emergency-medical.this-is-an-emergency,EH-ta EKS-trye-niy SLOO-chay
lost-rescue.please-look-at-my-current-location,pas-ma-TREE-tye gdyeh yah na-kha-ZHOOS
hotel-words.luggage-storage,KAH-mye-ra khra-NYEH-ni-ya
hotel-basics.how-much-per-night,SKOL-ka za noch
hotel-requests.what-time-is-check-out,va SKOL-ka VIH-yest
payment-receipt.please-write-the-number,na-pi-SHIH-tye SOO-moo
shopping.where-do-i-pay,gdyeh pla-TEET
communication.i-cannot-make-out-what-you-are-saying,yah nyi raz-bi-RAH-yoo shto vih ga-va-REE-tye
quick-responses.cannot-not-possible,nyil-ZYAH / nyi-vaz-MOZH-na
taxi.i-will-get-off-here,yah VIHY-doo zdyes
pickup-meeting.please-call-a-taxi,VIH-za-vi-tye tak-SEE pa-ZHAL-sta
pronouns-verbs.want-thing,kha-CHOO [pryid-MYET]
emergency-medical.i-am-having-a-severe-allergic-reaction,oo myi-NYAH a-na-fi-lak-TEE-che-skiy shok
lost-rescue.my-child-is-missing,pra-PAL moy ryi-BYOH-nak
food-ordering.water-please,VOH-doo pa-ZHAL-sta
hiking-parks.is-this-trail-suitable-for-beginners,EH-ta tra-PAH pat-KHOH-dit na-vich-KAM
hotel-basics.is-breakfast-included,ZAF-trak fklyoo-CHON
hotel-requests.can-i-check-in-early,MOZH-na za-syi-LEET-sa RAN-she
attractions-tickets.could-you-take-a-photo-for-us,MOH-zhe-tye nas sfa-ta-gra-FEE-ra-vat
payment-receipt.how-much-in-total,SKOL-ka fsi-VOH
shopping.i-will-take-this,yah vaz-MOO EH-ta
communication.i-do-not-understand,yah nyi pa-ni-MAH-yoo
quick-responses.okay-fine,LAD-na
phone-translation.please-look-at-the-screen,pas-ma-TREE-tye na e-KRAN
pronouns-verbs.need-thing,mnyeh NOO-zhen [pryid-MYET]
question-words.how-much-what-price,SKOL-ka STOH-it
emergency-medical.i-cannot-breathe,yah nyi ma-GOO di-SHAT
lost-rescue.i-do-not-know-where-i-am,yah nyi ZNAH-yoo gdyeh yah
hotel-basics.may-i-see-the-room,MOZH-na pas-ma-TRYET NOH-myer
hotel-requests.another-night,MOZH-na as-TAT-sa yi-SHCHOH na noch
payment-receipt.can-we-pay-separately,MOZH-na za-pla-TEET a-DYEL-na
shopping.what-is-this,shto EH-ta
communication.i-cannot-read-it,yah nyi ma-GOO EH-ta pra-chi-TAT
quick-responses.no-good-not-allowed-will-not-work,nyi ga-DEET-sa / nyil-ZYAH
pronouns-verbs.looking-for-thing,yah i-SHCHOO [pryid-MYET]
emergency-medical.i-am-bleeding-badly,oo myi-NYAH SEEL-na-ye kra-va-tyi-CHEH-ni-ye
lost-rescue.my-friend-is-hurt,moy drook RAH-nyen
dietary-needs.does-it-contain-fish-stock,zdyes yest RIHB-niy bool-YON
hotel-basics.for-nights,na {} na-CHEY
hotel-requests.is-there-a-safe,yest syeyf
payment-receipt.is-tax-included,na-LOK fklyoo-CHON
shopping.where-can-i-buy,gdyeh MOZH-na koo-PEET {}
emergency-medical.i-have-chest-pain,oo myi-NYAH bol v groo-DEE
lost-rescue.i-lost-my-wallet,oo myi-NYAH pra-PAL ka-shi-LYOK
hotel-basics.two-beds,dvyeh kra-VAH-ti pa-ZHAL-sta
hotel-requests.another-blanket,yi-SHCHOH ad-NOH a-dyi-YAH-la pa-ZHAL-sta
payment-receipt.my-card-was-declined,ma-YOO KAR-too nyi PREE-nya-li
shopping.do-you-have-this-in-stock,EH-ta yest v na-LEE-chi-i
time-words.night,noch
emergency-medical.this-person-is-unconscious,EH-tat chi-la-VYEK byes saz-NAH-ni-ya
lost-rescue.i-lost-my-bag,oo myi-NYAH pra-PAH-la SOOM-ka
food-ordering.can-a-vegetarian-eat-this,EH-ta MOZH-na vyi-gyi-ta-ri-AN-tsoo
hotel-basics.is-there-air-conditioning,yest kan-di-tsi-a-NYER
hotel-requests.wake-up-call,raz-boo-DEE-tye myi-NYAH f {} pa-ZHAL-sta
payment-receipt.the-bill-is-wrong,KAH-zhet-sa f SHCHOH-tye a-SHIHP-ka
shopping.two-of-these,dvah ta-KEEKH pa-ZHAL-sta
social-basics.okay-fine-i-am-okay,fsyoh kha-ra-SHOH
emergency-medical.where-is-the-nearest-hospital,gdyeh bli-ZHAY-sha-ya bal-NEE-tsa
lost-rescue.where-is-lost-and-found,gdyeh byoo-ROH na-KHOH-dak
payment-receipt.i-already-paid,EH-ta oo-ZHEH a-PLAH-che-na
shopping.what-is-it-made-of,is chi-VOH EH-ta ZDYEH-la-na
emergency-medical.what-is-the-emergency-number,ka-KOY NOH-myer EKS-trye-nikh slooshp
lost-rescue.i-cannot-find-my-hotel,yah nyi ma-GOO nay-TEE svoy a-TEL
emergency-medical.is-there-a-doctor-who-speaks-english,yest an-gla-ga-va-RYAH-shchiy vrach
lost-rescue.i-left-it-on-the-train,EH-ta as-TAH-las f POH-yez-dye
dietary-needs.i-have-a-severe-allergy-to,oo myi-NYAH tyi-ZHOH-la-ya a-lyir-GEE-ya na {}
emergency-medical.i-think-a-bone-is-broken,KAH-zhet-sa oo myi-NYAH pyi-ryi-LOM
lost-rescue.i-cannot-get-down,yah nyi ma-GOO spoos-TEET-sa
emergency-medical.please-call-my-emergency-contact,paz-va-NEE-tye ma-yi-MOO EKS-trye-na-moo KON-tak-too
emergency-medical.i-have-travel-insurance,oo myi-NYAH yest too-ris-TEE-che-ska-ya stra-KHOF-ka
numbers-money.ruble,roobl
numbers-money.ruble-symbol,roobl
dietary-needs.no-pork,byes svi-NEE-ni
dietary-needs.is-this-halal,EH-ta kha-LYAL
