concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
police-consulate.i-am-calling-the-police,میں پولیس کو بلا رہا ہوں,,maiñ pulis ko bulā rahā hūñ,mˈẽ pʊlˈiːs kˈoː bˈʌlaː ɾˈʌhaː hũː,masculine speaker; a woman says رہی,2,ur-agent-v1;ipa=espeak
police-consulate.am-i-under-arrest,کیا میں گرفتار ہوں؟,,kyā maiñ giraftār hūñ?,kjˈaː mˈẽ ɡˈɪɾɪftˌaːɾ hũː,,2,ur-agent-v1;ipa=espeak
police-consulate.no-thank-you-i-am-not-interested,نہیں شکریہ، مجھے نہیں چاہیے,,"nahīñ shukriya, mujhe nahīñ chāhiye",nahˈĩː ʃʊkɾˈiːa mˌʊɟʰeː nahˈĩː cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
police-consulate.someone-attacked-me,کسی نے مجھ پر حملہ کیا,,kisī ne mujh par hamla kiyā,kˈɪsi neː mʊɟʰ pˈʌɾ hˈamla kjˈaː,,2,ur-agent-v1;ipa=espeak
police-consulate.i-did-not-agree-to-this-price,میں نے یہ قیمت طے نہیں کی تھی,,maiñ ne yah qīmat tai nahīñ kī thī,mˈẽ neː jeːh qimˈat tˈeː nahˈĩː ki tʰi,,2,ur-agent-v1;ipa=espeak
police-consulate.please-write-the-report-number,رپورٹ نمبر لکھ دیجیے,,riporṭ nambar likh dījiye,ɾɪpˈoːɾʈ nˈʌmbəɾ lˈɪkʰ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
police-consulate.it-happened-here,یہ یہاں ہوا تھا,,yah yahāñ hu’ā thā,jeːh jˈʌhãː hˈuːa tʰˌaː,,2,ur-agent-v1;ipa=espeak
police-consulate.may-i-have-a-copy-of-the-report,کیا رپورٹ کی نقل مل سکتی ہے؟,,kyā riporṭ kī naql mil saktī hai?,kjˈaː ɾɪpˈoːɾʈ ki nˈaql mˈɪl sˈʌktˌiː hɛ,,2,ur-agent-v1;ipa=espeak
police-consulate.i-will-not-sign-anything-i-cannot-read,جو میں پڑھ نہ سکوں اس پر دستخط نہیں کروں گا,,jo maiñ paṛh na sakūñ us par dastkhat nahīñ karūñ gā,ɟˈoː mˈẽ pˈʌɽʰ nˈa sˈʌkõː ɪs pˈʌɾ dˌastxˈat nahˈĩː kˈaɾũː ɡaː,masculine speaker; a woman says کروں گی,2,ur-agent-v1;ipa=espeak
police-consulate.am-i-free-to-go,کیا مجھے جانے کی اجازت ہے؟,,kyā mujhe jāne kī ijāzat hai?,kjˈaː mˌʊɟʰeː ɟˈaːneː ki ɪɟˈaːzat hɛ,,2,ur-agent-v1;ipa=espeak
police-consulate.i-do-not-want-to-go-with-you,مجھے آپ کے ساتھ نہیں جانا,,mujhe āp ke sāth nahīñ jānā,mˌʊɟʰeː ˌaːp keː sˈaːtʰ nahˈĩː ɟˈaːnaː,,2,ur-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-dengue,مجھے ڈینگی کا شک ہے,,mujhe ḍengī kā shak hai,mˌʊɟʰeː ɖˈeːnɡˌiː kaː ʃˈʌk hɛ,,2,ur-med-v1;ipa=espeak
